Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
26140,157214,lick,rh17.34,2446957.8774,-35.28,16.209782,-1,112286.0
26141,157214,lick,rh20.23,2446959.9944,-43.30,14.71842,-1,104660.0
26142,157214,lick,rh21.10,2447046.7095,-18.70,9.532007,-1,65619.0
26143,157214,lick,rh35.25,2447224.0073,-21.45,11.465243,-1,25679.0
26144,157214,lick,rh35.26,2447224.0127,-17.00,11.283348,-1,23783.0
26145,157214,lick,rh35.27,2447224.0182,-22.23,11.731401,-1,23315.0
26146,157214,lick,rh63.23,2447431.6954,-5.54,6.960707,-1,93653.0
26147,157214,lick,rh64.38,2447578.0371,7.34,9.936246,-1,41386.0
26148,157214,lick,rh64.39,2447578.0423,-19.80,8.236764,-1,122569.0
26149,157214,lick,rh75.17,2447793.7143,0.75,15.915043,-1,25014.0
26150,157214,lick,rh79.16,2447846.6076,-4.24,12.442768,-1,37557.0
26151,157214,lick,rh91.9,2448018.9793,-30.79,11.66356,-1,103461.0
26152,157214,lick,rh94.29,2448113.74,-19.71,11.330423,-1,111751.0
26153,157214,lick,rh96.32,2448114.7954,-36.23,11.407848,-1,149583.0
26154,157214,lick,ra08.49,2448375.9723,-2.92,11.40476,-1,66231.0
26155,157214,lick,ra10.39,2448437.8988,3.70,10.779503,-1,136632.0
26156,157214,lick,ra25.22,2448744.9274,-12.74,19.321901,-1,10328.0
26157,157214,lick,ra25.23,2448744.9501,-2.19,18.347246,-1,11340.0
26158,157214,lick,ra26.23,2448745.9518,-18.63,17.465199,-1,11995.0
26159,157214,lick,ra26.24,2448745.9737,-26.88,20.77808,-1,12327.0
26160,157214,lick,ra38.15,2448834.7466,-6.15,13.403939,-1,22393.0
26161,157214,lick,ra38.16,2448834.7686,-3.06,11.365915,-1,22484.0
26162,157214,lick,ra41.15,2448846.682,-12.28,9.137614,-1,79244.0
26163,157214,lick,ra44.15,2448856.7041,-16.67,13.89257,-1,16307.0
26164,157214,lick,ra50.17,2448906.6178,1.69,7.204747,-1,121322.0
26165,157214,lick,ra59.28,2449069.0028,-3.89,12.462098,-1,23026.0
26166,157214,lick,ra59.29,2449069.0242,-12.35,12.763856,-1,23031.0
26167,157214,lick,ra61.27,2449096.9939,-4.82,13.978778,-1,10245.0
26168,157214,lick,ra61.28,2449096.9939,36.34,13.228695,-1,11699.0
26169,157214,lick,ra63.34,2449114.9847,-13.98,10.885575,-1,86527.0
26170,157214,lick,ra71.28,2449200.7521,-2.94,8.094242,-1,112601.0
26171,157214,lick,ra74.15,2449211.7236,8.81,11.818075,-1,31004.0
26172,157214,lick,ra74.16,2449211.7451,-0.43,11.221979,-1,30910.0
26173,157214,lick,ra89.45,2449469.9691,-1.97,8.824622,-1,82030.0
26174,157214,lick,ra91.28,2449481.8909,-13.49,14.147474,-1,16416.0
26175,157214,lick,ra92.15,2449587.6604,-6.15,8.701262,-1,45277.0
26176,157214,lick,ra92.16,2449587.6822,-10.46,9.260224,-1,47248.0
26177,157214,lick,ra94.13,2449589.6562,-23.96,9.130104,-1,45406.0
26178,157214,lick,ra94.14,2449589.6777,-27.19,9.042274,-1,44694.0
26179,157214,lick,ra97.16,2449603.672,-27.49,8.970386,-1,46516.0
26180,157214,lick,rb16.20,2449821.9841,7.02,6.112056,-1,16127.0
