Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
86222,88725,j,rj05.172,2453397.945833,4.85,1.189113,0.169,93520.0
86223,88725,j,rj15.2400,2453753.990162,1.76,1.367989,0.169,96144.0
86224,88725,j,rj28.598,2454131.00912,-2.36,1.559658,0.169,63388.0
86225,88725,j,rj138.897,2455905.004505,0.33,1.629344,0.17,45891.0
86226,88725,j,rj227.62,2457520.731135,-4.78,1.617214,0.1683,21789.0
86227,88725,j,rj246.1121,2457717.087229,-9.13,1.357096,0.1695,47694.0
86228,88725,j,rj278.349,2458113.18354,-1.09,1.763909,0.1694,22769.0
86229,88725,j,rj316.172,2458491.10174,-4.39,1.907481,0.1714,24154.0
86230,88725,j,rj317.146,2458509.058217,-4.88,1.795259,0.1709,23852.0
86231,88725,j,rj330.70,2458622.73188,-3.13,1.674456,0.1697,23424.0
86232,88725,j,rj335.164,2458659.742016,-5.35,1.900778,0.1698,23144.0
