Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
70128,38b,k,rk43.242,2451757.107674,23.81,1.280236,-1,41155.0
70129,38b,k,rk47.332,2451899.807546,23.74,1.768346,-1,49482.0
70130,38b,k,rk54.354,2452097.022558,11.97,1.852789,-1,35656.0
70131,38b,k,rk55.425,2452133.111979,15.08,1.504583,-1,83042.0
70132,38b,k,rk55.549,2452133.915046,17.45,1.54455,-1,108305.0
70133,38b,k,rk56.170,2452161.909132,4.31,1.663197,-1,86525.0
70134,38b,k,rk56.271,2452162.911019,10.44,1.701111,-1,85419.0
70135,38b,k,rk57.102,2452188.934884,20.53,1.939172,-1,88670.0
70136,38b,k,rk64.99,2452446.108576,0.37,1.488187,-1,103494.0
70137,38b,k,rk65.94,2452487.067106,4.54,1.248478,-1,101386.0
70138,38b,k,rk65.265,2452487.947431,5.75,1.375667,-1,101076.0
70139,38b,k,rk65.398,2452488.975775,10.30,1.200042,-1,107503.0
70140,38b,k,rk66.80,2452515.003704,12.84,1.716589,-1,102676.0
70141,38b,k,rk66.265,2452515.909502,11.34,1.773375,-1,90691.0
70142,38b,k,rk67.778,2452539.912627,6.97,1.761648,-1,102683.0
70143,38b,k,rk68.449,2452574.854317,7.34,1.955011,-1,71453.0
70144,38b,k,rk69.61,2452600.853808,9.80,2.026073,-1,112213.0
70145,38b,k,rk75.104,2452829.093345,20.37,1.452739,-1,119976.0
70146,38b,k,rk79.147,2452924.858889,4.83,1.733918,-1,81611.0
