HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD26965,2456582.98889,0.94,1.52,APF,0.1849,0.00092,-1.0000,-1.0000,rl06.8069
HD26965,2456589.95615,-0.73,1.38,APF,0.1804,0.00091,-1.0000,-1.0000,rl06.9847
HD26965,2456597.94347,3.95,1.39,APF,0.1888,0.00093,-1.0000,-1.0000,rl07.1009
HD26965,2456606.86941,-4.57,1.45,APF,0.1855,0.00093,-1.0000,-1.0000,rl07.2786
HD26965,2456607.91358,-4.63,1.37,APF,0.1863,0.00093,-1.0000,-1.0000,rl07.3033
HD26965,2456610.98755,0.92,1.46,APF,0.1855,0.00096,-1.0000,-1.0000,rl07.3517
HD26965,2456618.87636,-2.18,1.23,APF,0.1764,0.00078,-1.0000,-1.0000,rl07.4670
HD26965,2456622.88355,3.43,1.33,APF,0.1752,0.00075,-1.0000,-1.0000,rl07.5804
HD26965,2456626.85175,3.76,1.22,APF,0.1752,0.00075,-1.0000,-1.0000,rl07.6332
HD26965,2456628.86944,-1.51,0.96,APF,0.1750,0.0007,-1.0000,-1.0000,rl07.6796
HD26965,2456631.79185,1.56,1.53,APF,0.1774,0.00082,-1.0000,-1.0000,rl07.7384
HD26965,2456632.79667,-1.69,1.18,APF,0.1808,0.00087,-1.0000,-1.0000,rl07.7613
HD26965,2456644.76512,-2.76,1.43,APF,0.1811,0.00086,-1.0000,-1.0000,rl07.8620
