HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD115617,2458528.85819,0.33,1.11,PFS-Post,0.1576,0.00058,-1.0000,-1.0000,rn50.850
HD115617,2458528.85915,-0.80,1.02,PFS-Post,0.1569,0.00055,-1.0000,-1.0000,rn50.851
HD115617,2458528.86012,0.01,1.08,PFS-Post,0.1580,0.00058,-1.0000,-1.0000,rn50.852
HD115617,2458528.86108,-2.10,1.05,PFS-Post,0.1590,0.00058,-1.0000,-1.0000,rn50.853
HD115617,2458528.86200,-0.59,1.00,PFS-Post,0.1572,0.00058,-1.0000,-1.0000,rn50.854
HD115617,2458528.86292,0.81,1.01,PFS-Post,0.1570,0.00055,-1.0000,-1.0000,rn50.855
HD115617,2458528.86387,-2.79,1.02,PFS-Post,0.1590,0.00058,-1.0000,-1.0000,rn50.856
HD115617,2458528.86478,0.34,1.07,PFS-Post,0.1572,0.00056,-1.0000,-1.0000,rn50.857
HD115617,2458531.88985,-5.01,1.06,PFS-Post,0.1541,0.00047,-1.0000,-1.0000,rn50.1788
HD115617,2458531.89082,-3.38,1.03,PFS-Post,0.1552,0.00044,-1.0000,-1.0000,rn50.1789
HD115617,2458531.89180,-3.90,1.02,PFS-Post,0.1532,0.00045,-1.0000,-1.0000,rn50.1790
HD115617,2458531.89277,-5.93,0.97,PFS-Post,0.1539,0.00045,-1.0000,-1.0000,rn50.1791
HD115617,2458531.89373,-6.70,1.05,PFS-Post,0.1532,0.00045,-1.0000,-1.0000,rn50.1792
HD115617,2458531.89470,-3.77,1.08,PFS-Post,0.1539,0.00043,-1.0000,-1.0000,rn50.1793
HD115617,2458531.89569,-3.82,1.03,PFS-Post,0.1522,0.00043,-1.0000,-1.0000,rn50.1794
HD115617,2458531.89665,-5.65,0.94,PFS-Post,0.1525,0.00043,-1.0000,-1.0000,rn50.1795
HD115617,2458912.90068,0.06,1.11,PFS-Post,0.1707,0.001,-1.0000,-1.0000,rn57.174
HD115617,2458912.90169,0.30,1.22,PFS-Post,0.1856,0.0013,-1.0000,-1.0000,rn57.175
HD115617,2458912.90269,2.00,1.14,PFS-Post,0.1743,0.0011,-1.0000,-1.0000,rn57.176
HD115617,2458912.90373,-0.31,1.22,PFS-Post,0.1745,0.001,-1.0000,-1.0000,rn57.177
HD115617,2458912.90475,-0.57,1.18,PFS-Post,0.1656,0.00099,-1.0000,-1.0000,rn57.178
HD115617,2458912.90575,3.90,1.27,PFS-Post,0.1867,0.0012,-1.0000,-1.0000,rn57.179
