HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD32147,2453304.08242,-6.49,1.49,HIRES-Post,0.2717,1.3e-05,-1.0000,-1.0000,rj02.1085
HD32147,2453304.08478,-2.75,1.22,HIRES-Post,0.2741,7.7e-06,-1.0000,-1.0000,rj02.1086
HD32147,2453304.08690,-6.77,1.65,HIRES-Post,0.2362,1.5e-05,-1.0000,-1.0000,rj02.1087
HD32147,2453304.09068,-5.55,1.09,HIRES-Post,0.2480,5.3e-06,-1.0000,-1.0000,rj02.1088
HD32147,2453339.90829,2.22,0.95,HIRES-Post,0.2770,3.5e-06,-1.0000,-1.0000,rj03.560
HD32147,2453339.90960,0.88,0.94,HIRES-Post,0.2741,3.5e-06,-1.0000,-1.0000,rj03.561
HD32147,2453339.91077,1.37,1.00,HIRES-Post,0.2737,3.4e-06,-1.0000,-1.0000,rj03.562
HD32147,2453368.96232,-2.60,0.98,HIRES-Post,0.2660,3.4e-06,-1.0000,-1.0000,rj04.446
HD32147,2453368.96337,-1.71,0.94,HIRES-Post,0.2641,3.5e-06,-1.0000,-1.0000,rj04.447
HD32147,2453368.96440,-3.30,1.02,HIRES-Post,0.2597,3.4e-06,-1.0000,-1.0000,rj04.448
HD32147,2453425.70949,-2.00,0.84,HIRES-Post,0.2898,3.7e-06,-1.0000,-1.0000,rj06.276
HD32147,2453425.71157,-2.24,0.85,HIRES-Post,0.2716,3.5e-06,-1.0000,-1.0000,rj06.277
HD32147,2453425.71315,-2.57,0.92,HIRES-Post,0.2813,3.6e-06,-1.0000,-1.0000,rj06.278
HD32147,2453692.94538,-1.59,0.92,HIRES-Post,0.2718,3.4e-06,-1.0000,-1.0000,rj13.160
HD32147,2453692.94654,-0.85,0.90,HIRES-Post,0.2729,3.4e-06,-1.0000,-1.0000,rj13.161
HD32147,2453692.94929,-3.28,0.91,HIRES-Post,0.2747,3.4e-06,-1.0000,-1.0000,rj13.162
HD32147,2453693.05137,-2.53,0.87,HIRES-Post,0.2799,3.5e-06,-1.0000,-1.0000,rj13.214
HD32147,2453693.05237,-2.26,0.96,HIRES-Post,0.2800,3.5e-06,-1.0000,-1.0000,rj13.215
HD32147,2453693.05336,-2.37,0.89,HIRES-Post,0.2751,3.4e-06,-1.0000,-1.0000,rj13.216
HD32147,2453694.11205,-3.74,0.88,HIRES-Post,0.2760,3.8e-06,-1.0000,-1.0000,rj13.671
HD32147,2453694.11327,-1.80,0.88,HIRES-Post,0.2730,3.7e-06,-1.0000,-1.0000,rj13.672
HD32147,2453694.11449,-3.19,0.90,HIRES-Post,0.2701,3.7e-06,-1.0000,-1.0000,rj13.673
HD32147,2453694.95484,-3.72,0.96,HIRES-Post,0.2803,3.4e-06,-1.0000,-1.0000,rj13.1150
HD32147,2453694.95578,-6.16,0.95,HIRES-Post,0.2759,3.3e-06,-1.0000,-1.0000,rj13.1151
HD32147,2453694.95672,-4.74,0.93,HIRES-Post,0.2760,3.4e-06,-1.0000,-1.0000,rj13.1152
HD32147,2453695.97800,-4.85,0.93,HIRES-Post,0.2725,3.3e-06,-1.0000,-1.0000,rj13.1642
HD32147,2453695.97890,-3.17,0.87,HIRES-Post,0.2717,3.4e-06,-1.0000,-1.0000,rj13.1643
HD32147,2453695.97983,-5.22,0.87,HIRES-Post,0.2744,3.4e-06,-1.0000,-1.0000,rj13.1644
HD32147,2453696.11685,-3.74,0.92,HIRES-Post,0.2777,3.8e-06,-1.0000,-1.0000,rj13.1712
HD32147,2453696.11789,-1.66,1.00,HIRES-Post,0.2755,3.8e-06,-1.0000,-1.0000,rj13.1713
HD32147,2453696.11891,-2.18,0.90,HIRES-Post,0.2773,3.9e-06,-1.0000,-1.0000,rj13.1714
HD32147,2453696.96809,-3.44,0.99,HIRES-Post,0.2802,3.5e-06,-1.0000,-1.0000,rj13.2162
HD32147,2453696.96910,-3.59,0.98,HIRES-Post,0.2733,3.4e-06,-1.0000,-1.0000,rj13.2163
HD32147,2453696.97011,-4.45,0.92,HIRES-Post,0.2756,3.4e-06,-1.0000,-1.0000,rj13.2164
HD32147,2453724.94381,-4.39,0.89,HIRES-Post,0.2776,3.5e-06,-1.0000,-1.0000,rj14.634
HD32147,2453724.94800,-3.57,0.93,HIRES-Post,0.2858,3.6e-06,-1.0000,-1.0000,rj14.635
HD32147,2453724.94914,-3.18,1.01,HIRES-Post,0.2821,3.5e-06,-1.0000,-1.0000,rj14.636
HD32147,2453776.86516,-0.33,0.89,HIRES-Post,0.2634,3.5e-06,-1.0000,-1.0000,rj16.575
HD32147,2453776.86623,-1.08,0.88,HIRES-Post,0.2557,3.3e-06,-1.0000,-1.0000,rj16.576
HD32147,2453776.86730,-0.94,0.84,HIRES-Post,0.2570,3.4e-06,-1.0000,-1.0000,rj16.577
HD32147,2453982.09852,-3.20,0.84,HIRES-Post,0.2664,3.4e-06,-1.0000,-1.0000,rj23.267
HD32147,2453982.09947,-4.29,0.81,HIRES-Post,0.2705,3.6e-06,-1.0000,-1.0000,rj23.268
HD32147,2453982.10045,-1.81,0.85,HIRES-Post,0.2721,3.6e-06,-1.0000,-1.0000,rj23.269
HD32147,2454084.04371,-0.00,1.06,HIRES-Post,0.2821,5.1e-06,-1.0000,-1.0000,rj26.219
HD32147,2454084.04530,-1.56,1.00,HIRES-Post,0.2814,5.1e-06,-1.0000,-1.0000,rj26.220
HD32147,2454084.04691,-1.41,1.12,HIRES-Post,0.2822,5.1e-06,-1.0000,-1.0000,rj26.221
HD32147,2454138.86928,-3.78,0.93,HIRES-Post,0.2657,4.2e-06,-1.0000,-1.0000,rj29.184
HD32147,2454138.87015,-5.48,0.91,HIRES-Post,0.2651,4.1e-06,-1.0000,-1.0000,rj29.185
HD32147,2454138.87107,-4.64,0.95,HIRES-Post,0.2688,4.2e-06,-1.0000,-1.0000,rj29.186
HD32147,2454344.13462,2.35,0.93,HIRES-Post,0.2702,4.2e-06,-1.0000,-1.0000,rj45.246
HD32147,2454398.06550,-2.64,1.02,HIRES-Post,0.2600,4e-06,-1.0000,-1.0000,rj47.405
HD32147,2454430.03297,2.03,1.19,HIRES-Post,0.2469,3.9e-06,-1.0000,-1.0000,rj48.893
HD32147,2454454.98906,-2.99,1.02,HIRES-Post,0.2513,4e-06,-1.0000,-1.0000,rj49.570
HD32147,2454456.03737,-1.20,1.09,HIRES-Post,0.2501,4.7e-06,-1.0000,-1.0000,rj49.994
HD32147,2454459.04111,-1.77,1.20,HIRES-Post,0.2499,7.2e-06,-1.0000,-1.0000,rj49.1944
HD32147,2454460.82364,-0.33,1.14,HIRES-Post,0.2376,5.4e-06,-1.0000,-1.0000,rj49.2252
HD32147,2454461.90304,-1.77,1.30,HIRES-Post,0.2338,7.5e-06,-1.0000,-1.0000,rj49.2651
HD32147,2454461.90666,-3.80,1.10,HIRES-Post,0.2280,5.1e-06,-1.0000,-1.0000,rj49.2653
HD32147,2454490.83217,2.71,1.00,HIRES-Post,0.2565,4e-06,-1.0000,-1.0000,rj51.149
HD32147,2454544.79700,-0.05,1.00,HIRES-Post,0.2631,4.5e-06,-1.0000,-1.0000,rj52.125
HD32147,2454546.73420,0.63,0.97,HIRES-Post,0.2491,4e-06,-1.0000,-1.0000,rj52.907
HD32147,2454702.13428,2.81,1.07,HIRES-Post,0.2485,4.1e-06,-1.0000,-1.0000,rj60.219
HD32147,2454703.13459,3.23,0.94,HIRES-Post,0.2489,4.1e-06,-1.0000,-1.0000,rj60.614
HD32147,2454704.13809,1.69,0.91,HIRES-Post,0.2481,4e-06,-1.0000,-1.0000,rj60.1014
HD32147,2454705.09550,2.05,0.98,HIRES-Post,0.2518,4.4e-06,-1.0000,-1.0000,rj60.1407
HD32147,2454778.99930,1.99,1.21,HIRES-Post,0.2424,5.4e-06,-1.0000,-1.0000,rq06.439
HD32147,2454779.00016,0.22,1.16,HIRES-Post,0.2444,5.4e-06,-1.0000,-1.0000,rq06.440
HD32147,2454779.00146,1.63,1.09,HIRES-Post,0.2451,5.4e-06,-1.0000,-1.0000,rq06.441
HD32147,2454780.04598,0.48,1.19,HIRES-Post,0.2340,5.3e-06,-1.0000,-1.0000,rq06.772
HD32147,2454780.04687,0.05,1.11,HIRES-Post,0.2295,5.3e-06,-1.0000,-1.0000,rq06.773
HD32147,2454780.04774,0.83,1.15,HIRES-Post,0.2292,5.3e-06,-1.0000,-1.0000,rq06.774
HD32147,2454805.91926,-2.18,1.15,HIRES-Post,0.2373,5.3e-06,-1.0000,-1.0000,rq07.131
HD32147,2454806.96806,-2.23,1.30,HIRES-Post,0.2352,5.2e-06,-1.0000,-1.0000,rq07.468
HD32147,2454807.91891,-4.50,1.06,HIRES-Post,0.2384,5.2e-06,-1.0000,-1.0000,rq07.741
HD32147,2454808.96202,-3.98,1.07,HIRES-Post,0.2461,5.2e-06,-1.0000,-1.0000,rq07.1062
HD32147,2454810.91519,-2.64,1.06,HIRES-Post,0.2411,5.4e-06,-1.0000,-1.0000,rq07.1632
HD32147,2454820.05645,0.42,1.06,HIRES-Post,0.2416,4.6e-06,-1.0000,-1.0000,rj61.606
HD32147,2454820.86460,-2.52,1.07,HIRES-Post,0.2419,4.5e-06,-1.0000,-1.0000,rj61.933
HD32147,2454820.90512,-2.19,1.09,HIRES-Post,0.2417,3.7e-06,-1.0000,-1.0000,rj61.934
HD32147,2454821.89941,-2.04,0.99,HIRES-Post,0.2385,3.7e-06,-1.0000,-1.0000,rj61.1256
HD32147,2454822.87407,-2.38,1.03,HIRES-Post,0.2450,3.9e-06,-1.0000,-1.0000,rj61.1666
HD32147,2454839.01111,1.36,1.17,HIRES-Post,0.2566,7.3e-06,-1.0000,-1.0000,rq08.174
HD32147,2454839.01217,1.28,1.16,HIRES-Post,0.2574,7.1e-06,-1.0000,-1.0000,rq08.175
HD32147,2454839.01319,0.25,1.30,HIRES-Post,0.2579,7.1e-06,-1.0000,-1.0000,rq08.176
HD32147,2454864.96155,0.84,1.17,HIRES-Post,0.2654,1.2e-05,-1.0000,-1.0000,rq11.133
HD32147,2454864.96268,-3.45,1.05,HIRES-Post,0.2759,1.3e-05,-1.0000,-1.0000,rq11.134
HD32147,2454864.96378,-3.17,1.09,HIRES-Post,0.2559,1.5e-05,-1.0000,-1.0000,rq11.135
HD32147,2454872.87828,-0.43,0.92,HIRES-Post,0.2531,4.4e-06,-1.0000,-1.0000,rj62.728
HD32147,2454928.72122,-2.01,1.00,HIRES-Post,0.2542,5.7e-06,-1.0000,-1.0000,rq12.661
HD32147,2454928.72201,-0.30,1.04,HIRES-Post,0.2521,5.8e-06,-1.0000,-1.0000,rq12.662
HD32147,2454928.72278,-0.49,0.98,HIRES-Post,0.2476,5.7e-06,-1.0000,-1.0000,rq12.663
HD32147,2455053.12102,1.85,1.00,HIRES-Post,0.2701,4.4e-06,-1.0000,-1.0000,rj66.1404
HD32147,2455053.12249,0.27,0.98,HIRES-Post,0.2758,4.6e-06,-1.0000,-1.0000,rj66.1405
HD32147,2455054.13819,0.44,0.93,HIRES-Post,0.2743,4.6e-06,-1.0000,-1.0000,rj66.1832
HD32147,2455075.12870,1.67,0.95,HIRES-Post,0.2752,5.7e-06,-1.0000,-1.0000,rq20.341
HD32147,2455075.12944,1.00,0.95,HIRES-Post,0.2815,5.9e-06,-1.0000,-1.0000,rq20.342
HD32147,2455075.13020,-0.05,1.02,HIRES-Post,0.2830,5.7e-06,-1.0000,-1.0000,rq20.343
HD32147,2455076.11815,0.93,0.97,HIRES-Post,0.2869,6e-06,-1.0000,-1.0000,rq20.547
HD32147,2455076.11889,0.87,0.95,HIRES-Post,0.2838,5.9e-06,-1.0000,-1.0000,rq20.548
HD32147,2455076.11966,-0.07,0.91,HIRES-Post,0.2861,6e-06,-1.0000,-1.0000,rq20.549
HD32147,2455077.11512,0.52,0.94,HIRES-Post,0.2805,5.8e-06,-1.0000,-1.0000,rq20.732
HD32147,2455077.11601,0.74,0.99,HIRES-Post,0.2840,5.7e-06,-1.0000,-1.0000,rq20.733
HD32147,2455077.11679,0.14,0.95,HIRES-Post,0.2848,6e-06,-1.0000,-1.0000,rq20.734
HD32147,2455078.12455,2.23,1.03,HIRES-Post,0.2859,5.7e-06,-1.0000,-1.0000,rq20.960
HD32147,2455078.12545,1.18,0.98,HIRES-Post,0.2900,6e-06,-1.0000,-1.0000,rq20.961
HD32147,2455078.12619,0.01,0.92,HIRES-Post,0.2882,6e-06,-1.0000,-1.0000,rq20.962
HD32147,2455083.12201,-3.67,0.96,HIRES-Post,0.2830,6.1e-06,-1.0000,-1.0000,rq20.1939
HD32147,2455083.12279,-1.42,1.00,HIRES-Post,0.2849,6e-06,-1.0000,-1.0000,rq20.1940
HD32147,2455083.12356,-1.83,0.95,HIRES-Post,0.2882,6.2e-06,-1.0000,-1.0000,rq20.1941
HD32147,2455085.09000,-2.85,1.01,HIRES-Post,0.2877,6e-06,-1.0000,-1.0000,rq20.2341
HD32147,2455085.09074,-2.40,0.91,HIRES-Post,0.2872,5.9e-06,-1.0000,-1.0000,rq20.2342
HD32147,2455085.09146,-6.65,0.85,HIRES-Post,0.2858,6e-06,-1.0000,-1.0000,rq20.2343
HD32147,2455111.05747,7.70,1.83,HIRES-Post,0.2906,1.9e-05,-1.0000,-1.0000,rq21.1214
HD32147,2455136.12236,-2.63,1.80,HIRES-Post,0.2830,2.1e-05,-1.0000,-1.0000,rq22.808
HD32147,2455166.96071,4.55,0.98,HIRES-Post,0.3010,4.5e-06,-1.0000,-1.0000,rj68.200
HD32147,2455168.90154,3.46,1.05,HIRES-Post,0.3085,4.5e-06,-1.0000,-1.0000,rj68.971
HD32147,2455168.90253,2.19,1.03,HIRES-Post,0.3053,4.4e-06,-1.0000,-1.0000,rj68.972
HD32147,2455168.90367,1.97,0.99,HIRES-Post,0.3068,4.4e-06,-1.0000,-1.0000,rj68.973
HD32147,2455172.93406,-1.06,1.18,HIRES-Post,0.3016,6e-06,-1.0000,-1.0000,rq24.744
HD32147,2455172.93506,2.43,1.19,HIRES-Post,0.3096,6.2e-06,-1.0000,-1.0000,rq24.745
