HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD114613,2457183.59481,-95.19,0.63,HARPS-Post,0.1485,0.0023,-1.0000,-1.0000,2015-06-10T02:09:01
HD114613,2457183.59691,-97.73,0.63,HARPS-Post,0.1452,0.0026,-1.0000,-1.0000,2015-06-10T02:12:04
HD114613,2457183.59904,-98.07,0.64,HARPS-Post,0.1487,0.0023,-1.0000,-1.0000,2015-06-10T02:15:07
HD114613,2457183.60112,-95.13,0.63,HARPS-Post,0.1399,0.0023,-1.0000,-1.0000,2015-06-10T02:18:09
HD114613,2457183.60325,-93.88,0.63,HARPS-Post,0.1388,0.0026,-1.0000,-1.0000,2015-06-10T02:21:13
HD114613,2457183.60535,-95.28,0.62,HARPS-Post,0.1454,0.0023,-1.0000,-1.0000,2015-06-10T02:24:15
HD114613,2457464.72951,-96.06,0.64,HARPS-Post,0.1470,0.0022,-1.0000,-1.0000,2016-03-17T05:21:53
HD114613,2457464.73201,-94.64,0.65,HARPS-Post,0.1399,0.0025,-1.0000,-1.0000,2016-03-17T05:25:23
HD114613,2457464.73447,-91.43,0.62,HARPS-Post,0.1431,0.0024,-1.0000,-1.0000,2016-03-17T05:28:54
HD114613,2457464.73683,-91.12,0.61,HARPS-Post,0.1384,0.0023,-1.0000,-1.0000,2016-03-17T05:32:25
HD114613,2457464.73920,-92.87,0.62,HARPS-Post,0.1395,0.0022,-1.0000,-1.0000,2016-03-17T05:35:56
HD114613,2457798.90653,-93.60,0.64,HARPS-Post,0.1406,0.0017,-1.0000,-1.0000,2017-02-14T09:39:14
HD114613,2457798.90975,-92.86,0.65,HARPS-Post,0.1420,0.0018,-1.0000,-1.0000,2017-02-14T09:43:54
HD114613,2457798.91303,-93.59,0.65,HARPS-Post,0.1480,0.0018,-1.0000,-1.0000,2017-02-14T09:48:35
HD114613,2457923.61980,-94.47,0.58,HARPS-Post,0.1438,0.0025,-1.0000,-1.0000,2017-06-19T02:45:04
HD114613,2457923.62311,-91.36,0.58,HARPS-Post,0.1425,0.0025,-1.0000,-1.0000,2017-06-19T02:49:45
HD114613,2457923.62628,-89.08,0.57,HARPS-Post,0.1401,0.0024,-1.0000,-1.0000,2017-06-19T02:54:26
HD114613,2457968.52886,-93.59,0.74,HARPS-Post,0.1372,0.0026,-1.0000,-1.0000,2017-08-03T00:39:04
HD114613,2457968.53270,-92.89,0.74,HARPS-Post,0.1426,0.0022,-1.0000,-1.0000,2017-08-03T00:44:36
HD114613,2457968.53661,-93.23,0.76,HARPS-Post,0.1439,0.0024,-1.0000,-1.0000,2017-08-03T00:50:08
HD114613,2457970.51916,-92.17,0.52,HARPS-Post,0.1486,0.0023,-1.0000,-1.0000,2017-08-05T00:25:12
HD114613,2457970.52287,-88.55,0.52,HARPS-Post,0.1460,0.0023,-1.0000,-1.0000,2017-08-05T00:30:44
HD114613,2457970.52688,-91.83,0.54,HARPS-Post,0.1441,0.0024,-1.0000,-1.0000,2017-08-05T00:36:16
HD114613,2457972.50341,-88.32,0.82,HARPS-Post,0.1473,0.0021,-1.0000,-1.0000,2017-08-07T00:02:55
HD114613,2457972.50730,-88.55,0.82,HARPS-Post,0.1522,0.0022,-1.0000,-1.0000,2017-08-07T00:08:27
HD114613,2457972.51114,-91.74,0.82,HARPS-Post,0.1437,0.0023,-1.0000,-1.0000,2017-08-07T00:13:59
