HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD14412,2450365.98939,-7.40,1.20,HIRES-Pre,0.2133,2.6e-06,-1.0000,-1.0000,rk7.81
HD14412,2450418.91406,-9.57,1.57,HIRES-Pre,0.1873,8.7e-06,-1.0000,-1.0000,rk8.68
HD14412,2450461.82279,11.61,1.40,HIRES-Pre,0.2158,9.8e-06,-1.0000,-1.0000,rk9.83
HD14412,2450715.09873,6.31,1.37,HIRES-Pre,0.2204,4e-06,-1.0000,-1.0000,rk15.126
HD14412,2450716.10800,-12.44,1.36,HIRES-Pre,0.2133,2.9e-06,-1.0000,-1.0000,rk15.217
HD14412,2450783.77403,-10.40,2.51,HIRES-Pre,0.3221,3.4e-05,-1.0000,-1.0000,rk16.24
HD14412,2450838.72084,13.48,1.45,HIRES-Pre,0.2197,4.5e-06,-1.0000,-1.0000,rk18.159
HD14412,2451013.12571,4.44,5.18,HIRES-Pre,0.2047,2.8e-06,-1.0000,-1.0000,rk22.360
HD14412,2451068.98533,9.80,1.27,HIRES-Pre,0.2099,4.1e-06,-1.0000,-1.0000,rk25.79
HD14412,2451170.80818,-2.65,1.25,HIRES-Pre,0.1989,3.3e-06,-1.0000,-1.0000,rk27.43
HD14412,2451410.12001,-26.57,1.37,HIRES-Pre,0.1811,3.3e-06,-1.0000,-1.0000,rk33.151
HD14412,2451550.77784,11.44,1.58,HIRES-Pre,0.1782,4.6e-06,-1.0000,-1.0000,rk38.40
HD14412,2451585.73767,6.55,1.35,HIRES-Pre,0.1905,5.5e-06,-1.0000,-1.0000,rk39.592
HD14412,2451757.14123,4.24,1.29,HIRES-Pre,0.1797,3.5e-06,-1.0000,-1.0000,rk43.247
HD14412,2451883.83562,4.02,1.53,HIRES-Pre,0.1736,4.8e-06,-1.0000,-1.0000,rk46.190
HD14412,2451899.82666,1.82,1.27,HIRES-Pre,0.1784,3.9e-06,-1.0000,-1.0000,rk47.334
HD14412,2451900.77452,-5.95,1.26,HIRES-Pre,0.1760,4e-06,-1.0000,-1.0000,rk47.536
HD14412,2452101.13476,-0.87,4.67,HIRES-Pre,0.1496,4e-06,-1.0000,-1.0000,rk54.1129
HD14412,2452102.13400,12.68,5.19,HIRES-Pre,0.1460,3.6e-06,-1.0000,-1.0000,rk54.1321
HD14412,2452236.78289,2.58,1.56,HIRES-Pre,0.1667,3.4e-06,-1.0000,-1.0000,rk59.255
HD14412,2452516.01690,6.78,4.50,HIRES-Pre,0.1758,4e-06,-1.0000,-1.0000,rk66.295
HD14412,2452573.89224,-1.24,1.58,HIRES-Pre,0.1674,3.5e-06,-1.0000,-1.0000,rk68.256
HD14412,2452849.13229,15.23,5.15,HIRES-Pre,0.1799,3.1e-06,-1.0000,-1.0000,rk76.101
HD14412,2452989.78577,1.90,1.58,HIRES-Pre,0.1753,2.9e-06,-1.0000,-1.0000,rk80.449
