HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD196761,2454601.13315,0.33,1.36,HIRES-Post,0.1616,2e-06,-1.0000,-1.0000,rj54.191
HD196761,2454634.99802,4.24,1.47,HIRES-Post,0.1592,2.8e-06,-1.0000,-1.0000,rj55.346
HD196761,2454667.94474,-2.56,1.43,HIRES-Post,0.1651,2.1e-06,-1.0000,-1.0000,rj56.451
HD196761,2454672.05705,-3.76,1.30,HIRES-Post,0.1676,2.4e-06,-1.0000,-1.0000,rj56.1063
HD196761,2454673.99389,-0.84,1.60,HIRES-Post,0.1594,2e-06,-1.0000,-1.0000,rj56.1657
HD196761,2454688.97187,-1.42,1.57,HIRES-Post,0.1616,2.9e-06,-1.0000,-1.0000,rq03.136
HD196761,2454689.99306,-3.33,1.56,HIRES-Post,0.1662,2.9e-06,-1.0000,-1.0000,rq03.438
HD196761,2454704.01895,0.46,1.45,HIRES-Post,0.1958,4.7e-06,-1.0000,-1.0000,rj60.978
HD196761,2454717.78032,-0.77,1.72,HIRES-Post,0.1673,2.8e-06,-1.0000,-1.0000,rq04.76
HD196761,2454718.79940,0.22,1.60,HIRES-Post,0.1643,3e-06,-1.0000,-1.0000,rq04.377
HD196761,2454719.81026,1.34,1.54,HIRES-Post,0.1614,2.7e-06,-1.0000,-1.0000,rq04.691
HD196761,2454723.77664,-1.37,1.43,HIRES-Post,0.1721,3e-06,-1.0000,-1.0000,rq04.1878
HD196761,2454724.81080,-2.07,1.43,HIRES-Post,0.1661,2.9e-06,-1.0000,-1.0000,rq04.2191
HD196761,2454957.09365,-1.02,1.49,HIRES-Post,0.1594,3e-06,-1.0000,-1.0000,rq13.1074
HD196761,2455023.97497,-2.38,1.45,HIRES-Post,0.1679,2.1e-06,-1.0000,-1.0000,rj65.873
HD196761,2455023.97707,-0.09,1.35,HIRES-Post,0.1683,2.1e-06,-1.0000,-1.0000,rj65.874
HD196761,2455023.97880,-4.81,1.37,HIRES-Post,0.1669,2.1e-06,-1.0000,-1.0000,rj65.875
HD196761,2455135.75151,-2.88,1.59,HIRES-Post,0.1693,3.2e-06,-1.0000,-1.0000,rq22.690
HD196761,2455169.68226,1.31,1.37,HIRES-Post,0.1746,3.4e-06,-1.0000,-1.0000,rq24.63
HD196761,2455374.13390,-4.26,1.36,HIRES-Post,0.1695,2.9e-06,-1.0000,-1.0000,rq34.346
HD196761,2455843.69601,-0.96,1.46,HIRES-Post,0.1582,2.5e-06,-1.0000,-1.0000,rq52.561
HD196761,2456529.87379,3.06,1.55,HIRES-Post,0.1607,2.7e-06,-1.0000,-1.0000,rq67.2342
HD196761,2456912.80628,-0.11,1.29,HIRES-Post,0.1667,2.6e-06,-1.0000,-1.0000,rq72.7682
HD196761,2457235.94177,-2.48,1.54,HIRES-Post,0.1671,2.6e-06,-1.0000,-1.0000,rq73.5875
HD196761,2457285.71870,2.54,1.40,HIRES-Post,0.1622,2.7e-06,-1.0000,-1.0000,rq73.8564
