HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD190248,2453281.46967,-0.34,0.91,HARPS-Pre,0.1493,0.0022,-1.0000,-1.0000,2004-10-02T23:14:01
HD190248,2453281.47059,-0.23,0.91,HARPS-Pre,0.1512,0.002,-1.0000,-1.0000,2004-10-02T23:15:22
HD190248,2453281.47152,0.44,0.91,HARPS-Pre,0.1497,0.002,-1.0000,-1.0000,2004-10-02T23:16:42
HD190248,2453281.47244,-1.03,0.91,HARPS-Pre,0.1487,0.0022,-1.0000,-1.0000,2004-10-02T23:18:03
HD190248,2453281.47340,-2.21,0.91,HARPS-Pre,0.1521,0.0025,-1.0000,-1.0000,2004-10-02T23:19:24
HD190248,2453281.47432,-1.35,0.91,HARPS-Pre,0.1488,0.0021,-1.0000,-1.0000,2004-10-02T23:20:44
HD190248,2453281.47524,-0.04,0.91,HARPS-Pre,0.1450,0.0024,-1.0000,-1.0000,2004-10-02T23:22:05
HD190248,2453281.47619,0.80,0.91,HARPS-Pre,0.1505,0.0019,-1.0000,-1.0000,2004-10-02T23:23:25
HD190248,2453281.47712,-0.47,0.91,HARPS-Pre,0.1535,0.0022,-1.0000,-1.0000,2004-10-02T23:24:45
HD190248,2453281.47804,-2.32,0.91,HARPS-Pre,0.1477,0.0016,-1.0000,-1.0000,2004-10-02T23:26:06
HD190248,2453281.47896,-0.94,0.91,HARPS-Pre,0.1455,0.0023,-1.0000,-1.0000,2004-10-02T23:27:26
HD190248,2453281.47991,1.60,0.91,HARPS-Pre,0.1488,0.002,-1.0000,-1.0000,2004-10-02T23:28:46
HD190248,2453281.48083,1.91,0.91,HARPS-Pre,0.1440,0.0023,-1.0000,-1.0000,2004-10-02T23:30:06
HD190248,2453281.48175,-0.06,0.91,HARPS-Pre,0.1469,0.0023,-1.0000,-1.0000,2004-10-02T23:31:27
HD190248,2453281.48269,-0.77,0.91,HARPS-Pre,0.1418,0.002,-1.0000,-1.0000,2004-10-02T23:32:47
HD190248,2453281.48363,-0.07,0.91,HARPS-Pre,0.1434,0.0022,-1.0000,-1.0000,2004-10-02T23:34:08
