HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD23356,2453241.07412,3.10,1.30,HIRES-Post,0.2998,3.2e-06,-1.0000,-1.0000,rj01.1104
HD23356,2453241.08042,0.37,1.24,HIRES-Post,0.2989,3.3e-06,-1.0000,-1.0000,rj01.1107
HD23356,2453241.08667,2.33,1.14,HIRES-Post,0.3013,3.2e-06,-1.0000,-1.0000,rj01.1110
HD23356,2453302.94789,3.29,1.16,HIRES-Post,0.2922,3e-06,-1.0000,-1.0000,rj02.572
HD23356,2453302.94951,5.15,1.20,HIRES-Post,0.2909,3e-06,-1.0000,-1.0000,rj02.573
HD23356,2453339.91241,3.57,1.07,HIRES-Post,0.2926,3.1e-06,-1.0000,-1.0000,rj03.563
HD23356,2453339.91465,-0.89,1.11,HIRES-Post,0.2914,3.1e-06,-1.0000,-1.0000,rj03.564
HD23356,2453339.94363,3.51,1.15,HIRES-Post,0.2912,3.1e-06,-1.0000,-1.0000,rj03.571
HD23356,2453339.94568,1.36,1.14,HIRES-Post,0.2901,3.1e-06,-1.0000,-1.0000,rj03.572
HD23356,2453368.86411,4.35,1.09,HIRES-Post,0.3033,3.2e-06,-1.0000,-1.0000,rj04.415
HD23356,2453368.86600,3.15,1.18,HIRES-Post,0.3012,3.2e-06,-1.0000,-1.0000,rj04.416
HD23356,2453426.74295,-1.17,1.06,HIRES-Post,0.2905,3.2e-06,-1.0000,-1.0000,rj06.618
HD23356,2453982.08655,-0.49,1.05,HIRES-Post,0.3333,3.4e-06,-1.0000,-1.0000,rj23.263
HD23356,2453982.08804,-4.41,1.08,HIRES-Post,0.3358,3.4e-06,-1.0000,-1.0000,rj23.264
HD23356,2454085.95938,-7.67,1.40,HIRES-Post,0.3202,4.5e-06,-1.0000,-1.0000,rj26.986
HD23356,2454396.90032,-11.94,1.27,HIRES-Post,0.3179,4e-06,-1.0000,-1.0000,rj47.164
HD23356,2454398.01054,-3.43,1.23,HIRES-Post,0.3086,3.8e-06,-1.0000,-1.0000,rj47.390
HD23356,2454491.84684,-2.79,1.20,HIRES-Post,0.3020,4e-06,-1.0000,-1.0000,rj51.551
HD23356,2454718.14632,-5.93,1.25,HIRES-Post,0.3096,5.4e-06,-1.0000,-1.0000,rq04.215
HD23356,2454719.13931,-8.32,1.21,HIRES-Post,0.3139,5.5e-06,-1.0000,-1.0000,rq04.509
HD23356,2454722.14598,-7.57,1.31,HIRES-Post,0.3217,5.8e-06,-1.0000,-1.0000,rq04.1421
HD23356,2454723.12315,-7.48,1.27,HIRES-Post,0.3193,5.5e-06,-1.0000,-1.0000,rq04.1706
HD23356,2454724.08062,-6.98,1.44,HIRES-Post,0.3192,5.6e-06,-1.0000,-1.0000,rq04.1989
HD23356,2454725.15034,-5.26,1.39,HIRES-Post,0.3237,5.5e-06,-1.0000,-1.0000,rq04.2326
HD23356,2454806.95348,-8.56,1.34,HIRES-Post,0.2917,5.5e-06,-1.0000,-1.0000,rq07.462
HD23356,2455078.11862,-3.59,1.17,HIRES-Post,0.3054,5.3e-06,-1.0000,-1.0000,rq20.958
HD23356,2455079.11671,-4.22,1.25,HIRES-Post,0.3087,5.3e-06,-1.0000,-1.0000,rq20.1152
HD23356,2455197.81370,-3.42,1.55,HIRES-Post,0.3208,9.8e-06,-1.0000,-1.0000,rq25.2506
HD23356,2455197.81474,-6.53,1.55,HIRES-Post,0.3012,9.1e-06,-1.0000,-1.0000,rq25.2507
HD23356,2455197.81572,-3.40,1.59,HIRES-Post,0.3003,9.2e-06,-1.0000,-1.0000,rq25.2508
HD23356,2455434.09822,-1.14,1.05,HIRES-Post,0.3209,5.6e-06,-1.0000,-1.0000,rq36.2260
HD23356,2455434.09928,-0.37,1.12,HIRES-Post,0.3245,5.6e-06,-1.0000,-1.0000,rq36.2261
HD23356,2455434.10032,-4.12,1.04,HIRES-Post,0.3244,5.5e-06,-1.0000,-1.0000,rq36.2262
HD23356,2455797.13756,5.63,1.09,HIRES-Post,0.3032,5e-06,-1.0000,-1.0000,rq51.4522
HD23356,2455798.14124,4.68,1.24,HIRES-Post,0.3171,4.9e-06,-1.0000,-1.0000,rq51.4728
HD23356,2455809.13570,3.42,1.15,HIRES-Post,0.3072,5.1e-06,-1.0000,-1.0000,rq51.5553
HD23356,2455876.98413,0.96,1.23,HIRES-Post,0.3349,3.8e-06,-1.0000,-1.0000,rj86.982
HD23356,2456167.06724,-2.58,1.25,HIRES-Post,0.3055,4.9e-06,-1.0000,-1.0000,rq60.3015
HD23356,2456173.13080,-0.57,1.30,HIRES-Post,0.2972,4.8e-06,-1.0000,-1.0000,rq61.366
HD23356,2456203.00223,-2.39,1.18,HIRES-Post,0.2993,4.9e-06,-1.0000,-1.0000,rq61.2989
HD23356,2456207.97576,-1.62,1.32,HIRES-Post,0.3192,5.3e-06,-1.0000,-1.0000,rq61.3219
HD23356,2456289.96636,3.52,1.25,HIRES-Post,0.3026,6.4e-06,-1.0000,-1.0000,rq62.833
HD23356,2456514.11889,4.10,1.21,HIRES-Post,0.2974,5.2e-06,-1.0000,-1.0000,rq67.770
HD23356,2456519.08210,2.79,1.22,HIRES-Post,0.3222,5.8e-06,-1.0000,-1.0000,rq67.943
HD23356,2456522.14214,3.78,1.20,HIRES-Post,0.3112,5e-06,-1.0000,-1.0000,rq67.1349
HD23356,2456524.14556,-1.37,1.36,HIRES-Post,0.3070,8.1e-06,-1.0000,-1.0000,rq67.1755
HD23356,2456525.13531,3.88,1.08,HIRES-Post,0.3012,5e-06,-1.0000,-1.0000,rq67.1939
HD23356,2456530.08286,7.14,1.26,HIRES-Post,0.2807,5.1e-06,-1.0000,-1.0000,rq67.2396
HD23356,2456531.10335,4.23,1.21,HIRES-Post,0.2880,4.8e-06,-1.0000,-1.0000,rq67.2613
HD23356,2456532.11061,2.38,1.17,HIRES-Post,0.2850,4.8e-06,-1.0000,-1.0000,rq67.2829
HD23356,2456533.08282,4.12,1.06,HIRES-Post,0.2939,5e-06,-1.0000,-1.0000,rq67.3012
HD23356,2456534.03632,3.06,1.26,HIRES-Post,0.3003,5.7e-06,-1.0000,-1.0000,rq67.3225
