HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD16160,2453962.11555,18.89,1.15,HIRES-Post,0.2201,2.7e-06,-1.0000,-1.0000,rj21.919
HD16160,2453962.11636,18.44,1.07,HIRES-Post,0.2198,2.6e-06,-1.0000,-1.0000,rj21.920
HD16160,2453962.11721,18.83,1.04,HIRES-Post,0.2174,2.6e-06,-1.0000,-1.0000,rj21.921
HD16160,2453982.00280,22.78,1.05,HIRES-Post,0.2638,3e-06,-1.0000,-1.0000,rj23.223
HD16160,2453982.00359,19.89,1.02,HIRES-Post,0.2401,2.8e-06,-1.0000,-1.0000,rj23.224
HD16160,2453982.00450,21.20,1.03,HIRES-Post,0.2416,2.9e-06,-1.0000,-1.0000,rj23.225
HD16160,2453983.04385,22.99,1.15,HIRES-Post,0.2314,2.8e-06,-1.0000,-1.0000,rj23.650
HD16160,2453983.04466,24.80,1.07,HIRES-Post,0.2280,2.7e-06,-1.0000,-1.0000,rj23.651
HD16160,2453983.04545,22.62,1.12,HIRES-Post,0.2301,2.6e-06,-1.0000,-1.0000,rj23.652
HD16160,2454083.85327,20.60,1.25,HIRES-Post,0.2486,3.7e-06,-1.0000,-1.0000,rj26.169
HD16160,2454083.85421,20.60,1.27,HIRES-Post,0.2495,3.7e-06,-1.0000,-1.0000,rj26.170
HD16160,2454138.78974,18.38,1.37,HIRES-Post,0.2476,3.6e-06,-1.0000,-1.0000,rj29.155
HD16160,2454138.79053,17.28,1.21,HIRES-Post,0.2512,3.5e-06,-1.0000,-1.0000,rj29.156
HD16160,2454138.79130,14.65,1.20,HIRES-Post,0.2522,3.6e-06,-1.0000,-1.0000,rj29.157
HD16160,2454344.01681,14.28,1.06,HIRES-Post,0.2288,3.3e-06,-1.0000,-1.0000,rj45.206
HD16160,2454397.96153,16.99,1.17,HIRES-Post,0.2326,3.2e-06,-1.0000,-1.0000,rj47.374
HD16160,2454429.96219,13.87,1.33,HIRES-Post,0.2262,3.2e-06,-1.0000,-1.0000,rj48.877
HD16160,2454453.84459,15.08,1.14,HIRES-Post,0.2305,3.3e-06,-1.0000,-1.0000,rj49.134
HD16160,2454454.86316,14.18,1.21,HIRES-Post,0.2254,3.2e-06,-1.0000,-1.0000,rj49.542
HD16160,2454455.87433,15.23,1.28,HIRES-Post,0.2283,3.2e-06,-1.0000,-1.0000,rj49.959
HD16160,2454689.02582,9.72,1.24,HIRES-Post,0.2805,5.3e-06,-1.0000,-1.0000,rq03.164
HD16160,2454690.08604,9.13,1.25,HIRES-Post,0.2830,5.1e-06,-1.0000,-1.0000,rq03.472
HD16160,2454717.98387,2.44,1.40,HIRES-Post,0.2346,4.5e-06,-1.0000,-1.0000,rq04.147
HD16160,2454719.03288,9.54,1.19,HIRES-Post,0.2456,4.8e-06,-1.0000,-1.0000,rq04.466
HD16160,2454722.05578,8.55,1.26,HIRES-Post,0.2435,4.8e-06,-1.0000,-1.0000,rq04.1386
HD16160,2454722.99895,5.21,1.19,HIRES-Post,0.2475,4.6e-06,-1.0000,-1.0000,rq04.1664
HD16160,2454723.99065,8.59,1.20,HIRES-Post,0.2407,4.8e-06,-1.0000,-1.0000,rq04.1950
HD16160,2454725.00260,7.06,1.22,HIRES-Post,0.2476,4.6e-06,-1.0000,-1.0000,rq04.2263
HD16160,2455042.13796,-2.25,1.17,HIRES-Post,0.2490,4.9e-06,-1.0000,-1.0000,rq19.141
HD16160,2455074.11088,-3.30,1.19,HIRES-Post,0.2567,5e-06,-1.0000,-1.0000,rq20.138
HD16160,2455075.07031,-3.93,1.19,HIRES-Post,0.2516,4.7e-06,-1.0000,-1.0000,rq20.320
HD16160,2455076.06006,-1.75,1.30,HIRES-Post,0.2589,4.6e-06,-1.0000,-1.0000,rq20.520
HD16160,2455077.04962,-1.02,1.19,HIRES-Post,0.2514,4.7e-06,-1.0000,-1.0000,rq20.703
HD16160,2455078.07339,-1.86,1.22,HIRES-Post,0.2576,5e-06,-1.0000,-1.0000,rq20.935
HD16160,2455079.07673,-6.24,1.29,HIRES-Post,0.2610,4.9e-06,-1.0000,-1.0000,rq20.1136
HD16160,2455080.07365,1.46,1.25,HIRES-Post,0.2489,4.5e-06,-1.0000,-1.0000,rq20.1336
HD16160,2455081.08499,-3.19,1.33,HIRES-Post,0.2448,4.8e-06,-1.0000,-1.0000,rq20.1551
HD16160,2455082.03976,-4.58,1.30,HIRES-Post,0.2624,4.7e-06,-1.0000,-1.0000,rq20.1703
HD16160,2455083.04497,-2.87,1.24,HIRES-Post,0.2461,4.5e-06,-1.0000,-1.0000,rq20.1901
HD16160,2455083.04563,-3.54,1.24,HIRES-Post,0.2512,4.9e-06,-1.0000,-1.0000,rq20.1902
HD16160,2455083.04632,-7.67,1.25,HIRES-Post,0.2503,4.7e-06,-1.0000,-1.0000,rq20.1903
HD16160,2455084.13954,-6.47,1.21,HIRES-Post,0.2643,5.1e-06,-1.0000,-1.0000,rq20.2134
HD16160,2455085.03463,-6.01,1.31,HIRES-Post,0.2526,4.8e-06,-1.0000,-1.0000,rq20.2321
HD16160,2455109.97405,-3.40,1.35,HIRES-Post,0.2609,4.8e-06,-1.0000,-1.0000,rq21.1009
HD16160,2455111.08827,-17.93,1.88,HIRES-Post,0.2795,6.9e-06,-1.0000,-1.0000,rq21.1218
HD16160,2455111.92361,-17.78,5.21,HIRES-Post,0.2585,2e-05,-1.0000,-1.0000,rq21.1384
HD16160,2455169.71117,-8.35,1.31,HIRES-Post,0.2660,5.7e-06,-1.0000,-1.0000,rq24.73
HD16160,2455187.73120,-13.47,1.33,HIRES-Post,0.2457,4.6e-06,-1.0000,-1.0000,rq25.85
HD16160,2455198.72753,-9.79,1.26,HIRES-Post,0.2472,4.7e-06,-1.0000,-1.0000,rq25.2782
HD16160,2455202.79437,-11.41,1.20,HIRES-Post,0.2436,3.3e-06,-1.0000,-1.0000,rj69.926
HD16160,2455202.79512,-11.69,1.16,HIRES-Post,0.2463,3.4e-06,-1.0000,-1.0000,rj69.927
HD16160,2455202.79588,-12.35,1.15,HIRES-Post,0.2487,3.4e-06,-1.0000,-1.0000,rj69.928
HD16160,2455256.71007,-9.79,1.38,HIRES-Post,0.2531,5.1e-06,-1.0000,-1.0000,rq28.362
HD16160,2455257.74703,-13.66,1.31,HIRES-Post,0.2637,3.9e-06,-1.0000,-1.0000,rj70.116
HD16160,2455257.74787,-11.04,1.06,HIRES-Post,0.2652,3.9e-06,-1.0000,-1.0000,rj70.117
HD16160,2455257.74883,-11.24,1.27,HIRES-Post,0.2656,4.2e-06,-1.0000,-1.0000,rj70.118
HD16160,2455257.74992,-10.40,1.19,HIRES-Post,0.2715,4.3e-06,-1.0000,-1.0000,rj70.119
HD16160,2455260.71833,-11.57,1.39,HIRES-Post,0.2608,5.3e-06,-1.0000,-1.0000,rq29.121
HD16160,2455412.12663,-24.74,1.15,HIRES-Post,0.2722,5.1e-06,-1.0000,-1.0000,rq35.435
HD16160,2455490.94957,-27.96,1.24,HIRES-Post,0.2647,4.8e-06,-1.0000,-1.0000,rq39.774
HD16160,2455490.95024,-26.18,1.16,HIRES-Post,0.2584,4.7e-06,-1.0000,-1.0000,rq39.775
HD16160,2455490.95091,-23.90,1.11,HIRES-Post,0.2554,4.6e-06,-1.0000,-1.0000,rq39.776
HD16160,2455516.01131,-29.08,1.27,HIRES-Post,0.2758,3.9e-06,-1.0000,-1.0000,rj76.151
HD16160,2455516.01219,-28.14,1.44,HIRES-Post,0.2779,3.8e-06,-1.0000,-1.0000,rj76.152
HD16160,2455516.01314,-29.64,1.17,HIRES-Post,0.2660,3.6e-06,-1.0000,-1.0000,rj76.153
HD16160,2455516.01406,-28.85,1.22,HIRES-Post,0.2619,3.5e-06,-1.0000,-1.0000,rj76.154
HD16160,2455522.92693,-30.78,1.24,HIRES-Post,0.2476,4.7e-06,-1.0000,-1.0000,rq40.445
HD16160,2455522.92761,-32.41,1.36,HIRES-Post,0.2509,4.6e-06,-1.0000,-1.0000,rq40.446
HD16160,2455522.92828,-29.58,1.45,HIRES-Post,0.2502,4.5e-06,-1.0000,-1.0000,rq40.447
HD16160,2455548.94016,-36.01,1.11,HIRES-Post,0.2614,3.7e-06,-1.0000,-1.0000,rj77.159
HD16160,2455548.94100,-30.72,1.22,HIRES-Post,0.2588,3.7e-06,-1.0000,-1.0000,rj77.160
HD16160,2455548.94184,-28.51,1.20,HIRES-Post,0.2608,3.6e-06,-1.0000,-1.0000,rj77.161
HD16160,2455548.94269,-33.08,1.14,HIRES-Post,0.2651,3.8e-06,-1.0000,-1.0000,rj77.162
HD16160,2455782.10739,-55.46,1.33,HIRES-Post,0.2256,4.1e-06,-1.0000,-1.0000,rq51.2110
HD16160,2455782.13288,-52.40,1.19,HIRES-Post,0.2270,4.1e-06,-1.0000,-1.0000,rq51.2119
HD16160,2455786.10324,-50.27,1.28,HIRES-Post,0.2291,4.4e-06,-1.0000,-1.0000,rq51.2482
HD16160,2455786.14270,-56.12,1.22,HIRES-Post,0.2265,4.2e-06,-1.0000,-1.0000,rq51.2499
HD16160,2456118.11303,-92.98,1.20,HIRES-Post,0.2388,3.4e-06,-1.0000,-1.0000,rj90.476
HD16160,2456118.11395,-93.27,1.11,HIRES-Post,0.2387,3.4e-06,-1.0000,-1.0000,rj90.477
HD16160,2456118.11488,-93.99,1.20,HIRES-Post,0.2408,3.4e-06,-1.0000,-1.0000,rj90.478
HD16160,2456118.11586,-93.53,1.11,HIRES-Post,0.2433,3.6e-06,-1.0000,-1.0000,rj90.479
HD16160,2456138.14540,-100.09,1.03,HIRES-Post,0.2257,4.1e-06,-1.0000,-1.0000,rq59.708
HD16160,2456148.14320,-103.94,1.24,HIRES-Post,0.2188,4e-06,-1.0000,-1.0000,rq60.817
HD16160,2456149.13756,-105.15,1.23,HIRES-Post,0.2218,4.1e-06,-1.0000,-1.0000,rq60.1062
HD16160,2456170.08535,-103.58,1.21,HIRES-Post,0.2660,3.8e-06,-1.0000,-1.0000,rj92.462
HD16160,2456170.08660,-105.76,1.13,HIRES-Post,0.2554,3.5e-06,-1.0000,-1.0000,rj92.463
HD16160,2456170.08775,-102.71,1.24,HIRES-Post,0.2545,3.5e-06,-1.0000,-1.0000,rj92.464
HD16160,2456170.08889,-103.66,1.06,HIRES-Post,0.2546,3.5e-06,-1.0000,-1.0000,rj92.465
HD16160,2456173.10876,-116.53,1.62,HIRES-Post,0.2394,4.1e-06,-1.0000,-1.0000,rq61.355
HD16160,2456209.02599,-111.55,1.28,HIRES-Post,0.2186,3.9e-06,-1.0000,-1.0000,rq61.3422
HD16160,2456289.96155,-128.21,1.33,HIRES-Post,0.2470,6.7e-06,-1.0000,-1.0000,rq62.831
HD16160,2456319.69698,-132.44,1.43,HIRES-Post,0.2328,4.2e-06,-1.0000,-1.0000,rq63.1160
HD16160,2456329.78244,-136.02,1.16,HIRES-Post,0.2342,3.3e-06,-1.0000,-1.0000,rj94.517
HD16160,2456329.78319,-135.07,1.19,HIRES-Post,0.2335,3.2e-06,-1.0000,-1.0000,rj94.518
HD16160,2456329.78398,-133.64,1.15,HIRES-Post,0.2321,3.3e-06,-1.0000,-1.0000,rj94.519
HD16160,2456329.78476,-133.65,1.10,HIRES-Post,0.2388,3.3e-06,-1.0000,-1.0000,rj94.520
HD16160,2456343.72002,-140.05,1.29,HIRES-Post,0.2178,4.3e-06,-1.0000,-1.0000,rq64.70
HD16160,2456507.13637,-174.06,1.28,HIRES-Post,0.2127,4e-06,-1.0000,-1.0000,rq67.137
HD16160,2456549.92205,-187.13,1.12,HIRES-Post,0.2277,3.4e-06,-1.0000,-1.0000,rj96.364
HD16160,2456549.92288,-187.18,1.11,HIRES-Post,0.2285,3.5e-06,-1.0000,-1.0000,rj96.365
HD16160,2456549.92364,-190.94,1.16,HIRES-Post,0.2296,3.3e-06,-1.0000,-1.0000,rj96.366
HD16160,2456549.92440,-188.01,1.14,HIRES-Post,0.2275,3.5e-06,-1.0000,-1.0000,rj96.367
HD16160,2456549.92528,-187.47,1.21,HIRES-Post,0.2276,3.3e-06,-1.0000,-1.0000,rj96.368
HD16160,2456551.95553,-190.13,1.11,HIRES-Post,0.2195,3.1e-06,-1.0000,-1.0000,rj96.771
HD16160,2456551.95643,-190.73,1.23,HIRES-Post,0.2237,3.2e-06,-1.0000,-1.0000,rj96.772
HD16160,2456551.95738,-188.97,1.22,HIRES-Post,0.2267,3.3e-06,-1.0000,-1.0000,rj96.773
HD16160,2456551.95828,-190.84,1.20,HIRES-Post,0.2212,3.1e-06,-1.0000,-1.0000,rj96.774
HD16160,2456584.90325,-190.72,1.39,HIRES-Post,0.2068,4.1e-06,-1.0000,-1.0000,rq69.121
HD16160,2456675.81603,-217.43,1.24,HIRES-Post,0.2241,3.2e-06,-1.0000,-1.0000,rj97.165
HD16160,2456675.81681,-219.68,1.02,HIRES-Post,0.2210,3.1e-06,-1.0000,-1.0000,rj97.166
HD16160,2456675.81756,-219.50,1.11,HIRES-Post,0.2217,3.1e-06,-1.0000,-1.0000,rj97.167
HD16160,2456675.81829,-219.65,1.13,HIRES-Post,0.2241,3.1e-06,-1.0000,-1.0000,rj97.168
HD16160,2456708.70739,-230.94,1.21,HIRES-Post,0.2029,3.9e-06,-1.0000,-1.0000,rq70.66
HD16160,2456866.12157,-270.12,1.36,HIRES-Post,0.2074,4.3e-06,-1.0000,-1.0000,rq72.3444
HD16160,2457002.76814,-322.17,1.19,HIRES-Post,0.2090,4.2e-06,-1.0000,-1.0000,rq72.8387
HD16160,2457234.13549,-446.89,1.23,HIRES-Post,0.1942,3.9e-06,-1.0000,-1.0000,rq73.5782
HD16160,2457254.14346,-460.60,1.13,HIRES-Post,0.2077,4e-06,-1.0000,-1.0000,rq73.7405
HD16160,2457586.13500,-678.40,1.39,HIRES-Post,0.1917,3.9e-06,-1.0000,-1.0000,rq74.6144
HD16160,2457714.88570,-778.31,1.19,HIRES-Post,0.2164,4e-06,-1.0000,-1.0000,rq75.3182
HD16160,2457717.88089,-777.62,1.48,HIRES-Post,0.2094,4.1e-06,-1.0000,-1.0000,rq75.3701
HD16160,2457791.70248,-843.27,1.13,HIRES-Post,0.1871,3.8e-06,-1.0000,-1.0000,rq75.6761
HD16160,2457944.13097,-972.48,1.27,HIRES-Post,0.1930,4e-06,-1.0000,-1.0000,rq76.2989
HD16160,2458113.76941,-1101.53,1.37,HIRES-Post,-1.0000,-1.0000,-1.0000,-1.0000,rq77.776
