HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD69830,2456574.04758,2.41,1.50,APF,0.1803,0.00064,-1.0000,-1.0000,rl06.6734
HD69830,2456578.04760,-6.92,0.96,APF,0.1683,0.00052,-1.0000,-1.0000,rl06.7461
HD69830,2456583.06075,9.16,1.46,APF,0.1773,0.00065,-1.0000,-1.0000,rl06.8099
HD69830,2456584.03494,8.73,1.39,APF,0.1787,0.00065,-1.0000,-1.0000,rl06.8354
HD69830,2456584.03646,1.56,1.22,APF,0.1814,0.00066,-1.0000,-1.0000,rl06.8355
HD69830,2456584.03799,1.30,1.35,APF,0.1772,0.00065,-1.0000,-1.0000,rl06.8356
HD69830,2456588.96144,-6.41,1.38,APF,0.1864,0.0007,-1.0000,-1.0000,rl06.9483
HD69830,2456588.96302,-2.81,1.72,APF,0.1836,0.00069,-1.0000,-1.0000,rl06.9484
HD69830,2456588.96447,-8.83,1.58,APF,0.1852,0.00069,-1.0000,-1.0000,rl06.9485
HD69830,2456590.03061,1.35,1.49,APF,0.1808,0.00066,-1.0000,-1.0000,rl06.9867
HD69830,2456590.03191,-2.89,1.41,APF,0.1819,0.00066,-1.0000,-1.0000,rl06.9868
HD69830,2456590.03321,2.19,1.38,APF,0.1822,0.00067,-1.0000,-1.0000,rl06.9869
HD69830,2456590.06246,-1.62,1.34,APF,0.1810,0.00066,-1.0000,-1.0000,rl06.9883
HD69830,2456590.06376,-1.69,1.41,APF,0.1784,0.00066,-1.0000,-1.0000,rl06.9884
HD69830,2456590.06506,-0.05,1.57,APF,0.1792,0.00066,-1.0000,-1.0000,rl06.9885
HD69830,2456591.06847,1.56,1.20,APF,0.1797,0.00066,-1.0000,-1.0000,rl07.122
HD69830,2456591.06981,1.88,1.47,APF,0.1788,0.00065,-1.0000,-1.0000,rl07.123
HD69830,2456591.07785,-14.92,1.36,APF,0.1814,0.00066,-1.0000,-1.0000,rl07.124
HD69830,2456592.01264,5.44,1.37,APF,0.1844,0.00067,-1.0000,-1.0000,rl07.344
HD69830,2456592.01389,4.81,1.34,APF,0.1848,0.00067,-1.0000,-1.0000,rl07.345
HD69830,2456592.01514,6.81,1.39,APF,0.1847,0.00067,-1.0000,-1.0000,rl07.346
HD69830,2456592.07130,4.05,1.32,APF,0.1849,0.00066,-1.0000,-1.0000,rl07.361
HD69830,2456592.07251,-1.05,1.33,APF,0.1781,0.00065,-1.0000,-1.0000,rl07.362
HD69830,2456592.07372,0.02,1.45,APF,0.1830,0.00066,-1.0000,-1.0000,rl07.363
HD69830,2456598.07757,-3.82,1.49,APF,0.1825,0.00065,-1.0000,-1.0000,rl07.1061
HD69830,2456598.07893,-2.49,1.18,APF,0.1827,0.00065,-1.0000,-1.0000,rl07.1062
HD69830,2456603.05862,-0.34,0.99,APF,0.1702,0.0005,-1.0000,-1.0000,rl07.2020
HD69830,2456603.06387,1.82,0.90,APF,0.1707,0.0005,-1.0000,-1.0000,rl07.2021
HD69830,2456605.05619,-3.10,0.86,APF,0.1681,0.00051,-1.0000,-1.0000,rl07.2371
HD69830,2456605.05980,-4.70,0.98,APF,0.1704,0.00051,-1.0000,-1.0000,rl07.2372
HD69830,2456606.02830,-1.16,0.95,APF,0.1684,0.00051,-1.0000,-1.0000,rl07.2567
HD69830,2456606.03182,-2.15,0.97,APF,0.1698,0.00051,-1.0000,-1.0000,rl07.2568
HD69830,2456607.05249,-0.59,1.43,APF,0.1773,0.00066,-1.0000,-1.0000,rl07.2831
HD69830,2456607.05393,3.28,1.38,APF,0.1762,0.00066,-1.0000,-1.0000,rl07.2832
HD69830,2456607.05554,-1.37,1.42,APF,0.1760,0.00066,-1.0000,-1.0000,rl07.2833
HD69830,2456608.05003,4.97,1.36,APF,0.1782,0.00066,-1.0000,-1.0000,rl07.3076
HD69830,2456608.05164,5.25,1.62,APF,0.1752,0.00065,-1.0000,-1.0000,rl07.3077
HD69830,2456608.05330,5.05,1.19,APF,0.1795,0.00066,-1.0000,-1.0000,rl07.3078
HD69830,2456610.03915,6.10,0.83,APF,0.1667,0.0005,-1.0000,-1.0000,rl07.3311
HD69830,2456610.04490,5.75,0.85,APF,0.1671,0.0005,-1.0000,-1.0000,rl07.3312
HD69830,2456619.02480,3.57,0.98,APF,0.1692,0.00048,-1.0000,-1.0000,rl07.4682
HD69830,2456620.03760,4.88,1.16,APF,0.1709,0.00057,-1.0000,-1.0000,rl07.4804
HD69830,2456620.04390,-0.42,1.15,APF,0.1700,0.00057,-1.0000,-1.0000,rl07.4805
HD69830,2456621.01626,-4.07,0.83,APF,0.1707,0.00051,-1.0000,-1.0000,rl07.4988
HD69830,2456621.02328,-4.37,0.98,APF,0.1671,0.0005,-1.0000,-1.0000,rl07.4989
HD69830,2456623.07261,-4.06,1.64,APF,0.1820,0.00071,-1.0000,-1.0000,rl07.5834
HD69830,2456623.07660,-5.04,2.67,APF,0.1978,0.0008,-1.0000,-1.0000,rl07.5835
HD69830,2456626.97901,0.11,1.71,APF,0.1813,0.00067,-1.0000,-1.0000,rl07.6366
HD69830,2456626.98028,-2.89,1.65,APF,0.1840,0.00067,-1.0000,-1.0000,rl07.6367
HD69830,2456626.98155,-3.00,1.47,APF,0.1818,0.00067,-1.0000,-1.0000,rl07.6368
HD69830,2456628.98954,-3.43,1.31,APF,0.1793,0.00064,-1.0000,-1.0000,rl07.6821
HD69830,2456628.99315,-1.41,1.44,APF,0.1797,0.00063,-1.0000,-1.0000,rl07.6822
HD69830,2456628.99697,-5.38,1.23,APF,0.1782,0.00063,-1.0000,-1.0000,rl07.6823
