HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD23249,2456582.93220,1.78,1.38,APF,0.1650,0.00082,-1.0000,-1.0000,rl06.8053
HD23249,2456597.91887,2.13,1.36,APF,0.1645,0.00082,-1.0000,-1.0000,rl07.998
HD23249,2456618.88161,-1.00,0.99,APF,0.1417,0.00059,-1.0000,-1.0000,rl07.4671
HD23249,2456619.86430,-1.94,1.01,APF,0.1456,0.00066,-1.0000,-1.0000,rl07.4795
HD23249,2456622.90086,2.26,0.95,APF,0.1468,0.00069,-1.0000,-1.0000,rl07.5811
HD23249,2456624.91690,5.16,0.94,APF,0.1440,0.00068,-1.0000,-1.0000,rl07.6084
HD23249,2456628.84117,-2.79,0.91,APF,0.1447,0.00063,-1.0000,-1.0000,rl07.6788
HD23249,2456631.77114,-4.80,1.50,APF,0.1533,0.00075,-1.0000,-1.0000,rl07.7379
HD23249,2456632.77863,-4.83,1.17,APF,0.1523,0.00077,-1.0000,-1.0000,rl07.7607
HD23249,2456644.78338,-9.37,1.34,APF,0.1539,0.00079,-1.0000,-1.0000,rl07.8622
HD23249,2456662.72344,-6.84,1.15,APF,0.1559,0.00081,-1.0000,-1.0000,rl07.9582
HD23249,2456914.92363,2.91,2.00,APF,0.1700,0.00093,-1.0000,-1.0000,rl10.2863
HD23249,2456914.92428,1.10,1.79,APF,0.1707,0.00093,-1.0000,-1.0000,rl10.2864
HD23249,2456914.92494,-2.35,1.75,APF,0.1772,0.00093,-1.0000,-1.0000,rl10.2865
HD23249,2456916.91161,-4.26,1.70,APF,0.1683,0.00091,-1.0000,-1.0000,rl10.3105
HD23249,2456916.91225,-0.51,1.59,APF,0.1685,0.00092,-1.0000,-1.0000,rl10.3106
HD23249,2456916.91290,-8.30,1.75,APF,0.1679,0.00092,-1.0000,-1.0000,rl10.3107
HD23249,2456931.86718,4.64,1.98,APF,0.1790,0.00097,-1.0000,-1.0000,rl10.4182
HD23249,2456931.86786,7.50,2.26,APF,0.1723,0.00095,-1.0000,-1.0000,rl10.4183
HD23249,2456931.86854,8.11,2.40,APF,0.1782,0.00096,-1.0000,-1.0000,rl10.4184
HD23249,2456934.86189,-0.03,2.00,APF,0.1788,0.00096,-1.0000,-1.0000,rl10.4414
HD23249,2456934.86255,4.09,1.86,APF,0.1737,0.00095,-1.0000,-1.0000,rl10.4415
HD23249,2456934.86321,-3.01,1.74,APF,0.1720,0.00094,-1.0000,-1.0000,rl10.4416
HD23249,2456937.01981,-4.28,1.74,APF,0.1707,0.00094,-1.0000,-1.0000,rl10.4603
HD23249,2456937.02046,-5.09,1.64,APF,0.1647,0.00093,-1.0000,-1.0000,rl10.4604
HD23249,2456937.02109,3.30,1.63,APF,0.1628,0.00091,-1.0000,-1.0000,rl10.4605
HD23249,2456939.01105,-4.42,1.73,APF,0.1667,0.00093,-1.0000,-1.0000,rl10.4818
HD23249,2456939.01171,-4.16,1.71,APF,0.1680,0.00093,-1.0000,-1.0000,rl10.4819
HD23249,2456939.01237,-1.40,1.88,APF,0.1745,0.00096,-1.0000,-1.0000,rl10.4820
HD23249,2456943.90604,-1.16,1.74,APF,0.1686,0.00092,-1.0000,-1.0000,rl10.5292
HD23249,2456943.90667,1.89,1.84,APF,0.1709,0.00093,-1.0000,-1.0000,rl10.5293
HD23249,2456943.90732,-1.76,1.74,APF,0.1689,0.00093,-1.0000,-1.0000,rl10.5294
HD23249,2457027.75014,-6.66,2.02,APF,0.1746,0.00094,-1.0000,-1.0000,rl10.8591
HD23249,2457027.75082,-0.84,1.98,APF,0.1811,0.00096,-1.0000,-1.0000,rl10.8592
HD23249,2457027.75148,5.49,2.16,APF,0.1813,0.00095,-1.0000,-1.0000,rl10.8593
HD23249,2457036.68530,3.07,2.81,APF,0.1815,0.001,-1.0000,-1.0000,rl10.9400
HD23249,2457045.66573,-3.56,2.27,APF,0.1834,0.00099,-1.0000,-1.0000,rl11.377
HD23249,2457045.66633,5.26,2.32,APF,0.1842,0.00099,-1.0000,-1.0000,rl11.378
HD23249,2457048.68596,-3.35,2.49,APF,0.1808,0.00098,-1.0000,-1.0000,rl11.681
HD23249,2457048.68658,-10.68,2.32,APF,0.1801,0.00099,-1.0000,-1.0000,rl11.682
HD23249,2457231.00049,-0.11,2.58,APF,0.1807,0.00099,-1.0000,-1.0000,rl12.636
HD23249,2457254.94132,-16.83,2.33,APF,0.1769,0.00097,-1.0000,-1.0000,rl12.2739
HD23249,2457254.94187,-4.75,2.65,APF,0.1757,0.00097,-1.0000,-1.0000,rl12.2740
HD23249,2457254.94245,-3.80,1.91,APF,0.1715,0.00094,-1.0000,-1.0000,rl12.2741
HD23249,2457357.92909,-0.67,1.32,APF,0.1634,0.00085,-1.0000,-1.0000,rl13.997
HD23249,2457357.92975,4.18,1.30,APF,0.1575,0.00082,-1.0000,-1.0000,rl13.998
HD23249,2457357.93040,-0.69,1.47,APF,0.1602,0.00085,-1.0000,-1.0000,rl13.999
HD23249,2457357.93104,-0.25,1.22,APF,0.1613,0.00086,-1.0000,-1.0000,rl13.1000
HD23249,2457357.93167,0.86,1.55,APF,0.1603,0.00084,-1.0000,-1.0000,rl13.1001
HD23249,2457357.93232,-3.22,1.35,APF,0.1592,0.00084,-1.0000,-1.0000,rl13.1002
HD23249,2457782.76189,-5.67,1.27,APF,0.1621,0.00079,-1.0000,-1.0000,rl15.7978
HD23249,2457782.76256,-1.77,1.27,APF,0.1679,0.00085,-1.0000,-1.0000,rl15.7979
HD23249,2457782.76324,-2.31,1.15,APF,0.1580,0.00078,-1.0000,-1.0000,rl15.7980
HD23249,2457782.76396,-1.81,1.28,APF,0.1662,0.00081,-1.0000,-1.0000,rl15.7981
HD23249,2457988.93348,-2.34,1.37,APF,0.1751,0.00086,-1.0000,-1.0000,rl17.5902
HD23249,2457988.93422,-1.14,1.64,APF,0.1730,0.00087,-1.0000,-1.0000,rl17.5903
HD23249,2457988.93493,2.29,1.60,APF,0.1774,0.00087,-1.0000,-1.0000,rl17.5904
HD23249,2457988.93564,2.41,1.69,APF,0.1733,0.00086,-1.0000,-1.0000,rl17.5905
HD23249,2458065.83525,-2.96,2.06,APF,0.1768,0.00089,-1.0000,-1.0000,rl18.3403
HD23249,2458065.84385,-0.65,1.18,APF,0.1560,0.00076,-1.0000,-1.0000,rl18.3404
