HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD38858,2457302.88628,2.63,1.08,HARPS-Post,0.1351,0.0029,-1.0000,-1.0000,2015-10-07T09:10:27
HD38858,2457302.88996,3.55,1.09,HARPS-Post,0.1470,0.0027,-1.0000,-1.0000,2015-10-07T09:15:58
HD38858,2457302.89393,2.50,1.13,HARPS-Post,0.1407,0.0032,-1.0000,-1.0000,2015-10-07T09:21:29
HD38858,2457307.87153,-0.72,1.22,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-12T08:42:43
HD38858,2457311.84640,1.76,0.57,HARPS-Post,0.1431,0.0019,-1.0000,-1.0000,2015-10-16T08:10:43
HD38858,2457311.85201,1.13,0.56,HARPS-Post,0.1438,0.0018,-1.0000,-1.0000,2015-10-16T08:18:44
HD38858,2457424.62366,-1.22,1.00,HARPS-Post,0.1415,0.0017,-1.0000,-1.0000,2016-02-06T02:48:32
HD38858,2457461.51672,0.97,0.93,HARPS-Post,0.1453,0.0016,-1.0000,-1.0000,2016-03-14T00:18:23
HD38858,2457465.50969,0.79,0.51,HARPS-Post,0.1462,0.0021,-1.0000,-1.0000,2016-03-18T00:09:09
HD38858,2457465.51526,0.06,0.51,HARPS-Post,0.1445,0.0021,-1.0000,-1.0000,2016-03-18T00:17:10
HD38858,2457674.87754,-1.35,0.65,HARPS-Post,0.1385,0.0016,-1.0000,-1.0000,2016-10-13T08:51:55
HD38858,2457714.81811,-2.58,1.07,HARPS-Post,0.1398,0.0026,-1.0000,-1.0000,2016-11-22T07:26:54
HD38858,2457714.82321,-2.71,1.09,HARPS-Post,0.1466,0.0031,-1.0000,-1.0000,2016-11-22T07:34:15
HD38858,2457756.71869,-0.94,0.94,HARPS-Post,0.1366,0.003,-1.0000,-1.0000,2017-01-03T05:05:06
HD38858,2457756.72133,-2.95,0.93,HARPS-Post,0.1448,0.0025,-1.0000,-1.0000,2017-01-03T05:08:55
HD38858,2457756.72397,-2.70,0.94,HARPS-Post,0.1496,0.0026,-1.0000,-1.0000,2017-01-03T05:12:45
HD38858,2457756.72665,-1.96,0.94,HARPS-Post,0.1480,0.003,-1.0000,-1.0000,2017-01-03T05:16:35
HD38858,2457851.48845,-0.67,0.60,HARPS-Post,0.1450,0.0016,-1.0000,-1.0000,2017-04-07T23:37:13
HD38858,2457998.92446,1.96,0.93,HARPS-Post,0.1416,0.0019,-1.0000,-1.0000,2017-09-02T10:05:17
HD38858,2458017.87674,-1.52,0.93,HARPS-Post,0.1439,0.002,-1.0000,-1.0000,2017-09-21T08:53:36
