HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD196761,2452948.53708,3.03,0.95,HARPS-Pre,0.1710,0.0021,-1.0000,-1.0000,2003-11-05T00:47:34
HD196761,2453338.50204,0.07,0.94,HARPS-Pre,0.1653,0.0022,-1.0000,-1.0000,2004-11-29T00:03:49
HD196761,2453338.50552,-0.34,0.94,HARPS-Pre,0.1604,0.0023,-1.0000,-1.0000,2004-11-29T00:08:49
HD196761,2453338.50896,-0.17,0.95,HARPS-Pre,0.1721,0.002,-1.0000,-1.0000,2004-11-29T00:13:49
HD196761,2453339.50194,-1.77,0.92,HARPS-Pre,0.1594,0.0017,-1.0000,-1.0000,2004-11-30T00:02:27
HD196761,2453339.50727,-2.56,0.92,HARPS-Pre,0.1616,0.0019,-1.0000,-1.0000,2004-11-30T00:10:04
HD196761,2453345.51785,-1.70,0.94,HARPS-Pre,0.1560,0.0026,-1.0000,-1.0000,2004-12-06T00:26:03
HD196761,2453345.52301,-1.33,0.94,HARPS-Pre,0.1554,0.0021,-1.0000,-1.0000,2004-12-06T00:33:33
HD196761,2453571.74497,3.88,0.98,HARPS-Pre,0.1565,0.0031,-1.0000,-1.0000,2005-07-20T05:42:07
HD196761,2453571.75177,3.70,0.98,HARPS-Pre,0.1639,0.0028,-1.0000,-1.0000,2005-07-20T05:51:52
HD196761,2453571.75720,6.79,1.01,HARPS-Pre,0.1673,0.0032,-1.0000,-1.0000,2005-07-20T05:59:44
HD196761,2453571.76243,8.19,1.07,HARPS-Pre,0.1737,0.004,-1.0000,-1.0000,2005-07-20T06:07:13
HD196761,2453571.76764,7.14,1.03,HARPS-Pre,0.1636,0.0039,-1.0000,-1.0000,2005-07-20T06:14:42
HD196761,2454292.76267,0.75,0.61,HARPS-Pre,0.1508,0.0018,-1.0000,-1.0000,2007-07-11T06:05:48
HD196761,2454292.76784,1.26,0.61,HARPS-Pre,0.1522,0.0018,-1.0000,-1.0000,2007-07-11T06:13:19
HD196761,2454300.81186,3.28,0.74,HARPS-Pre,0.1489,0.0018,-1.0000,-1.0000,2007-07-19T07:16:26
HD196761,2454300.81703,2.36,0.75,HARPS-Pre,0.1479,0.0018,-1.0000,-1.0000,2007-07-19T07:23:57
HD196761,2455673.90690,-0.51,0.69,HARPS-Pre,0.1481,0.0018,-1.0000,-1.0000,2011-04-22T09:38:09
HD196761,2455678.90647,-2.07,0.65,HARPS-Pre,0.1496,0.0017,-1.0000,-1.0000,2011-04-27T09:36:22
HD196761,2455756.85056,-1.86,0.61,HARPS-Pre,0.1382,0.0029,-1.0000,-1.0000,2011-07-14T08:08:49
HD196761,2455770.74810,-0.76,0.53,HARPS-Pre,0.1489,0.0018,-1.0000,-1.0000,2011-07-28T05:44:00
HD196761,2455770.75362,-0.95,0.53,HARPS-Pre,0.1589,0.002,-1.0000,-1.0000,2011-07-28T05:52:02
