HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD102365,2458156.78740,-3.09,1.09,PFS-Post,0.1478,0.00011,-1.0000,-1.0000,rn41.228
HD102365,2458156.78935,-2.65,1.10,PFS-Post,0.1485,0.00011,-1.0000,-1.0000,rn41.229
HD102365,2458156.79124,-2.25,1.11,PFS-Post,0.1478,0.00011,-1.0000,-1.0000,rn41.230
HD102365,2458156.79738,-1.88,1.09,PFS-Post,0.1477,0.00011,-1.0000,-1.0000,rn41.231
HD102365,2458203.67519,0.32,0.96,PFS-Post,0.1578,0.00013,-1.0000,-1.0000,rn42.91
HD102365,2458203.67669,2.24,1.07,PFS-Post,0.1595,0.00016,-1.0000,-1.0000,rn42.92
HD102365,2458203.67810,0.28,1.07,PFS-Post,0.1594,0.00017,-1.0000,-1.0000,rn42.93
HD102365,2458203.67955,1.22,1.05,PFS-Post,0.1584,0.00016,-1.0000,-1.0000,rn42.94
HD102365,2458203.68097,0.54,1.05,PFS-Post,0.1593,0.00015,-1.0000,-1.0000,rn42.95
HD102365,2458203.68240,0.60,0.97,PFS-Post,0.1588,0.00015,-1.0000,-1.0000,rn42.96
HD102365,2458204.65739,2.71,0.99,PFS-Post,0.1601,0.00018,-1.0000,-1.0000,rn42.244
HD102365,2458204.65884,2.39,1.06,PFS-Post,0.1590,0.00017,-1.0000,-1.0000,rn42.245
HD102365,2458204.66027,2.74,0.99,PFS-Post,0.1599,0.00017,-1.0000,-1.0000,rn42.246
HD102365,2458204.66168,2.39,0.98,PFS-Post,0.1593,0.00017,-1.0000,-1.0000,rn42.247
HD102365,2458204.66312,3.44,1.00,PFS-Post,0.1598,0.00017,-1.0000,-1.0000,rn42.248
HD102365,2458204.66551,2.54,1.02,PFS-Post,0.1610,0.00017,-1.0000,-1.0000,rn42.249
HD102365,2458205.71151,2.87,0.97,PFS-Post,0.1599,0.00019,-1.0000,-1.0000,rn42.412
HD102365,2458205.71292,3.94,0.95,PFS-Post,0.1619,0.00019,-1.0000,-1.0000,rn42.413
