HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD209100,2452948.64273,-15.77,0.92,HARPS-Pre,0.4749,0.003,-1.0000,-1.0000,2003-11-05T03:22:55
HD209100,2452948.64585,-15.39,0.92,HARPS-Pre,0.4723,0.0032,-1.0000,-1.0000,2003-11-05T03:27:11
HD209100,2452948.64872,-15.15,0.92,HARPS-Pre,0.4728,0.0028,-1.0000,-1.0000,2003-11-05T03:31:26
HD209100,2452948.65191,-15.31,0.92,HARPS-Pre,0.4760,0.0036,-1.0000,-1.0000,2003-11-05T03:36:06
HD209100,2452948.65839,-15.11,0.91,HARPS-Pre,0.4664,0.0026,-1.0000,-1.0000,2003-11-05T03:44:27
HD209100,2452948.66201,-15.40,0.91,HARPS-Pre,0.4729,0.0024,-1.0000,-1.0000,2003-11-05T03:50:01
HD209100,2452948.66598,-15.32,0.91,HARPS-Pre,0.4767,0.0027,-1.0000,-1.0000,2003-11-05T03:55:32
HD209100,2452948.66984,-15.43,0.91,HARPS-Pre,0.4660,0.0027,-1.0000,-1.0000,2003-11-05T04:01:06
HD209100,2452948.67358,-15.83,0.91,HARPS-Pre,0.4680,0.0023,-1.0000,-1.0000,2003-11-05T04:06:38
HD209100,2452948.67747,-15.51,0.91,HARPS-Pre,0.4713,0.0027,-1.0000,-1.0000,2003-11-05T04:12:11
HD209100,2452949.55417,-15.29,0.96,HARPS-Pre,0.4877,0.0052,-1.0000,-1.0000,2003-11-06T01:16:55
HD209100,2452949.55501,-15.59,0.95,HARPS-Pre,0.4779,0.0044,-1.0000,-1.0000,2003-11-06T01:18:07
HD209100,2452949.55586,-15.19,0.95,HARPS-Pre,0.4883,0.0052,-1.0000,-1.0000,2003-11-06T01:19:21
HD209100,2452985.52728,-11.60,0.94,HARPS-Pre,0.4678,0.0043,-1.0000,-1.0000,2003-12-12T00:41:35
HD209100,2452989.52056,-14.46,0.67,HARPS-Pre,0.4746,0.0033,-1.0000,-1.0000,2003-12-16T00:31:46
HD209100,2453138.86414,-10.39,0.96,HARPS-Pre,0.4822,0.0044,-1.0000,-1.0000,2004-05-13T08:41:15
HD209100,2453138.86543,-10.23,0.94,HARPS-Pre,0.5010,0.0044,-1.0000,-1.0000,2004-05-13T08:43:09
HD209100,2453138.86675,-10.53,0.97,HARPS-Pre,0.4908,0.0054,-1.0000,-1.0000,2004-05-13T08:45:02
HD209100,2453138.86816,-10.09,0.95,HARPS-Pre,0.5151,0.0053,-1.0000,-1.0000,2004-05-13T08:47:03
HD209100,2453138.86953,-11.93,0.94,HARPS-Pre,0.5034,0.0047,-1.0000,-1.0000,2004-05-13T08:49:00
HD209100,2453138.87080,-9.92,0.94,HARPS-Pre,0.4904,0.0035,-1.0000,-1.0000,2004-05-13T08:50:50
HD209100,2453138.87205,-11.08,0.94,HARPS-Pre,0.4915,0.0039,-1.0000,-1.0000,2004-05-13T08:52:37
HD209100,2453138.87346,-10.68,0.94,HARPS-Pre,0.4930,0.0045,-1.0000,-1.0000,2004-05-13T08:54:40
HD209100,2453138.87459,-9.84,0.94,HARPS-Pre,0.4814,0.004,-1.0000,-1.0000,2004-05-13T08:56:19
HD209100,2453138.87575,-10.16,0.95,HARPS-Pre,0.4793,0.0042,-1.0000,-1.0000,2004-05-13T08:57:57
HD209100,2453138.87690,-9.30,0.97,HARPS-Pre,0.5135,0.0063,-1.0000,-1.0000,2004-05-13T08:59:36
HD209100,2453138.87804,-10.58,0.96,HARPS-Pre,0.5039,0.0049,-1.0000,-1.0000,2004-05-13T09:01:15
HD209100,2453139.81519,-8.24,0.74,HARPS-Pre,0.4912,0.0043,-1.0000,-1.0000,2004-05-14T07:30:40
HD209100,2453139.90300,-9.38,0.73,HARPS-Pre,0.4982,0.0039,-1.0000,-1.0000,2004-05-14T09:37:06
HD209100,2453139.90487,-7.49,0.73,HARPS-Pre,0.4996,0.0036,-1.0000,-1.0000,2004-05-14T09:39:47
HD209100,2453139.90685,-9.32,0.73,HARPS-Pre,0.5053,0.0038,-1.0000,-1.0000,2004-05-14T09:42:39
HD209100,2453139.90802,-9.13,0.73,HARPS-Pre,0.5082,0.0042,-1.0000,-1.0000,2004-05-14T09:44:18
HD209100,2453139.90914,-8.20,0.73,HARPS-Pre,0.4991,0.0039,-1.0000,-1.0000,2004-05-14T09:45:57
HD209100,2453139.91029,-9.80,0.73,HARPS-Pre,0.4946,0.0036,-1.0000,-1.0000,2004-05-14T09:47:36
HD209100,2453139.91144,-9.36,0.74,HARPS-Pre,0.5062,0.0044,-1.0000,-1.0000,2004-05-14T09:49:14
HD209100,2453139.91258,-9.43,0.72,HARPS-Pre,0.4996,0.0036,-1.0000,-1.0000,2004-05-14T09:50:54
HD209100,2453139.91372,-8.85,0.73,HARPS-Pre,0.5038,0.0038,-1.0000,-1.0000,2004-05-14T09:52:33
HD209100,2453139.91488,-9.26,0.73,HARPS-Pre,0.5032,0.0041,-1.0000,-1.0000,2004-05-14T09:54:13
HD209100,2453139.91603,-8.00,0.73,HARPS-Pre,0.4973,0.0035,-1.0000,-1.0000,2004-05-14T09:55:52
HD209100,2453139.91715,-9.91,0.73,HARPS-Pre,0.4914,0.0036,-1.0000,-1.0000,2004-05-14T09:57:32
HD209100,2453140.92388,-7.52,0.90,HARPS-Pre,0.4977,0.002,-1.0000,-1.0000,2004-05-15T10:06:08
HD209100,2453140.92629,-7.72,0.90,HARPS-Pre,0.4987,0.0025,-1.0000,-1.0000,2004-05-15T10:09:39
HD209100,2453140.92879,-7.57,0.90,HARPS-Pre,0.4928,0.0023,-1.0000,-1.0000,2004-05-15T10:13:12
HD209100,2453140.93126,-6.80,0.90,HARPS-Pre,0.4929,0.002,-1.0000,-1.0000,2004-05-15T10:16:43
HD209100,2453140.93369,-6.79,0.90,HARPS-Pre,0.4954,0.002,-1.0000,-1.0000,2004-05-15T10:20:17
HD209100,2453140.93618,-6.82,0.90,HARPS-Pre,0.4984,0.002,-1.0000,-1.0000,2004-05-15T10:23:49
HD209100,2453140.93862,-7.54,0.90,HARPS-Pre,0.4975,0.0024,-1.0000,-1.0000,2004-05-15T10:27:19
HD209100,2453140.94102,-7.91,0.90,HARPS-Pre,0.4914,0.0024,-1.0000,-1.0000,2004-05-15T10:30:52
HD209100,2453140.94349,-7.37,0.90,HARPS-Pre,0.4978,0.0023,-1.0000,-1.0000,2004-05-15T10:34:23
HD209100,2453140.94593,-6.95,0.90,HARPS-Pre,0.5019,0.0025,-1.0000,-1.0000,2004-05-15T10:37:55
HD209100,2453202.81050,-7.65,0.92,HARPS-Pre,0.4937,0.0032,-1.0000,-1.0000,2004-07-16T07:18:59
HD209100,2453204.78870,-5.44,0.94,HARPS-Pre,0.5037,0.0043,-1.0000,-1.0000,2004-07-18T06:47:56
HD209100,2453204.78973,-8.33,0.93,HARPS-Pre,0.4990,0.0041,-1.0000,-1.0000,2004-07-18T06:49:26
HD209100,2453204.79077,-7.24,0.92,HARPS-Pre,0.4975,0.0033,-1.0000,-1.0000,2004-07-18T06:50:57
HD209100,2453204.79181,-6.51,0.92,HARPS-Pre,0.4926,0.0034,-1.0000,-1.0000,2004-07-18T06:52:28
HD209100,2453204.79286,-8.87,0.93,HARPS-Pre,0.4935,0.0045,-1.0000,-1.0000,2004-07-18T06:53:59
HD209100,2453204.79394,-8.31,0.92,HARPS-Pre,0.4960,0.0036,-1.0000,-1.0000,2004-07-18T06:55:29
HD209100,2453204.79497,-5.46,0.92,HARPS-Pre,0.4969,0.004,-1.0000,-1.0000,2004-07-18T06:57:00
HD209100,2453204.79601,-8.00,0.93,HARPS-Pre,0.4952,0.0039,-1.0000,-1.0000,2004-07-18T06:58:31
HD209100,2453204.79706,-6.07,0.93,HARPS-Pre,0.4991,0.0035,-1.0000,-1.0000,2004-07-18T07:00:01
HD209100,2453204.79812,-6.20,0.93,HARPS-Pre,0.5185,0.0042,-1.0000,-1.0000,2004-07-18T07:01:31
HD209100,2453229.74300,-14.37,0.94,HARPS-Pre,0.5175,0.0038,-1.0000,-1.0000,2004-08-12T05:42:08
HD209100,2453229.74407,-14.30,0.93,HARPS-Pre,0.5361,0.0045,-1.0000,-1.0000,2004-08-12T05:43:39
HD209100,2453229.74518,-13.39,0.92,HARPS-Pre,0.5330,0.0048,-1.0000,-1.0000,2004-08-12T05:45:15
HD209100,2453229.74623,-13.56,0.93,HARPS-Pre,0.5241,0.005,-1.0000,-1.0000,2004-08-12T05:46:47
HD209100,2453229.74733,-13.05,0.94,HARPS-Pre,0.5322,0.006,-1.0000,-1.0000,2004-08-12T05:48:20
HD209100,2453229.74841,-13.31,0.94,HARPS-Pre,0.5220,0.0046,-1.0000,-1.0000,2004-08-12T05:49:52
HD209100,2453229.74946,-15.38,0.95,HARPS-Pre,0.5283,0.0046,-1.0000,-1.0000,2004-08-12T05:51:24
HD209100,2453229.75053,-14.13,0.94,HARPS-Pre,0.5358,0.0049,-1.0000,-1.0000,2004-08-12T05:52:56
HD209100,2453229.75158,-14.58,0.94,HARPS-Pre,0.5393,0.0053,-1.0000,-1.0000,2004-08-12T05:54:28
HD209100,2453229.75265,-15.02,0.94,HARPS-Pre,0.5407,0.0051,-1.0000,-1.0000,2004-08-12T05:56:00
HD209100,2453261.56580,-9.81,0.93,HARPS-Pre,0.5365,0.0041,-1.0000,-1.0000,2004-09-13T01:27:43
HD209100,2453261.56741,-9.99,0.91,HARPS-Pre,0.5490,0.0042,-1.0000,-1.0000,2004-09-13T01:30:14
HD209100,2453261.56917,-9.82,0.90,HARPS-Pre,0.5492,0.0036,-1.0000,-1.0000,2004-09-13T01:32:44
HD209100,2453261.71815,-12.70,0.90,HARPS-Pre,0.5494,0.0027,-1.0000,-1.0000,2004-09-13T05:06:52
HD209100,2453261.72062,-12.84,0.90,HARPS-Pre,0.5416,0.0026,-1.0000,-1.0000,2004-09-13T05:10:22
HD209100,2453261.72304,-13.78,0.90,HARPS-Pre,0.5404,0.0023,-1.0000,-1.0000,2004-09-13T05:13:52
HD209100,2453261.72549,-12.64,0.90,HARPS-Pre,0.5433,0.0024,-1.0000,-1.0000,2004-09-13T05:17:22
HD209100,2453261.72793,-11.84,0.90,HARPS-Pre,0.5408,0.0027,-1.0000,-1.0000,2004-09-13T05:20:53
HD209100,2453261.73036,-13.05,0.90,HARPS-Pre,0.5500,0.0023,-1.0000,-1.0000,2004-09-13T05:24:23
HD209100,2453261.73285,-13.74,0.90,HARPS-Pre,0.5484,0.0024,-1.0000,-1.0000,2004-09-13T05:27:53
HD209100,2453261.73522,-12.20,0.90,HARPS-Pre,0.5461,0.0023,-1.0000,-1.0000,2004-09-13T05:31:23
HD209100,2453261.76775,-12.93,0.90,HARPS-Pre,0.5441,0.0025,-1.0000,-1.0000,2004-09-13T06:18:16
HD209100,2453261.77023,-12.71,0.90,HARPS-Pre,0.5487,0.0021,-1.0000,-1.0000,2004-09-13T06:21:47
HD209100,2453261.77262,-11.37,0.90,HARPS-Pre,0.5483,0.0023,-1.0000,-1.0000,2004-09-13T06:25:18
HD209100,2453261.77509,-12.15,0.90,HARPS-Pre,0.5442,0.0023,-1.0000,-1.0000,2004-09-13T06:28:48
HD209100,2453261.77747,-10.68,0.90,HARPS-Pre,0.5480,0.0025,-1.0000,-1.0000,2004-09-13T06:32:19
HD209100,2453261.77999,-13.04,0.90,HARPS-Pre,0.5451,0.0025,-1.0000,-1.0000,2004-09-13T06:35:50
HD209100,2453261.78239,-12.89,0.90,HARPS-Pre,0.5423,0.0024,-1.0000,-1.0000,2004-09-13T06:39:20
HD209100,2453261.78485,-13.06,0.90,HARPS-Pre,0.5414,0.002,-1.0000,-1.0000,2004-09-13T06:42:51
HD209100,2453264.65996,-21.28,0.91,HARPS-Pre,0.5155,0.0042,-1.0000,-1.0000,2004-09-16T03:43:44
HD209100,2453264.66168,-15.68,0.90,HARPS-Pre,0.5109,0.0041,-1.0000,-1.0000,2004-09-16T03:46:16
HD209100,2453264.66344,-17.57,0.90,HARPS-Pre,0.5056,0.0035,-1.0000,-1.0000,2004-09-16T03:48:48
HD209100,2453264.66522,-16.21,0.90,HARPS-Pre,0.5167,0.0033,-1.0000,-1.0000,2004-09-16T03:51:19
HD209100,2453264.66706,-14.96,0.90,HARPS-Pre,0.5149,0.0032,-1.0000,-1.0000,2004-09-16T03:53:51
HD209100,2453264.66868,-16.18,0.90,HARPS-Pre,0.5121,0.004,-1.0000,-1.0000,2004-09-16T03:56:22
HD209100,2453264.67052,-18.89,0.91,HARPS-Pre,0.4972,0.0044,-1.0000,-1.0000,2004-09-16T03:58:54
HD209100,2453266.64352,-13.51,0.91,HARPS-Pre,0.4994,0.0034,-1.0000,-1.0000,2004-09-18T03:20:14
