HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD50281,2450418.99589,-9.63,1.42,HIRES-Pre,0.6670,6.3e-06,-1.0000,-1.0000,rk8.79
HD50281,2451070.13992,-19.99,1.35,HIRES-Pre,0.6336,6.7e-06,-1.0000,-1.0000,rk25.230
HD50281,2451170.95830,-10.71,1.48,HIRES-Pre,0.7249,8.2e-06,-1.0000,-1.0000,rk27.79
HD50281,2451171.92103,-12.70,1.47,HIRES-Pre,0.7041,8.4e-06,-1.0000,-1.0000,rk27.224
HD50281,2451172.93447,-10.06,1.49,HIRES-Pre,0.7122,7.1e-06,-1.0000,-1.0000,rk27.382
HD50281,2451227.85501,13.00,1.23,HIRES-Pre,0.6803,1.1e-05,-1.0000,-1.0000,rk29.173
HD50281,2451228.94777,7.89,1.39,HIRES-Pre,0.7120,1.2e-05,-1.0000,-1.0000,rk29.312
HD50281,2451229.80086,1.94,2.56,HIRES-Pre,0.6742,6.8e-05,-1.0000,-1.0000,rk29.385
HD50281,2451312.73631,-7.83,1.48,HIRES-Pre,0.7001,1.4e-05,-1.0000,-1.0000,rk30.199
HD50281,2451544.03969,4.80,1.42,HIRES-Pre,0.7864,1.9e-05,-1.0000,-1.0000,rk37.101
HD50281,2451550.97703,5.03,1.49,HIRES-Pre,0.7651,1.4e-05,-1.0000,-1.0000,rk38.89
HD50281,2451551.98759,9.25,1.48,HIRES-Pre,0.7791,1.4e-05,-1.0000,-1.0000,rk38.221
HD50281,2451552.95904,15.54,1.49,HIRES-Pre,0.7998,1.4e-05,-1.0000,-1.0000,rk38.344
HD50281,2451580.87103,-9.97,1.39,HIRES-Pre,0.8498,1.3e-05,-1.0000,-1.0000,rk39.50
HD50281,2451883.02148,-4.91,1.39,HIRES-Pre,0.7192,1.4e-05,-1.0000,-1.0000,rk46.100
HD50281,2451973.83685,5.67,1.30,HIRES-Pre,0.7174,1.1e-05,-1.0000,-1.0000,rk48.208
HD50281,2451974.83411,6.86,1.26,HIRES-Pre,0.6860,1.1e-05,-1.0000,-1.0000,rk48.321
HD50281,2452238.90328,3.80,1.58,HIRES-Pre,0.7391,1.2e-05,-1.0000,-1.0000,rk59.486
HD50281,2452334.86640,-0.68,1.57,HIRES-Pre,0.6617,1.1e-05,-1.0000,-1.0000,rk61.251
HD50281,2452574.05894,-5.97,1.61,HIRES-Pre,0.6628,1e-05,-1.0000,-1.0000,rk68.293
HD50281,2452653.02229,4.85,1.78,HIRES-Pre,0.7887,1.4e-05,-1.0000,-1.0000,rk70.214
HD50281,2452899.12682,-0.61,1.67,HIRES-Pre,0.5639,8.2e-06,-1.0000,-1.0000,rk78.289
HD50281,2452924.09014,-5.71,1.57,HIRES-Pre,0.6157,8.4e-06,-1.0000,-1.0000,rk79.27
HD50281,2452987.86032,-6.06,2.21,HIRES-Pre,0.6244,2.3e-05,-1.0000,-1.0000,rk80.46
HD50281,2452988.90649,11.63,1.66,HIRES-Pre,0.5949,8.4e-06,-1.0000,-1.0000,rk80.260
HD50281,2453017.85517,-13.49,1.66,HIRES-Pre,0.5468,8.1e-06,-1.0000,-1.0000,rk81.964
HD50281,2453044.84031,-14.42,1.71,HIRES-Pre,0.5410,8.1e-06,-1.0000,-1.0000,rk82.134
HD50281,2453045.75707,1.09,1.51,HIRES-Pre,0.5707,8.9e-06,-1.0000,-1.0000,rk82.227
HD50281,2453071.78201,-2.48,1.93,HIRES-Pre,0.5430,2.2e-05,-1.0000,-1.0000,rk84.45
