HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD146233,2457226.61864,0.94,0.75,HARPS-Post,0.1556,0.0028,-1.0000,-1.0000,2015-07-23T02:43:53
HD146233,2457226.62076,1.67,0.75,HARPS-Post,0.1488,0.0032,-1.0000,-1.0000,2015-07-23T02:46:54
HD146233,2457226.62286,1.67,0.75,HARPS-Post,0.1565,0.0025,-1.0000,-1.0000,2015-07-23T02:49:56
HD146233,2457226.62494,1.18,0.76,HARPS-Post,0.1404,0.0032,-1.0000,-1.0000,2015-07-23T02:52:58
HD146233,2457227.62187,1.49,0.63,HARPS-Post,0.1493,0.003,-1.0000,-1.0000,2015-07-24T02:48:39
HD146233,2457227.62397,0.96,0.63,HARPS-Post,0.1446,0.003,-1.0000,-1.0000,2015-07-24T02:51:40
HD146233,2457227.62605,-0.02,0.63,HARPS-Post,0.1530,0.0025,-1.0000,-1.0000,2015-07-24T02:54:41
HD146233,2457227.62816,1.39,0.64,HARPS-Post,0.1464,0.0032,-1.0000,-1.0000,2015-07-24T02:57:42
HD146233,2457228.61676,-0.56,0.62,HARPS-Post,0.1532,0.003,-1.0000,-1.0000,2015-07-25T02:41:29
HD146233,2457228.61886,-0.15,0.65,HARPS-Post,0.1493,0.0028,-1.0000,-1.0000,2015-07-25T02:44:30
HD146233,2457228.62099,-0.22,0.65,HARPS-Post,0.1544,0.0026,-1.0000,-1.0000,2015-07-25T02:47:31
HD146233,2457228.62312,0.49,0.63,HARPS-Post,0.1572,0.0028,-1.0000,-1.0000,2015-07-25T02:50:32
HD146233,2457229.62788,-1.46,0.58,HARPS-Post,0.1528,0.0029,-1.0000,-1.0000,2015-07-26T02:57:32
HD146233,2457229.62999,0.85,0.58,HARPS-Post,0.1477,0.0031,-1.0000,-1.0000,2015-07-26T03:00:33
HD146233,2457229.63207,-1.58,0.58,HARPS-Post,0.1469,0.0027,-1.0000,-1.0000,2015-07-26T03:03:34
HD146233,2457229.63418,0.24,0.59,HARPS-Post,0.1426,0.0034,-1.0000,-1.0000,2015-07-26T03:06:35
HD146233,2457230.62974,-0.92,0.70,HARPS-Post,0.1395,0.0029,-1.0000,-1.0000,2015-07-27T03:00:23
HD146233,2457230.63183,-1.34,0.70,HARPS-Post,0.1477,0.0031,-1.0000,-1.0000,2015-07-27T03:03:24
HD146233,2457230.63393,-0.22,0.69,HARPS-Post,0.1532,0.0028,-1.0000,-1.0000,2015-07-27T03:06:25
HD146233,2457230.63606,-1.09,0.70,HARPS-Post,0.1480,0.0032,-1.0000,-1.0000,2015-07-27T03:09:26
HD146233,2457232.58285,-3.37,1.52,HARPS-Post,0.1381,0.0081,-1.0000,-1.0000,2015-07-29T01:52:54
HD146233,2457232.58488,2.06,1.53,HARPS-Post,0.1550,0.007,-1.0000,-1.0000,2015-07-29T01:55:55
HD146233,2457232.58680,-1.30,1.51,HARPS-Post,0.1362,0.0086,-1.0000,-1.0000,2015-07-29T01:58:56
HD146233,2457232.58898,1.62,1.38,HARPS-Post,0.1515,0.0065,-1.0000,-1.0000,2015-07-29T02:01:57
HD146233,2457271.53781,-0.68,0.86,HARPS-Post,0.1622,0.0022,-1.0000,-1.0000,2015-09-06T00:50:59
HD146233,2457271.54348,-0.83,0.88,HARPS-Post,0.1495,0.0024,-1.0000,-1.0000,2015-09-06T00:59:00
HD146233,2457274.51231,-1.04,0.80,HARPS-Post,0.1536,0.0037,-1.0000,-1.0000,2015-09-09T00:15:34
HD146233,2457274.51908,-0.90,0.85,HARPS-Post,0.1461,0.0041,-1.0000,-1.0000,2015-09-09T00:23:35
HD146233,2457283.49387,3.51,0.89,HARPS-Post,0.1589,0.0045,-1.0000,-1.0000,2015-09-17T23:51:40
HD146233,2457283.49591,0.97,0.92,HARPS-Post,0.1576,0.0047,-1.0000,-1.0000,2015-09-17T23:54:41
HD146233,2457283.49804,3.04,0.87,HARPS-Post,0.1675,0.0042,-1.0000,-1.0000,2015-09-17T23:57:42
HD146233,2457283.50013,0.85,0.85,HARPS-Post,0.1486,0.0046,-1.0000,-1.0000,2015-09-18T00:00:43
HD146233,2457470.89740,2.30,0.97,HARPS-Post,0.1470,0.0031,-1.0000,-1.0000,2016-03-23T09:24:34
HD146233,2457470.90116,1.62,0.96,HARPS-Post,0.1581,0.0028,-1.0000,-1.0000,2016-03-23T09:30:04
HD146233,2457470.90481,1.02,1.03,HARPS-Post,0.1625,0.0037,-1.0000,-1.0000,2016-03-23T09:35:35
