HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD13445,2457561.84755,-82.18,1.05,HARPS-Post,0.2706,0.0023,-1.0000,-1.0000,2016-06-22T08:17:13
HD13445,2457561.85083,-81.56,1.04,HARPS-Post,0.2718,0.0022,-1.0000,-1.0000,2016-06-22T08:21:54
HD13445,2457561.85403,-81.23,1.05,HARPS-Post,0.2754,0.002,-1.0000,-1.0000,2016-06-22T08:26:35
HD13445,2457561.85731,-80.26,1.06,HARPS-Post,0.2821,0.0022,-1.0000,-1.0000,2016-06-22T08:31:16
HD13445,2457561.86068,-80.14,1.07,HARPS-Post,0.2745,0.0023,-1.0000,-1.0000,2016-06-22T08:35:57
HD13445,2457561.86390,-79.96,1.06,HARPS-Post,0.2805,0.002,-1.0000,-1.0000,2016-06-22T08:40:38
HD13445,2457609.78703,13.72,1.03,HARPS-Post,0.2975,0.0017,-1.0000,-1.0000,2016-08-09T06:46:47
HD13445,2457609.79020,14.44,1.04,HARPS-Post,0.2944,0.0018,-1.0000,-1.0000,2016-08-09T06:51:28
HD13445,2457609.79352,15.03,1.04,HARPS-Post,0.2951,0.0018,-1.0000,-1.0000,2016-08-09T06:56:10
HD13445,2457609.79683,15.75,1.03,HARPS-Post,0.2971,0.0017,-1.0000,-1.0000,2016-08-09T07:00:51
HD13445,2457609.79988,15.94,1.03,HARPS-Post,0.2986,0.0015,-1.0000,-1.0000,2016-08-09T07:05:32
HD13445,2457609.80331,16.41,1.04,HARPS-Post,0.2985,0.0017,-1.0000,-1.0000,2016-08-09T07:10:13
HD13445,2458003.83271,-60.38,1.11,HARPS-Post,0.2447,0.0034,-1.0000,-1.0000,2017-09-07T07:51:35
HD13445,2458003.83599,-58.31,1.13,HARPS-Post,0.2578,0.0033,-1.0000,-1.0000,2017-09-07T07:56:17
HD13445,2458003.83936,-59.09,1.09,HARPS-Post,0.2599,0.0027,-1.0000,-1.0000,2017-09-07T08:00:58
HD13445,2458003.84252,-59.48,1.08,HARPS-Post,0.2510,0.0029,-1.0000,-1.0000,2017-09-07T08:05:39
HD13445,2458003.84572,-57.79,1.08,HARPS-Post,0.2544,0.0026,-1.0000,-1.0000,2017-09-07T08:10:20
HD13445,2458003.84900,-57.76,1.06,HARPS-Post,0.2455,0.0025,-1.0000,-1.0000,2017-09-07T08:15:01
HD13445,2458004.84472,107.17,1.07,HARPS-Post,0.2654,0.0025,-1.0000,-1.0000,2017-09-08T08:08:45
HD13445,2458004.84797,106.83,1.06,HARPS-Post,0.2571,0.0026,-1.0000,-1.0000,2017-09-08T08:13:26
HD13445,2458004.85117,107.78,1.06,HARPS-Post,0.2645,0.0024,-1.0000,-1.0000,2017-09-08T08:18:07
HD13445,2458004.85442,108.73,1.05,HARPS-Post,0.2558,0.0028,-1.0000,-1.0000,2017-09-08T08:22:48
HD13445,2458004.85764,108.97,1.06,HARPS-Post,0.2568,0.0026,-1.0000,-1.0000,2017-09-08T08:27:29
HD13445,2458004.86095,109.07,1.06,HARPS-Post,0.2505,0.0028,-1.0000,-1.0000,2017-09-08T08:32:10
HD13445,2458082.69960,-61.10,1.22,HARPS-Post,0.2920,0.0046,-1.0000,-1.0000,2017-11-25T04:43:38
HD13445,2458082.70076,-62.37,1.21,HARPS-Post,0.2693,0.005,-1.0000,-1.0000,2017-11-25T04:45:19
HD13445,2458082.70192,-62.26,1.26,HARPS-Post,0.2988,0.0042,-1.0000,-1.0000,2017-11-25T04:47:00
HD13445,2458082.70309,-61.38,1.24,HARPS-Post,0.2816,0.0046,-1.0000,-1.0000,2017-11-25T04:48:41
HD13445,2458082.70426,-61.01,1.24,HARPS-Post,0.2963,0.0046,-1.0000,-1.0000,2017-11-25T04:50:22
HD13445,2458082.70542,-61.25,1.25,HARPS-Post,0.2788,0.0054,-1.0000,-1.0000,2017-11-25T04:52:02
HD13445,2458085.71444,359.39,1.22,HARPS-Post,0.2829,0.0049,-1.0000,-1.0000,2017-11-28T05:05:13
HD13445,2458085.71560,357.87,1.22,HARPS-Post,0.2669,0.0049,-1.0000,-1.0000,2017-11-28T05:06:53
HD13445,2458085.71677,359.69,1.23,HARPS-Post,0.2708,0.0052,-1.0000,-1.0000,2017-11-28T05:08:34
HD13445,2458085.71794,359.59,1.20,HARPS-Post,0.2891,0.0042,-1.0000,-1.0000,2017-11-28T05:10:15
HD13445,2458085.71913,358.79,1.26,HARPS-Post,0.2975,0.004,-1.0000,-1.0000,2017-11-28T05:11:56
HD13445,2458085.72028,358.81,1.18,HARPS-Post,0.2747,0.0049,-1.0000,-1.0000,2017-11-28T05:13:39
HD13445,2458143.56040,-327.42,1.06,HARPS-Post,0.2724,0.0027,-1.0000,-1.0000,2018-01-25T01:26:15
HD13445,2458143.56377,-327.43,1.06,HARPS-Post,0.2584,0.0027,-1.0000,-1.0000,2018-01-25T01:30:57
HD13445,2458143.56702,-327.77,1.06,HARPS-Post,0.2629,0.0027,-1.0000,-1.0000,2018-01-25T01:35:38
HD13445,2458144.52262,-244.95,1.04,HARPS-Post,0.2676,0.0021,-1.0000,-1.0000,2018-01-26T00:31:50
HD13445,2458144.52585,-244.07,1.04,HARPS-Post,0.2699,0.0021,-1.0000,-1.0000,2018-01-26T00:36:32
HD13445,2458144.52919,-243.74,1.04,HARPS-Post,0.2685,0.0021,-1.0000,-1.0000,2018-01-26T00:41:13
HD13445,2458145.52342,-109.46,1.10,HARPS-Post,0.2641,0.0032,-1.0000,-1.0000,2018-01-27T00:32:58
HD13445,2458145.52673,-108.77,1.14,HARPS-Post,0.2658,0.0027,-1.0000,-1.0000,2018-01-27T00:37:40
HD13445,2458145.52966,-106.50,1.74,HARPS-Post,0.2775,0.005,-1.0000,-1.0000,2018-01-27T00:42:20
HD13445,2458191.50155,-282.60,1.09,HARPS-Post,0.2629,0.0028,-1.0000,-1.0000,2018-03-14T00:03:21
HD13445,2458191.50500,-282.63,1.09,HARPS-Post,0.2600,0.0029,-1.0000,-1.0000,2018-03-14T00:08:02
HD13445,2458191.50805,-282.39,1.08,HARPS-Post,0.2605,0.0029,-1.0000,-1.0000,2018-03-14T00:12:43
HD13445,2458195.50140,291.48,1.19,HARPS-Post,0.2877,0.0037,-1.0000,-1.0000,2018-03-18T00:03:10
HD13445,2458195.50448,290.68,1.13,HARPS-Post,0.2916,0.0031,-1.0000,-1.0000,2018-03-18T00:07:41
HD13445,2458195.50753,291.08,1.14,HARPS-Post,0.2924,0.0031,-1.0000,-1.0000,2018-03-18T00:12:12
HD13445,2458195.51081,291.38,1.16,HARPS-Post,0.2781,0.004,-1.0000,-1.0000,2018-03-18T00:16:43
HD13445,2458195.51392,292.27,1.14,HARPS-Post,0.2900,0.0035,-1.0000,-1.0000,2018-03-18T00:21:14
HD13445,2458195.51708,292.92,1.12,HARPS-Post,0.2782,0.0034,-1.0000,-1.0000,2018-03-18T00:25:45
