HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD190248,2457174.89973,-9.52,0.61,HARPS-Post,0.1399,0.0024,-1.0000,-1.0000,2015-06-01T09:29:10
HD190248,2457174.90078,-12.97,0.61,HARPS-Post,0.1384,0.0026,-1.0000,-1.0000,2015-06-01T09:30:43
HD190248,2457174.90186,-14.23,0.61,HARPS-Post,0.1347,0.0027,-1.0000,-1.0000,2015-06-01T09:32:16
HD190248,2457174.90293,-11.52,0.60,HARPS-Post,0.1428,0.0021,-1.0000,-1.0000,2015-06-01T09:33:49
HD190248,2457174.90401,-9.66,0.61,HARPS-Post,0.1397,0.0023,-1.0000,-1.0000,2015-06-01T09:35:22
HD190248,2457174.90510,-11.48,0.61,HARPS-Post,0.1364,0.0025,-1.0000,-1.0000,2015-06-01T09:36:55
HD190248,2457174.90616,-13.66,0.62,HARPS-Post,0.1352,0.0027,-1.0000,-1.0000,2015-06-01T09:38:28
HD190248,2457174.90725,-12.99,0.61,HARPS-Post,0.1482,0.0026,-1.0000,-1.0000,2015-06-01T09:40:01
HD190248,2457174.90833,-11.15,0.63,HARPS-Post,0.1304,0.0032,-1.0000,-1.0000,2015-06-01T09:41:34
HD190248,2457174.90940,-11.54,0.61,HARPS-Post,0.1360,0.0029,-1.0000,-1.0000,2015-06-01T09:43:07
HD190248,2457175.81713,-11.11,0.41,HARPS-Post,0.1399,0.002,-1.0000,-1.0000,2015-06-02T07:30:13
HD190248,2457175.81819,-12.26,0.41,HARPS-Post,0.1392,0.0018,-1.0000,-1.0000,2015-06-02T07:31:44
HD190248,2457175.81925,-13.45,0.41,HARPS-Post,0.1360,0.0019,-1.0000,-1.0000,2015-06-02T07:33:16
HD190248,2457175.82032,-13.28,0.41,HARPS-Post,0.1436,0.0018,-1.0000,-1.0000,2015-06-02T07:34:47
HD190248,2457175.82136,-11.36,0.42,HARPS-Post,0.1381,0.002,-1.0000,-1.0000,2015-06-02T07:36:19
HD190248,2457175.82244,-10.88,0.42,HARPS-Post,0.1393,0.0022,-1.0000,-1.0000,2015-06-02T07:37:50
HD190248,2457175.82348,-12.68,0.42,HARPS-Post,0.1368,0.0021,-1.0000,-1.0000,2015-06-02T07:39:21
HD190248,2457175.82454,-12.92,0.42,HARPS-Post,0.1463,0.002,-1.0000,-1.0000,2015-06-02T07:40:52
HD190248,2457175.82559,-12.14,0.42,HARPS-Post,0.1401,0.0021,-1.0000,-1.0000,2015-06-02T07:42:23
HD190248,2457175.82665,-11.84,0.42,HARPS-Post,0.1446,0.0021,-1.0000,-1.0000,2015-06-02T07:43:55
HD190248,2457175.92323,-9.56,0.45,HARPS-Post,0.1451,0.0029,-1.0000,-1.0000,2015-06-02T10:03:01
HD190248,2457175.92431,-8.26,0.46,HARPS-Post,0.1480,0.0031,-1.0000,-1.0000,2015-06-02T10:04:32
HD190248,2457175.92537,-10.29,0.45,HARPS-Post,0.1432,0.0027,-1.0000,-1.0000,2015-06-02T10:06:03
HD190248,2457175.92644,-13.70,0.44,HARPS-Post,0.1418,0.0028,-1.0000,-1.0000,2015-06-02T10:07:35
HD190248,2457175.92748,-12.79,0.45,HARPS-Post,0.1496,0.003,-1.0000,-1.0000,2015-06-02T10:09:06
HD190248,2457175.92854,-9.64,0.47,HARPS-Post,0.1501,0.0031,-1.0000,-1.0000,2015-06-02T10:10:38
HD190248,2457175.92961,-9.34,0.43,HARPS-Post,0.1458,0.0023,-1.0000,-1.0000,2015-06-02T10:12:09
HD190248,2457175.93065,-11.34,0.44,HARPS-Post,0.1308,0.0031,-1.0000,-1.0000,2015-06-02T10:13:40
HD190248,2457175.93170,-13.09,0.44,HARPS-Post,0.1434,0.0027,-1.0000,-1.0000,2015-06-02T10:15:11
HD190248,2457175.93278,-12.09,0.43,HARPS-Post,0.1488,0.0025,-1.0000,-1.0000,2015-06-02T10:16:42
HD190248,2457176.77460,-13.88,0.52,HARPS-Post,0.1437,0.0016,-1.0000,-1.0000,2015-06-03T06:28:55
HD190248,2457176.77565,-12.97,0.52,HARPS-Post,0.1425,0.0019,-1.0000,-1.0000,2015-06-03T06:30:26
HD190248,2457176.77671,-10.30,0.53,HARPS-Post,0.1527,0.0021,-1.0000,-1.0000,2015-06-03T06:31:58
HD190248,2457176.77777,-10.10,0.53,HARPS-Post,0.1399,0.0023,-1.0000,-1.0000,2015-06-03T06:33:29
HD190248,2457176.77886,-12.20,0.54,HARPS-Post,0.1386,0.0024,-1.0000,-1.0000,2015-06-03T06:35:01
HD190248,2457176.77989,-12.90,0.56,HARPS-Post,0.1422,0.0027,-1.0000,-1.0000,2015-06-03T06:36:33
HD190248,2457176.78095,-11.74,0.60,HARPS-Post,0.1475,0.0033,-1.0000,-1.0000,2015-06-03T06:38:05
HD190248,2457176.78205,-10.12,0.62,HARPS-Post,0.1382,0.0044,-1.0000,-1.0000,2015-06-03T06:39:36
HD190248,2457176.78313,-10.75,0.56,HARPS-Post,0.1435,0.0027,-1.0000,-1.0000,2015-06-03T06:41:08
HD190248,2457176.78416,-12.52,0.53,HARPS-Post,0.1453,0.0024,-1.0000,-1.0000,2015-06-03T06:42:39
HD190248,2457176.89322,-13.90,0.53,HARPS-Post,0.1429,0.0023,-1.0000,-1.0000,2015-06-03T09:19:43
HD190248,2457176.89429,-14.62,0.53,HARPS-Post,0.1368,0.0019,-1.0000,-1.0000,2015-06-03T09:21:14
HD190248,2457176.89534,-13.42,0.52,HARPS-Post,0.1395,0.0019,-1.0000,-1.0000,2015-06-03T09:22:45
HD190248,2457176.89639,-12.11,0.53,HARPS-Post,0.1441,0.002,-1.0000,-1.0000,2015-06-03T09:24:16
HD190248,2457176.89744,-13.27,0.52,HARPS-Post,0.1451,0.0018,-1.0000,-1.0000,2015-06-03T09:25:48
HD190248,2457176.89850,-13.46,0.52,HARPS-Post,0.1410,0.0021,-1.0000,-1.0000,2015-06-03T09:27:19
HD190248,2457176.89956,-13.92,0.52,HARPS-Post,0.1399,0.002,-1.0000,-1.0000,2015-06-03T09:28:51
HD190248,2457176.90063,-13.52,0.52,HARPS-Post,0.1342,0.0019,-1.0000,-1.0000,2015-06-03T09:30:23
HD190248,2457176.90171,-13.26,0.52,HARPS-Post,0.1465,0.002,-1.0000,-1.0000,2015-06-03T09:31:55
HD190248,2457176.90274,-13.56,0.52,HARPS-Post,0.1362,0.0022,-1.0000,-1.0000,2015-06-03T09:33:26
HD190248,2457180.80031,-10.73,0.69,HARPS-Post,0.1416,0.0013,-1.0000,-1.0000,2015-06-07T07:04:59
HD190248,2457180.80243,-11.89,0.69,HARPS-Post,0.1405,0.0012,-1.0000,-1.0000,2015-06-07T07:08:00
HD190248,2457180.80630,-9.42,0.70,HARPS-Post,0.1409,0.0017,-1.0000,-1.0000,2015-06-07T07:14:12
HD190248,2457180.80752,-12.13,0.70,HARPS-Post,0.1450,0.0016,-1.0000,-1.0000,2015-06-07T07:15:58
HD190248,2457180.80874,-11.03,0.70,HARPS-Post,0.1357,0.0017,-1.0000,-1.0000,2015-06-07T07:17:44
HD190248,2457180.80996,-8.99,0.70,HARPS-Post,0.1436,0.0017,-1.0000,-1.0000,2015-06-07T07:19:30
