HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD192310,2452945.49451,0.57,0.89,HARPS-Pre,0.2241,0.0023,-1.0000,-1.0000,2003-11-01T23:50:09
HD192310,2452948.50444,3.72,1.18,HARPS-Pre,0.2657,0.0058,-1.0000,-1.0000,2003-11-05T00:02:21
HD192310,2453146.85622,0.61,0.97,HARPS-Pre,0.2384,0.0036,-1.0000,-1.0000,2004-05-21T08:26:13
HD192310,2453153.92835,2.68,0.92,HARPS-Pre,0.2561,0.0024,-1.0000,-1.0000,2004-05-28T10:09:23
HD192310,2453263.51913,-0.39,0.98,HARPS-Pre,0.3698,0.017,-1.0000,-1.0000,2004-09-15T00:18:59
HD192310,2453263.52299,-2.74,1.00,HARPS-Pre,0.2771,0.02,-1.0000,-1.0000,2004-09-15T00:24:30
HD192310,2453263.52683,0.03,0.99,HARPS-Pre,0.3899,0.0096,-1.0000,-1.0000,2004-09-15T00:30:01
HD192310,2453273.55276,-2.89,0.90,HARPS-Pre,0.2184,0.002,-1.0000,-1.0000,2004-09-25T01:08:28
HD192310,2453273.55655,-2.48,0.90,HARPS-Pre,0.2227,0.0018,-1.0000,-1.0000,2004-09-25T01:13:59
HD192310,2453273.56035,-2.90,0.91,HARPS-Pre,0.2241,0.0019,-1.0000,-1.0000,2004-09-25T01:19:30
HD192310,2453290.54403,-2.21,0.90,HARPS-Pre,0.2323,0.0071,-1.0000,-1.0000,2004-10-12T01:00:12
HD192310,2453290.54504,-1.52,0.85,HARPS-Pre,0.2599,0.0056,-1.0000,-1.0000,2004-10-12T01:01:43
HD192310,2453290.54613,-1.66,1.03,HARPS-Pre,0.2332,0.0094,-1.0000,-1.0000,2004-10-12T01:03:14
HD192310,2453290.54716,-1.85,0.92,HARPS-Pre,0.2556,0.0084,-1.0000,-1.0000,2004-10-12T01:04:44
HD192310,2453290.54822,-2.46,0.92,HARPS-Pre,0.2090,0.0086,-1.0000,-1.0000,2004-10-12T01:06:15
HD192310,2453290.54924,-1.35,0.86,HARPS-Pre,0.2352,0.0061,-1.0000,-1.0000,2004-10-12T01:07:46
HD192310,2453290.55032,-1.14,0.91,HARPS-Pre,0.2247,0.009,-1.0000,-1.0000,2004-10-12T01:09:17
HD192310,2453290.55137,-2.96,0.85,HARPS-Pre,0.2478,0.0053,-1.0000,-1.0000,2004-10-12T01:10:48
HD192310,2453290.55242,-0.43,0.96,HARPS-Pre,0.2451,0.0073,-1.0000,-1.0000,2004-10-12T01:12:19
HD192310,2453290.55349,-0.87,0.92,HARPS-Pre,0.2638,0.0053,-1.0000,-1.0000,2004-10-12T01:13:50
HD192310,2453291.50432,-0.76,1.11,HARPS-Pre,0.2081,0.0075,-1.0000,-1.0000,2004-10-13T00:03:10
HD192310,2453291.50537,2.15,1.09,HARPS-Pre,0.2198,0.007,-1.0000,-1.0000,2004-10-13T00:04:42
HD192310,2453291.50644,-0.51,1.08,HARPS-Pre,0.2289,0.0078,-1.0000,-1.0000,2004-10-13T00:06:14
HD192310,2453291.50751,1.41,1.08,HARPS-Pre,0.2691,0.0053,-1.0000,-1.0000,2004-10-13T00:07:46
HD192310,2453291.50855,1.10,1.06,HARPS-Pre,0.2375,0.0064,-1.0000,-1.0000,2004-10-13T00:09:17
HD192310,2453291.50962,0.21,1.05,HARPS-Pre,0.2571,0.0055,-1.0000,-1.0000,2004-10-13T00:10:49
HD192310,2453291.51068,-0.96,1.07,HARPS-Pre,0.2624,0.0052,-1.0000,-1.0000,2004-10-13T00:12:19
HD192310,2453291.51175,1.19,1.08,HARPS-Pre,0.2626,0.0054,-1.0000,-1.0000,2004-10-13T00:13:52
HD192310,2453341.50331,1.20,0.92,HARPS-Pre,0.2684,0.0026,-1.0000,-1.0000,2004-12-02T00:06:48
HD192310,2453341.50701,-1.04,0.91,HARPS-Pre,0.2629,0.0024,-1.0000,-1.0000,2004-12-02T00:11:49
HD192310,2453341.51044,-1.07,0.91,HARPS-Pre,0.2622,0.0027,-1.0000,-1.0000,2004-12-02T00:16:50
HD192310,2453343.50631,-0.67,0.93,HARPS-Pre,0.2687,0.0024,-1.0000,-1.0000,2004-12-04T00:11:15
HD192310,2453343.50976,-0.64,0.92,HARPS-Pre,0.2591,0.0024,-1.0000,-1.0000,2004-12-04T00:16:15
HD192310,2453343.51339,-0.68,0.92,HARPS-Pre,0.2574,0.0025,-1.0000,-1.0000,2004-12-04T00:21:18
