HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD131977,2453039.86954,-1.93,0.92,HARPS-Pre,1.3712,0.01,-1.0000,-1.0000,2004-02-04T08:49:12
HD131977,2453039.87181,-0.52,0.92,HARPS-Pre,1.3948,0.01,-1.0000,-1.0000,2004-02-04T08:53:04
HD131977,2453039.87435,-0.19,0.93,HARPS-Pre,1.4021,0.013,-1.0000,-1.0000,2004-02-04T08:56:57
HD131977,2453261.50175,7.30,0.95,HARPS-Pre,1.4624,0.016,-1.0000,-1.0000,2004-09-13T00:04:53
HD131977,2453261.50345,7.87,0.95,HARPS-Pre,1.3932,0.015,-1.0000,-1.0000,2004-09-13T00:07:24
HD131977,2453261.50525,9.48,0.95,HARPS-Pre,1.4179,0.015,-1.0000,-1.0000,2004-09-13T00:09:54
HD131977,2453413.84794,14.83,0.58,HARPS-Pre,1.3796,0.0085,-1.0000,-1.0000,2005-02-12T08:25:11
HD131977,2453413.85247,15.32,0.59,HARPS-Pre,1.3747,0.0083,-1.0000,-1.0000,2005-02-12T08:31:43
HD131977,2453413.85698,16.32,0.59,HARPS-Pre,1.3894,0.0085,-1.0000,-1.0000,2005-02-12T08:38:13
HD131977,2453429.75887,-1.25,0.91,HARPS-Pre,1.2552,0.0088,-1.0000,-1.0000,2005-02-28T06:04:16
HD131977,2453429.76245,-1.21,0.89,HARPS-Pre,1.2353,0.0053,-1.0000,-1.0000,2005-02-28T06:10:47
HD131977,2453429.76685,-1.83,0.89,HARPS-Pre,1.2265,0.0052,-1.0000,-1.0000,2005-02-28T06:17:19
HD131977,2453429.77861,-0.19,0.93,HARPS-Pre,1.2244,0.0084,-1.0000,-1.0000,2005-02-28T06:32:48
HD131977,2453429.78240,-1.56,0.89,HARPS-Pre,1.2259,0.0046,-1.0000,-1.0000,2005-02-28T06:39:21
HD131977,2453429.78674,-1.15,0.89,HARPS-Pre,1.2236,0.0044,-1.0000,-1.0000,2005-02-28T06:45:54
HD131977,2453521.65126,2.23,0.90,HARPS-Pre,1.2375,0.0063,-1.0000,-1.0000,2005-05-31T03:25:57
HD131977,2453521.65569,2.85,0.90,HARPS-Pre,1.2234,0.0072,-1.0000,-1.0000,2005-05-31T03:32:27
HD131977,2453521.66038,2.08,0.90,HARPS-Pre,1.2615,0.0067,-1.0000,-1.0000,2005-05-31T03:38:57
HD131977,2453808.72832,2.25,0.92,HARPS-Pre,1.5459,0.011,-1.0000,-1.0000,2006-03-14T05:21:56
HD131977,2453808.73053,1.62,0.92,HARPS-Pre,1.5359,0.011,-1.0000,-1.0000,2006-03-14T05:25:02
HD131977,2453808.73269,1.96,0.91,HARPS-Pre,1.5532,0.01,-1.0000,-1.0000,2006-03-14T05:28:09
HD131977,2453828.72734,-4.38,0.83,HARPS-Pre,1.4036,0.011,-1.0000,-1.0000,2006-04-03T05:18:26
HD131977,2453828.72948,-4.12,0.83,HARPS-Pre,1.3787,0.011,-1.0000,-1.0000,2006-04-03T05:21:30
HD131977,2453828.73161,-4.02,0.83,HARPS-Pre,1.4015,0.011,-1.0000,-1.0000,2006-04-03T05:24:34
HD131977,2453877.66777,-1.82,0.75,HARPS-Pre,1.3972,0.0068,-1.0000,-1.0000,2006-05-22T03:51:15
HD131977,2453877.66993,-1.87,0.75,HARPS-Pre,1.3947,0.0074,-1.0000,-1.0000,2006-05-22T03:54:21
HD131977,2453877.67207,-1.73,0.75,HARPS-Pre,1.4065,0.0073,-1.0000,-1.0000,2006-05-22T03:57:26
HD131977,2453879.77266,3.04,1.75,HARPS-Pre,1.6549,0.077,-1.0000,-1.0000,2006-05-24T06:21:27
HD131977,2453879.77542,-4.01,6.29,HARPS-Pre,0.9820,4.2,-1.0000,-1.0000,2006-05-24T06:26:02
HD131977,2453890.65390,1.14,0.91,HARPS-Pre,1.3124,0.0074,-1.0000,-1.0000,2006-06-04T03:31:54
