HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD26965,2458704.93902,1.94,1.05,PFS-Post,0.1919,0.00067,-1.0000,-1.0000,rn53.4483
HD26965,2458704.94018,-1.36,1.08,PFS-Post,0.1913,0.00066,-1.0000,-1.0000,rn53.4484
HD26965,2458704.94121,2.35,1.10,PFS-Post,0.1897,0.00065,-1.0000,-1.0000,rn53.4485
HD26965,2458711.93408,2.69,0.94,PFS-Post,0.1962,0.00059,-1.0000,-1.0000,rn53.6524
HD26965,2458711.93501,4.99,0.83,PFS-Post,0.1957,0.00057,-1.0000,-1.0000,rn53.6525
HD26965,2458711.93597,5.61,0.91,PFS-Post,0.1962,0.00065,-1.0000,-1.0000,rn53.6526
HD26965,2458711.93706,5.61,0.91,PFS-Post,0.1969,0.00067,-1.0000,-1.0000,rn53.6527
HD26965,2458711.93826,4.05,0.86,PFS-Post,0.1956,0.00067,-1.0000,-1.0000,rn53.6528
HD26965,2458711.93944,4.96,0.91,PFS-Post,0.1969,0.00067,-1.0000,-1.0000,rn53.6529
HD26965,2458711.94058,3.37,0.89,PFS-Post,0.1962,0.00067,-1.0000,-1.0000,rn53.6530
HD26965,2458711.94162,5.09,0.84,PFS-Post,0.1966,0.00063,-1.0000,-1.0000,rn53.6531
HD26965,2458768.78882,-0.09,1.04,PFS-Post,0.1896,0.00058,-1.0000,-1.0000,rn55.2100
HD26965,2458768.79022,0.24,1.01,PFS-Post,0.1886,0.00056,-1.0000,-1.0000,rn55.2101
HD26965,2458768.79139,1.31,1.01,PFS-Post,0.1883,0.00057,-1.0000,-1.0000,rn55.2102
HD26965,2458768.79251,1.54,1.06,PFS-Post,0.1883,0.00058,-1.0000,-1.0000,rn55.2103
HD26965,2458768.79368,-0.61,1.07,PFS-Post,0.1892,0.0006,-1.0000,-1.0000,rn55.2104
HD26965,2458768.79469,-0.33,1.02,PFS-Post,0.1913,0.00056,-1.0000,-1.0000,rn55.2105
HD26965,2458922.50730,-0.86,0.95,PFS-Post,0.1828,0.00079,-1.0000,-1.0000,rn57.3723
HD26965,2458922.50859,-2.29,0.88,PFS-Post,0.1824,0.00076,-1.0000,-1.0000,rn57.3724
HD26965,2458922.50987,-1.41,0.85,PFS-Post,0.1787,0.00065,-1.0000,-1.0000,rn57.3725
HD26965,2458922.51123,-1.06,0.85,PFS-Post,0.1717,0.0006,-1.0000,-1.0000,rn57.3726
HD26965,2458922.51249,-3.68,0.79,PFS-Post,0.1655,0.0005,-1.0000,-1.0000,rn57.3727
HD26965,2458922.51384,-1.61,0.85,PFS-Post,0.1798,0.00066,-1.0000,-1.0000,rn57.3728
