HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD149661,2453447.92093,9.07,0.92,HARPS-Pre,0.3939,0.0018,-1.0000,-1.0000,2005-03-18T09:59:51
HD149661,2453448.81800,9.58,0.90,HARPS-Pre,0.3989,0.0014,-1.0000,-1.0000,2005-03-19T07:31:31
HD149661,2453448.85675,10.40,0.90,HARPS-Pre,0.4024,0.0014,-1.0000,-1.0000,2005-03-19T08:27:19
HD149661,2453448.87581,10.21,0.90,HARPS-Pre,0.3986,0.0014,-1.0000,-1.0000,2005-03-19T08:54:48
HD149661,2453449.91206,9.25,0.90,HARPS-Pre,0.4042,0.0014,-1.0000,-1.0000,2005-03-20T09:46:59
HD149661,2453450.88676,9.47,0.90,HARPS-Pre,0.4199,0.0012,-1.0000,-1.0000,2005-03-21T09:10:19
HD149661,2453466.82288,-2.25,0.92,HARPS-Pre,0.4004,0.0017,-1.0000,-1.0000,2005-04-06T07:36:25
HD149661,2453475.72868,1.12,0.92,HARPS-Pre,0.3964,0.0017,-1.0000,-1.0000,2005-04-15T05:19:59
HD149661,2453521.74857,-5.63,0.91,HARPS-Pre,0.3842,0.0013,-1.0000,-1.0000,2005-05-31T05:46:26
HD149661,2453522.71632,1.26,0.91,HARPS-Pre,0.3907,0.0014,-1.0000,-1.0000,2005-06-01T05:00:00
HD149661,2453805.82134,-8.63,0.90,HARPS-Pre,0.3558,0.0011,-1.0000,-1.0000,2006-03-11T07:37:38
HD149661,2453891.74965,-9.92,0.89,HARPS-Pre,0.3441,0.0015,-1.0000,-1.0000,2006-06-05T05:48:08
HD149661,2455977.81800,-3.18,1.11,HARPS-Pre,0.3489,0.0043,-1.0000,-1.0000,2012-02-20T07:37:12
HD149661,2455977.82092,-3.96,1.09,HARPS-Pre,0.3457,0.0038,-1.0000,-1.0000,2012-02-20T07:41:26
HD149661,2455977.82274,-4.10,1.09,HARPS-Pre,0.3504,0.0048,-1.0000,-1.0000,2012-02-20T07:44:02
HD149661,2455978.83419,-6.52,1.08,HARPS-Pre,0.3496,0.0034,-1.0000,-1.0000,2012-02-21T08:00:23
HD149661,2455978.83662,-6.87,1.08,HARPS-Pre,0.3584,0.0038,-1.0000,-1.0000,2012-02-21T08:03:52
HD149661,2455978.83842,-7.00,1.07,HARPS-Pre,0.3540,0.0034,-1.0000,-1.0000,2012-02-21T08:06:28
HD149661,2455978.84119,-5.90,1.05,HARPS-Pre,0.3497,0.0036,-1.0000,-1.0000,2012-02-21T08:10:28
HD149661,2455978.84301,-5.66,1.06,HARPS-Pre,0.3564,0.0035,-1.0000,-1.0000,2012-02-21T08:13:05
HD149661,2455978.84480,-4.49,1.06,HARPS-Pre,0.3519,0.0034,-1.0000,-1.0000,2012-02-21T08:15:41
