HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD140901,2453050.89332,-7.61,0.99,HARPS-Pre,0.2193,0.0032,-1.0000,-1.0000,2004-02-15T09:25:33
HD140901,2453462.73269,-5.99,1.08,HARPS-Pre,0.2417,0.0037,-1.0000,-1.0000,2005-04-02T05:28:29
HD140901,2453465.86220,-6.44,1.11,HARPS-Pre,0.2397,0.0039,-1.0000,-1.0000,2005-04-05T08:34:40
HD140901,2453467.78493,-15.72,1.39,HARPS-Pre,0.2182,0.006,-1.0000,-1.0000,2005-04-07T06:43:08
HD140901,2453499.69177,-14.68,1.32,HARPS-Pre,0.2078,0.006,-1.0000,-1.0000,2005-05-09T04:26:51
HD140901,2453551.64751,-10.10,0.94,HARPS-Pre,0.2329,0.0018,-1.0000,-1.0000,2005-06-30T03:16:58
HD140901,2453944.51019,-11.91,0.95,HARPS-Pre,0.2319,0.002,-1.0000,-1.0000,2006-07-28T00:07:27
HD140901,2454200.87052,0.47,0.72,HARPS-Pre,0.2482,0.0017,-1.0000,-1.0000,2007-04-10T08:44:34
HD140901,2454200.87397,0.74,0.72,HARPS-Pre,0.2469,0.0015,-1.0000,-1.0000,2007-04-10T08:49:36
HD140901,2454200.87755,-0.05,0.71,HARPS-Pre,0.2521,0.0014,-1.0000,-1.0000,2007-04-10T08:54:37
HD140901,2454202.84098,-0.54,0.93,HARPS-Pre,0.2529,0.0017,-1.0000,-1.0000,2007-04-12T08:01:54
HD140901,2454202.84444,-0.81,0.93,HARPS-Pre,0.2523,0.0014,-1.0000,-1.0000,2007-04-12T08:06:56
HD140901,2454202.84795,-1.78,0.93,HARPS-Pre,0.2482,0.0019,-1.0000,-1.0000,2007-04-12T08:11:57
HD140901,2454233.88827,-6.38,1.00,HARPS-Pre,0.2438,0.0035,-1.0000,-1.0000,2007-05-13T09:06:59
HD140901,2454233.89335,-6.83,0.94,HARPS-Pre,0.2398,0.0036,-1.0000,-1.0000,2007-05-13T09:14:10
HD140901,2454234.73963,-8.16,0.84,HARPS-Pre,0.2441,0.002,-1.0000,-1.0000,2007-05-14T05:34:27
HD140901,2454234.74221,-7.80,0.82,HARPS-Pre,0.2427,0.0019,-1.0000,-1.0000,2007-05-14T05:38:18
HD140901,2454234.74486,-7.90,0.82,HARPS-Pre,0.2449,0.002,-1.0000,-1.0000,2007-05-14T05:42:09
HD140901,2454234.74746,-7.04,0.83,HARPS-Pre,0.2411,0.0019,-1.0000,-1.0000,2007-05-14T05:45:59
HD140901,2454253.66489,-4.06,0.93,HARPS-Pre,0.2493,0.0015,-1.0000,-1.0000,2007-06-02T03:43:37
HD140901,2454254.68586,-0.35,1.05,HARPS-Pre,0.2534,0.0032,-1.0000,-1.0000,2007-06-03T04:17:44
HD140901,2454255.66612,-1.41,0.85,HARPS-Pre,0.2553,0.00099,-1.0000,-1.0000,2007-06-04T03:45:20
HD140901,2454256.62970,-1.63,0.92,HARPS-Pre,0.2624,0.0013,-1.0000,-1.0000,2007-06-05T02:51:51
HD140901,2454257.67215,-3.68,0.79,HARPS-Pre,0.2572,0.0013,-1.0000,-1.0000,2007-06-06T03:53:15
HD140901,2454259.64509,-0.95,1.11,HARPS-Pre,0.2570,0.0031,-1.0000,-1.0000,2007-06-08T03:19:10
HD140901,2454259.64680,-1.32,1.09,HARPS-Pre,0.2570,0.0029,-1.0000,-1.0000,2007-06-08T03:21:41
HD140901,2454259.64852,-1.26,1.11,HARPS-Pre,0.2538,0.0035,-1.0000,-1.0000,2007-06-08T03:24:12
HD140901,2454259.65028,-1.84,1.17,HARPS-Pre,0.2530,0.0038,-1.0000,-1.0000,2007-06-08T03:26:43
HD140901,2454259.65211,-2.58,1.15,HARPS-Pre,0.2610,0.004,-1.0000,-1.0000,2007-06-08T03:29:14
HD140901,2454291.63172,1.10,0.98,HARPS-Pre,0.2853,0.0021,-1.0000,-1.0000,2007-07-10T02:59:29
HD140901,2454291.63689,1.30,0.99,HARPS-Pre,0.2827,0.0022,-1.0000,-1.0000,2007-07-10T03:07:00
HD140901,2454292.62713,-2.01,0.57,HARPS-Pre,0.2764,0.0012,-1.0000,-1.0000,2007-07-11T02:52:54
HD140901,2454292.63225,-0.24,0.57,HARPS-Pre,0.2754,0.0012,-1.0000,-1.0000,2007-07-11T03:00:25
HD140901,2454293.66128,6.26,0.76,HARPS-Pre,0.2773,0.0012,-1.0000,-1.0000,2007-07-12T03:42:15
HD140901,2454293.66646,7.90,0.76,HARPS-Pre,0.2729,0.0014,-1.0000,-1.0000,2007-07-12T03:49:47
HD140901,2454295.60114,2.58,0.85,HARPS-Pre,0.2746,0.0018,-1.0000,-1.0000,2007-07-14T02:15:46
HD140901,2454295.60626,3.34,0.85,HARPS-Pre,0.2702,0.0019,-1.0000,-1.0000,2007-07-14T02:23:17
HD140901,2454296.65281,-6.03,0.93,HARPS-Pre,0.2694,0.0015,-1.0000,-1.0000,2007-07-15T03:30:21
HD140901,2454296.65793,-6.17,0.93,HARPS-Pre,0.2711,0.0014,-1.0000,-1.0000,2007-07-15T03:37:52
HD140901,2454297.60429,-4.45,0.76,HARPS-Pre,0.2735,0.0011,-1.0000,-1.0000,2007-07-16T02:20:35
