HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD156026,2453240.80652,-1.41,1.40,HIRES-Post,0.6783,8e-06,-1.0000,-1.0000,rj01.1011
HD156026,2453302.68863,-1.86,1.41,HIRES-Post,0.6885,1.1e-05,-1.0000,-1.0000,rj02.505
HD156026,2453302.68994,-3.31,1.33,HIRES-Post,0.6956,1.2e-05,-1.0000,-1.0000,rj02.506
HD156026,2453426.17216,0.80,1.43,HIRES-Post,0.6881,8e-06,-1.0000,-1.0000,rj06.392
HD156026,2453480.03438,3.60,1.30,HIRES-Post,0.6397,7.1e-06,-1.0000,-1.0000,rj07.444
HD156026,2454545.12602,-3.93,1.59,HIRES-Post,0.6486,8.6e-06,-1.0000,-1.0000,rj52.201
HD156026,2454667.89660,0.41,1.37,HIRES-Post,0.6712,9.1e-06,-1.0000,-1.0000,rj56.440
HD156026,2455992.10635,-7.85,1.51,HIRES-Post,0.7101,1.3e-05,-1.0000,-1.0000,rq55.347
HD156026,2456863.73906,-3.39,1.71,HIRES-Post,0.6315,1.1e-05,-1.0000,-1.0000,rq72.3064
HD156026,2458018.70128,-1.44,2.03,HIRES-Post,0.6380,1.9e-05,-1.0000,-1.0000,rq76.6860
