HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD14412,2456285.60077,-0.63,0.66,PFS-Pre,0.1618,0.00042,-1.0000,-1.0000,rn14.463
HD14412,2456285.60364,-1.61,0.78,PFS-Pre,0.1631,0.00041,-1.0000,-1.0000,rn14.464
HD14412,2456550.85235,-3.01,1.49,PFS-Pre,0.1587,0.00048,-1.0000,-1.0000,rn18.226
HD14412,2456607.67242,0.91,1.42,PFS-Pre,0.1543,0.00022,-1.0000,-1.0000,rn19.878
HD14412,2456702.52042,-4.58,1.07,PFS-Pre,0.1609,0.00066,-1.0000,-1.0000,rn20.1309
HD14412,2456702.52274,-2.61,0.90,PFS-Pre,0.1549,0.00064,-1.0000,-1.0000,rn20.1310
HD14412,2457027.59213,-1.05,1.05,PFS-Pre,0.1625,0.00046,-1.0000,-1.0000,rn24.942
HD14412,2457027.59445,-1.93,1.06,PFS-Pre,0.1638,0.00046,-1.0000,-1.0000,rn24.943
HD14412,2457060.52345,-4.64,0.76,PFS-Pre,0.1622,0.00047,-1.0000,-1.0000,rn25.1158
HD14412,2457060.52573,-2.72,0.74,PFS-Pre,0.1623,0.00045,-1.0000,-1.0000,rn25.1159
HD14412,2457268.88567,3.02,1.52,PFS-Pre,0.1619,0.00046,-1.0000,-1.0000,rn28.1994
HD14412,2457268.88805,-0.37,1.57,PFS-Pre,0.1623,0.0005,-1.0000,-1.0000,rn28.1995
HD14412,2457395.57939,1.01,1.15,PFS-Pre,0.1690,0.00053,-1.0000,-1.0000,rn30.1242
HD14412,2457619.88378,1.31,1.42,PFS-Pre,0.1642,0.00043,-1.0000,-1.0000,rn36.1071
HD14412,2457619.88643,3.28,1.41,PFS-Pre,0.1664,0.0005,-1.0000,-1.0000,rn36.1072
HD14412,2457739.60550,-0.54,0.71,PFS-Pre,0.1739,0.00039,-1.0000,-1.0000,rn37.466
HD14412,2457739.60784,0.47,0.70,PFS-Pre,0.1724,0.00039,-1.0000,-1.0000,rn37.467
HD14412,2457739.61018,-2.23,0.70,PFS-Pre,0.1732,0.00041,-1.0000,-1.0000,rn37.468
HD14412,2457739.61296,-1.06,0.63,PFS-Pre,0.1728,0.00028,-1.0000,-1.0000,rn37.469
HD14412,2457739.61594,-1.39,0.64,PFS-Pre,0.1732,0.00034,-1.0000,-1.0000,rn37.470
HD14412,2457739.61857,0.33,0.64,PFS-Pre,0.1744,0.00033,-1.0000,-1.0000,rn37.471
HD14412,2457739.62127,-0.25,0.65,PFS-Pre,0.1741,0.00031,-1.0000,-1.0000,rn37.472
HD14412,2457739.62393,-0.47,0.66,PFS-Pre,0.1740,0.0003,-1.0000,-1.0000,rn37.473
HD14412,2457739.62657,0.69,0.62,PFS-Pre,0.1735,0.00033,-1.0000,-1.0000,rn37.474
HD14412,2457739.62924,-0.02,0.63,PFS-Pre,0.1736,0.00032,-1.0000,-1.0000,rn37.475
HD14412,2457739.63192,-2.54,0.61,PFS-Pre,0.1734,0.00032,-1.0000,-1.0000,rn37.476
HD14412,2457739.63459,-0.71,0.61,PFS-Pre,0.1734,0.00033,-1.0000,-1.0000,rn37.477
HD14412,2457739.63721,0.77,0.67,PFS-Pre,0.1732,0.00042,-1.0000,-1.0000,rn37.478
HD14412,2457739.63992,-2.47,0.65,PFS-Pre,0.1723,0.00041,-1.0000,-1.0000,rn37.479
HD14412,2457739.64262,-0.69,0.61,PFS-Pre,0.1731,0.00035,-1.0000,-1.0000,rn37.480
HD14412,2457739.64523,0.03,0.60,PFS-Pre,0.1720,0.00035,-1.0000,-1.0000,rn37.481
HD14412,2457739.64793,1.47,0.64,PFS-Pre,0.1727,0.00036,-1.0000,-1.0000,rn37.482
HD14412,2457739.65056,0.73,0.69,PFS-Pre,0.1743,0.00037,-1.0000,-1.0000,rn37.483
HD14412,2457739.65330,-2.93,0.63,PFS-Pre,0.1721,0.00032,-1.0000,-1.0000,rn37.484
HD14412,2457739.65595,-0.26,0.63,PFS-Pre,0.1725,0.00034,-1.0000,-1.0000,rn37.485
HD14412,2457762.56992,1.43,1.03,PFS-Pre,0.1700,0.0003,-1.0000,-1.0000,rn38.627
HD14412,2457762.57299,0.63,1.09,PFS-Pre,0.1727,0.00046,-1.0000,-1.0000,rn38.628
