HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD156026,2450984.01483,-5.99,1.48,HIRES-Pre,0.9047,1.8e-05,-1.0000,-1.0000,rk21.203
HD156026,2451050.79322,-10.53,1.25,HIRES-Pre,0.8972,1.6e-05,-1.0000,-1.0000,rk24.30
HD156026,2451313.01516,-12.80,1.58,HIRES-Pre,0.8234,1.4e-05,-1.0000,-1.0000,rk30.250
HD156026,2451342.95288,-2.08,1.32,HIRES-Pre,0.8819,1.9e-05,-1.0000,-1.0000,rk31.246
HD156026,2451369.87164,-2.35,1.34,HIRES-Pre,0.8836,2e-05,-1.0000,-1.0000,rk32.298
HD156026,2451679.02585,1.76,1.33,HIRES-Pre,0.9538,1.8e-05,-1.0000,-1.0000,rk40.38
HD156026,2451755.84581,6.69,1.23,HIRES-Pre,0.9383,1.6e-05,-1.0000,-1.0000,rk43.159
HD156026,2451972.16823,0.36,1.34,HIRES-Pre,0.8597,1.5e-05,-1.0000,-1.0000,rk48.86
HD156026,2451974.16661,0.66,1.21,HIRES-Pre,0.8116,1.4e-05,-1.0000,-1.0000,rk48.274
HD156026,2452065.99131,15.45,1.55,HIRES-Pre,0.7377,1.4e-05,-1.0000,-1.0000,rk53.443
HD156026,2452101.88118,-1.68,1.71,HIRES-Pre,0.7256,1.5e-05,-1.0000,-1.0000,rk54.1258
HD156026,2452390.03507,-3.78,1.65,HIRES-Pre,0.7835,1.6e-05,-1.0000,-1.0000,rk63.58
HD156026,2452487.75955,4.47,1.47,HIRES-Pre,0.8447,1.6e-05,-1.0000,-1.0000,rk65.221
HD156026,2452712.13404,-1.32,1.54,HIRES-Pre,0.7421,1.5e-05,-1.0000,-1.0000,rk72.133
HD156026,2452777.98668,-7.66,1.52,HIRES-Pre,0.7115,1.2e-05,-1.0000,-1.0000,rk73.194
HD156026,2452804.99006,-2.63,1.49,HIRES-Pre,0.7278,1.2e-05,-1.0000,-1.0000,rk74.269
HD156026,2452849.82564,2.55,1.62,HIRES-Pre,0.7340,1.2e-05,-1.0000,-1.0000,rk76.227
HD156026,2453153.97508,-5.45,1.57,HIRES-Pre,0.7933,1.3e-05,-1.0000,-1.0000,rk85.83
