HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD32147,2456567.95972,-5.67,1.18,APF,0.2981,0.0014,-1.0000,-1.0000,rl06.5610
HD32147,2456567.97244,-9.69,1.13,APF,0.2975,0.0014,-1.0000,-1.0000,rl06.5611
HD32147,2456582.06740,2.76,1.33,APF,0.2960,0.0015,-1.0000,-1.0000,rl06.7864
HD32147,2456597.95780,0.11,1.15,APF,0.2953,0.0015,-1.0000,-1.0000,rl07.1016
HD32147,2456602.92776,-1.00,1.05,APF,0.3064,0.0013,-1.0000,-1.0000,rl07.2006
HD32147,2456602.93174,-1.26,1.02,APF,0.3019,0.0013,-1.0000,-1.0000,rl07.2007
HD32147,2456607.00836,1.93,1.24,APF,0.2962,0.0015,-1.0000,-1.0000,rl07.2822
HD32147,2456618.92929,-1.31,1.11,APF,0.3109,0.0012,-1.0000,-1.0000,rl07.4674
HD32147,2456621.91884,-5.03,1.05,APF,0.3092,0.0013,-1.0000,-1.0000,rl07.5607
HD32147,2456621.92302,-3.86,0.96,APF,0.3040,0.0013,-1.0000,-1.0000,rl07.5608
HD32147,2456624.94783,-4.52,1.15,APF,0.2995,0.0014,-1.0000,-1.0000,rl07.6092
HD32147,2456628.93898,-1.88,1.15,APF,0.3006,0.0013,-1.0000,-1.0000,rl07.6810
HD32147,2456631.80688,-6.03,1.94,APF,0.2994,0.0015,-1.0000,-1.0000,rl07.7387
HD32147,2456632.95922,-3.72,1.28,APF,0.2954,0.0015,-1.0000,-1.0000,rl07.7653
HD32147,2456662.76331,-1.63,1.18,APF,0.3170,0.0015,-1.0000,-1.0000,rl07.9591
HD32147,2456663.71592,-9.96,1.28,APF,0.3147,0.0014,-1.0000,-1.0000,rl07.9791
HD32147,2457244.99986,-3.80,1.26,APF,0.2978,0.0015,-1.0000,-1.0000,rl12.1722
HD32147,2457245.00218,-2.05,1.28,APF,0.3006,0.0015,-1.0000,-1.0000,rl12.1723
HD32147,2457251.00663,0.88,1.46,APF,0.2980,0.0015,-1.0000,-1.0000,rl12.2468
HD32147,2457254.98255,-4.21,1.07,APF,0.2994,0.0014,-1.0000,-1.0000,rl12.2746
HD32147,2457254.98546,-1.40,1.20,APF,0.3010,0.0014,-1.0000,-1.0000,rl12.2747
HD32147,2457259.97230,-5.89,1.08,APF,0.3056,0.0013,-1.0000,-1.0000,rl12.3239
HD32147,2457263.97993,2.97,1.46,APF,0.2919,0.0015,-1.0000,-1.0000,rl12.3716
HD32147,2457263.98679,-1.37,1.14,APF,0.3116,0.0014,-1.0000,-1.0000,rl12.3717
HD32147,2457266.94324,0.96,1.15,APF,0.3055,0.0013,-1.0000,-1.0000,rl12.3893
HD32147,2457270.93977,-0.19,1.02,APF,0.3062,0.0014,-1.0000,-1.0000,rl12.4325
HD32147,2457272.92656,0.42,1.13,APF,0.3091,0.0014,-1.0000,-1.0000,rl12.4628
