HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD196761,2453486.25341,4.66,1.33,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru73.511
HD196761,2453486.25881,0.25,1.32,UCLES,-1.0000,-1.0000,0.7211,0.0021,ru73.512
HD196761,2453486.26421,4.29,1.43,UCLES,-1.0000,-1.0000,0.7217,0.0021,ru73.513
HD196761,2453486.26960,2.28,1.36,UCLES,-1.0000,-1.0000,0.7209,0.0021,ru73.514
HD196761,2453579.06486,-0.36,1.47,UCLES,-1.0000,-1.0000,0.7193,0.0022,ru76.2998
HD196761,2453579.07257,1.53,1.41,UCLES,-1.0000,-1.0000,0.7187,0.0021,ru76.2999
HD196761,2453579.08027,-0.08,1.50,UCLES,-1.0000,-1.0000,0.7151,0.0022,ru76.3000
HD196761,2453579.08798,-0.07,1.47,UCLES,-1.0000,-1.0000,0.7180,0.0021,ru76.3001
HD196761,2454015.00622,-0.23,1.68,UCLES,-1.0000,-1.0000,0.7080,0.0026,ru83.1596
HD196761,2454015.01394,-1.54,1.82,UCLES,-1.0000,-1.0000,0.7095,0.0027,ru83.1597
HD196761,2454015.02164,-0.13,1.69,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru83.1598
HD196761,2454015.02936,5.39,1.56,UCLES,-1.0000,-1.0000,0.7101,0.0023,ru83.1599
HD196761,2454038.89020,4.32,1.56,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru84.789
HD196761,2454038.89790,5.04,1.52,UCLES,-1.0000,-1.0000,0.7073,0.0054,ru84.790
HD196761,2454038.90559,6.28,1.53,UCLES,-1.0000,-1.0000,0.7055,0.0054,ru84.791
HD196761,2454038.91328,4.91,1.71,UCLES,-1.0000,-1.0000,0.6964,0.0069,ru84.792
HD196761,2454253.25555,-0.96,1.44,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru89.180
HD196761,2454253.25975,0.70,1.43,UCLES,-1.0000,-1.0000,0.7171,0.0021,ru89.181
HD196761,2454253.26398,-2.01,1.43,UCLES,-1.0000,-1.0000,0.7152,0.0021,ru89.182
HD196761,2454253.26818,-0.58,1.49,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru89.183
HD196761,2454369.02192,3.89,1.36,UCLES,-1.0000,-1.0000,0.7155,0.002,ru91.75
HD196761,2454369.02846,2.80,1.39,UCLES,-1.0000,-1.0000,0.7152,0.002,ru91.76
HD196761,2454369.03498,3.92,1.37,UCLES,-1.0000,-1.0000,0.7146,0.0021,ru91.77
HD196761,2454753.97265,-2.00,2.50,UCLES,-1.0000,-1.0000,0.7141,0.0037,ru94.758
HD196761,2454753.97757,0.98,2.11,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru94.759
HD196761,2454753.98363,-1.88,2.19,UCLES,-1.0000,-1.0000,0.7127,0.0031,ru94.760
HD196761,2454753.98955,-4.61,2.21,UCLES,-1.0000,-1.0000,0.7120,0.0033,ru94.761
HD196761,2455014.12937,-5.54,1.99,UCLES,-1.0000,-1.0000,0.7127,0.003,ru98.116
HD196761,2455014.13361,-1.51,2.10,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.117
HD196761,2455014.13787,-3.51,2.10,UCLES,-1.0000,-1.0000,0.7129,0.0031,ru98.118
HD196761,2455014.14204,1.20,2.06,UCLES,-1.0000,-1.0000,0.7143,0.003,ru98.119
HD196761,2455018.11721,-0.28,2.02,UCLES,-1.0000,-1.0000,0.7138,0.0027,ru98.674
HD196761,2455018.12294,0.81,1.99,UCLES,-1.0000,-1.0000,0.7129,0.0029,ru98.675
HD196761,2455018.14338,5.38,2.29,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.678
HD196761,2455020.25064,-0.07,1.72,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.1129
HD196761,2455020.25663,1.94,1.75,UCLES,-1.0000,-1.0000,0.7176,0.0028,ru98.1130
HD196761,2455020.26263,1.51,1.99,UCLES,-1.0000,-1.0000,0.7134,0.0028,ru98.1131
HD196761,2455021.09193,3.79,1.72,UCLES,-1.0000,-1.0000,0.7148,0.0026,ru98.1340
HD196761,2455021.09933,-1.42,1.76,UCLES,-1.0000,-1.0000,0.7143,0.0025,ru98.1341
HD196761,2455022.14167,-2.17,1.74,UCLES,-1.0000,-1.0000,0.7138,0.0024,ru98.1582
HD196761,2455022.14815,1.56,1.70,UCLES,-1.0000,-1.0000,0.7156,0.0023,ru98.1583
HD196761,2455022.15470,-7.42,1.71,UCLES,-1.0000,-1.0000,0.7173,0.0024,ru98.1584
HD196761,2455023.14121,-5.10,1.96,UCLES,-1.0000,-1.0000,0.7120,0.0028,ru98.1889
HD196761,2455023.14776,-5.70,1.85,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.1890
HD196761,2455023.15435,-2.55,1.99,UCLES,-1.0000,-1.0000,0.7156,0.0028,ru98.1891
HD196761,2455024.13723,-2.03,2.01,UCLES,-1.0000,-1.0000,0.7141,0.0027,ru98.2082
HD196761,2455024.14396,-4.03,1.94,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.2083
HD196761,2455024.15049,1.25,1.53,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru98.2084
HD196761,2455030.09523,-17.58,3.61,UCLES,-1.0000,-1.0000,0.7119,0.0048,ru98.2706
