HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD115617,2457174.59029,-1.03,0.65,HARPS-Post,0.1400,0.0035,-1.0000,-1.0000,2015-06-01T02:02:30
HD115617,2457174.59135,-1.45,0.66,HARPS-Post,0.1307,0.0035,-1.0000,-1.0000,2015-06-01T02:04:03
HD115617,2457174.59241,-2.61,0.65,HARPS-Post,0.1248,0.0031,-1.0000,-1.0000,2015-06-01T02:05:36
HD115617,2457174.59740,-2.95,0.63,HARPS-Post,0.1415,0.0029,-1.0000,-1.0000,2015-06-01T02:12:46
HD115617,2457174.59847,-0.19,0.64,HARPS-Post,0.1372,0.0029,-1.0000,-1.0000,2015-06-01T02:14:19
HD115617,2457174.59955,-1.14,0.63,HARPS-Post,0.1314,0.003,-1.0000,-1.0000,2015-06-01T02:15:52
HD115617,2457174.60165,-1.33,0.64,HARPS-Post,0.1493,0.0026,-1.0000,-1.0000,2015-06-01T02:18:53
HD115617,2457174.60270,-1.70,0.65,HARPS-Post,0.1399,0.0029,-1.0000,-1.0000,2015-06-01T02:20:26
HD115617,2457174.60379,-3.44,0.66,HARPS-Post,0.1312,0.0031,-1.0000,-1.0000,2015-06-01T02:21:59
HD115617,2457174.60547,-1.23,0.70,HARPS-Post,0.1381,0.0037,-1.0000,-1.0000,2015-06-01T02:24:25
HD115617,2457174.60655,-3.20,0.70,HARPS-Post,0.1438,0.0031,-1.0000,-1.0000,2015-06-01T02:25:58
HD115617,2457174.60764,-4.05,0.68,HARPS-Post,0.1410,0.003,-1.0000,-1.0000,2015-06-01T02:27:31
HD115617,2457174.60957,-3.52,0.81,HARPS-Post,0.1419,0.004,-1.0000,-1.0000,2015-06-01T02:30:19
HD115617,2457174.61066,-3.73,0.79,HARPS-Post,0.1411,0.0038,-1.0000,-1.0000,2015-06-01T02:31:52
HD115617,2457174.61172,-2.15,0.77,HARPS-Post,0.1500,0.0035,-1.0000,-1.0000,2015-06-01T02:33:25
HD115617,2457174.61380,-2.61,0.90,HARPS-Post,0.1512,0.0048,-1.0000,-1.0000,2015-06-01T02:36:24
HD115617,2457174.61488,0.18,0.98,HARPS-Post,0.1096,0.0066,-1.0000,-1.0000,2015-06-01T02:37:57
HD115617,2457174.61597,-1.21,0.96,HARPS-Post,0.1159,0.0064,-1.0000,-1.0000,2015-06-01T02:39:30
HD115617,2457174.61793,-1.93,0.69,HARPS-Post,0.1416,0.0041,-1.0000,-1.0000,2015-06-01T02:42:20
HD115617,2457174.61900,-2.15,0.68,HARPS-Post,0.1466,0.0034,-1.0000,-1.0000,2015-06-01T02:43:53
HD115617,2457174.62006,-2.61,0.69,HARPS-Post,0.1382,0.0031,-1.0000,-1.0000,2015-06-01T02:45:26
HD115617,2457174.62598,-1.94,0.62,HARPS-Post,0.1397,0.0028,-1.0000,-1.0000,2015-06-01T02:53:55
HD115617,2457174.62705,-2.04,0.63,HARPS-Post,0.1433,0.0027,-1.0000,-1.0000,2015-06-01T02:55:28
HD115617,2457174.62812,-1.46,0.64,HARPS-Post,0.1416,0.0029,-1.0000,-1.0000,2015-06-01T02:57:01
HD115617,2457174.63307,-1.86,1.10,HARPS-Post,0.1623,0.0051,-1.0000,-1.0000,2015-06-01T03:04:08
