HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD207129,2452937.55590,-2.74,1.03,HARPS-Pre,0.1559,0.0031,-1.0000,-1.0000,2003-10-25T01:15:38
HD207129,2452939.54429,-5.81,0.84,HARPS-Pre,0.1492,0.003,-1.0000,-1.0000,2003-10-27T00:59:45
HD207129,2452945.53218,-3.07,0.96,HARPS-Pre,0.1451,0.0032,-1.0000,-1.0000,2003-11-02T00:43:31
HD207129,2452949.54360,-4.24,1.09,HARPS-Pre,0.1500,0.0036,-1.0000,-1.0000,2003-11-06T01:01:03
HD207129,2452949.54493,-5.84,1.09,HARPS-Pre,0.1540,0.0034,-1.0000,-1.0000,2003-11-06T01:03:00
HD207129,2452949.54632,-3.36,1.08,HARPS-Pre,0.1502,0.0032,-1.0000,-1.0000,2003-11-06T01:04:58
HD207129,2452986.50197,-6.45,1.03,HARPS-Pre,0.1471,0.003,-1.0000,-1.0000,2003-12-13T00:04:35
HD207129,2452988.53847,-2.95,1.02,HARPS-Pre,0.1426,0.0033,-1.0000,-1.0000,2003-12-15T00:57:15
HD207129,2453261.55953,5.99,1.09,HARPS-Pre,0.1429,0.004,-1.0000,-1.0000,2004-09-13T01:18:01
HD207129,2453261.56124,3.82,1.06,HARPS-Pre,0.1562,0.0036,-1.0000,-1.0000,2004-09-13T01:20:31
HD207129,2453261.56298,4.69,1.04,HARPS-Pre,0.1549,0.0035,-1.0000,-1.0000,2004-09-13T01:23:02
HD207129,2453266.60382,5.08,0.93,HARPS-Pre,0.1606,0.0015,-1.0000,-1.0000,2004-09-18T02:20:50
HD207129,2453266.60767,4.66,0.94,HARPS-Pre,0.1615,0.0017,-1.0000,-1.0000,2004-09-18T02:26:20
HD207129,2453266.61150,5.07,0.94,HARPS-Pre,0.1639,0.0016,-1.0000,-1.0000,2004-09-18T02:31:51
HD207129,2453269.64626,8.33,1.05,HARPS-Pre,0.1539,0.0035,-1.0000,-1.0000,2004-09-21T03:21:58
HD207129,2453269.64999,8.32,1.03,HARPS-Pre,0.1625,0.0031,-1.0000,-1.0000,2004-09-21T03:27:29
HD207129,2453269.65378,7.98,1.06,HARPS-Pre,0.1581,0.0032,-1.0000,-1.0000,2004-09-21T03:33:00
HD207129,2453271.63661,8.03,0.77,HARPS-Pre,0.1606,0.0031,-1.0000,-1.0000,2004-09-23T03:08:39
HD207129,2453271.64081,8.06,0.76,HARPS-Pre,0.1633,0.0025,-1.0000,-1.0000,2004-09-23T03:14:12
