HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD85512,2457174.53880,-3.61,0.60,HARPS-Post,0.8131,0.0089,-1.0000,-1.0000,2015-06-01T00:48:44
HD85512,2457175.54478,-2.76,0.53,HARPS-Post,0.8346,0.011,-1.0000,-1.0000,2015-06-02T00:57:50
HD85512,2457175.60984,-2.17,0.56,HARPS-Post,0.7511,0.011,-1.0000,-1.0000,2015-06-02T02:31:02
HD85512,2457176.46233,-2.66,0.58,HARPS-Post,0.8372,0.011,-1.0000,-1.0000,2015-06-02T22:58:41
HD85512,2457176.55584,-2.42,0.55,HARPS-Post,0.7947,0.0091,-1.0000,-1.0000,2015-06-03T01:13:33
HD85512,2457364.78857,1.89,0.77,HARPS-Post,0.9775,0.0071,-1.0000,-1.0000,2015-12-08T06:50:01
HD85512,2457365.80078,2.08,1.03,HARPS-Post,0.9831,0.007,-1.0000,-1.0000,2015-12-09T07:07:42
HD85512,2457366.77703,1.64,0.78,HARPS-Post,0.9959,0.01,-1.0000,-1.0000,2015-12-10T06:33:13
HD85512,2457367.77608,2.57,0.56,HARPS-Post,0.9807,0.0079,-1.0000,-1.0000,2015-12-11T06:31:46
HD85512,2457370.80538,0.65,0.68,HARPS-Post,0.9613,0.0089,-1.0000,-1.0000,2015-12-14T07:13:35
HD85512,2457389.70374,-0.72,0.60,HARPS-Post,0.9585,0.0069,-1.0000,-1.0000,2016-01-02T04:45:33
HD85512,2457389.76568,-0.14,0.59,HARPS-Post,0.9503,0.0063,-1.0000,-1.0000,2016-01-02T06:14:51
HD85512,2457390.77007,0.27,1.03,HARPS-Post,0.9519,0.0067,-1.0000,-1.0000,2016-01-03T06:20:59
HD85512,2457390.86184,0.52,1.03,HARPS-Post,0.9557,0.008,-1.0000,-1.0000,2016-01-03T08:33:19
HD85512,2457391.70748,0.60,0.57,HARPS-Post,0.9425,0.0059,-1.0000,-1.0000,2016-01-04T04:50:52
HD85512,2457391.79141,0.47,0.59,HARPS-Post,0.9228,0.0081,-1.0000,-1.0000,2016-01-04T06:51:49
HD85512,2457395.72234,1.05,0.74,HARPS-Post,0.9409,0.012,-1.0000,-1.0000,2016-01-08T05:11:56
HD85512,2457396.66507,0.06,0.77,HARPS-Post,0.9571,0.0069,-1.0000,-1.0000,2016-01-09T03:48:59
HD85512,2457396.77482,0.08,0.78,HARPS-Post,0.9515,0.0084,-1.0000,-1.0000,2016-01-09T06:27:19
HD85512,2457397.71837,-0.75,0.49,HARPS-Post,0.9516,0.0072,-1.0000,-1.0000,2016-01-10T05:05:57
HD85512,2457397.87971,-0.62,0.50,HARPS-Post,0.9289,0.0085,-1.0000,-1.0000,2016-01-10T08:58:10
HD85512,2457398.72123,1.03,0.68,HARPS-Post,0.9395,0.0072,-1.0000,-1.0000,2016-01-11T05:10:05
HD85512,2457398.86961,-0.50,0.65,HARPS-Post,0.9611,0.0085,-1.0000,-1.0000,2016-01-11T08:43:51
HD85512,2457399.71731,0.32,0.82,HARPS-Post,0.9465,0.012,-1.0000,-1.0000,2016-01-12T05:04:34
HD85512,2457399.80784,0.59,0.83,HARPS-Post,0.9546,0.013,-1.0000,-1.0000,2016-01-12T07:14:49
HD85512,2457400.74686,0.77,0.86,HARPS-Post,1.0701,0.022,-1.0000,-1.0000,2016-01-13T05:47:02
HD85512,2457400.81868,0.96,0.71,HARPS-Post,0.8840,0.014,-1.0000,-1.0000,2016-01-13T07:30:33
HD85512,2457410.72184,1.25,0.68,HARPS-Post,0.9354,0.01,-1.0000,-1.0000,2016-01-23T05:09:52
HD85512,2457410.82862,0.56,0.67,HARPS-Post,0.9903,0.01,-1.0000,-1.0000,2016-01-23T07:43:50
HD85512,2457412.67678,1.71,0.65,HARPS-Post,0.9797,0.0095,-1.0000,-1.0000,2016-01-25T04:05:15
HD85512,2457412.76789,1.29,0.68,HARPS-Post,0.9917,0.01,-1.0000,-1.0000,2016-01-25T06:16:14
HD85512,2457413.62563,0.97,0.78,HARPS-Post,0.9735,0.0093,-1.0000,-1.0000,2016-01-26T02:51:08
HD85512,2457413.74180,1.57,0.75,HARPS-Post,0.9965,0.0078,-1.0000,-1.0000,2016-01-26T05:38:43
HD85512,2457414.63242,2.06,1.03,HARPS-Post,0.9659,0.011,-1.0000,-1.0000,2016-01-27T03:01:14
HD85512,2457414.83400,1.51,1.00,HARPS-Post,0.9469,0.01,-1.0000,-1.0000,2016-01-27T07:51:19
HD85512,2457415.62217,0.94,0.60,HARPS-Post,0.9929,0.009,-1.0000,-1.0000,2016-01-28T02:46:25
HD85512,2457415.76188,0.61,0.59,HARPS-Post,0.9995,0.0084,-1.0000,-1.0000,2016-01-28T06:07:23
HD85512,2457416.61447,1.69,0.64,HARPS-Post,1.0149,0.01,-1.0000,-1.0000,2016-01-29T02:34:58
HD85512,2457416.69984,1.60,0.66,HARPS-Post,0.9946,0.01,-1.0000,-1.0000,2016-01-29T04:38:00
HD85512,2457427.68023,-0.84,0.73,HARPS-Post,0.9583,0.0083,-1.0000,-1.0000,2016-02-09T04:09:08
HD85512,2457427.75054,0.12,0.71,HARPS-Post,0.9567,0.0072,-1.0000,-1.0000,2016-02-09T05:50:28
HD85512,2457428.61470,-0.36,0.78,HARPS-Post,0.9533,0.0075,-1.0000,-1.0000,2016-02-10T02:34:44
HD85512,2457428.70477,-0.41,0.78,HARPS-Post,0.9556,0.0074,-1.0000,-1.0000,2016-02-10T04:44:32
HD85512,2457429.67360,2.34,0.78,HARPS-Post,0.9433,0.008,-1.0000,-1.0000,2016-02-11T03:59:30
HD85512,2457429.82734,0.72,0.79,HARPS-Post,0.9272,0.01,-1.0000,-1.0000,2016-02-11T07:41:04
HD85512,2457431.65732,-1.62,0.77,HARPS-Post,0.9391,0.0062,-1.0000,-1.0000,2016-02-13T03:35:52
HD85512,2457431.74827,-1.75,0.77,HARPS-Post,0.9397,0.0081,-1.0000,-1.0000,2016-02-13T05:46:49
HD85512,2457432.66854,-0.16,0.59,HARPS-Post,0.9403,0.0064,-1.0000,-1.0000,2016-02-14T03:51:46
HD85512,2457432.83825,-0.71,0.61,HARPS-Post,0.9332,0.0094,-1.0000,-1.0000,2016-02-14T07:56:33
HD85512,2457433.59297,-0.82,0.66,HARPS-Post,0.9536,0.0071,-1.0000,-1.0000,2016-02-15T02:03:01
HD85512,2457433.69345,-0.37,0.70,HARPS-Post,0.9477,0.0091,-1.0000,-1.0000,2016-02-15T04:27:48
HD85512,2457434.58278,-0.83,0.56,HARPS-Post,0.9250,0.0084,-1.0000,-1.0000,2016-02-16T01:48:24
HD85512,2457434.79309,-0.75,0.56,HARPS-Post,0.9257,0.0095,-1.0000,-1.0000,2016-02-16T06:51:21
HD85512,2457452.51974,0.61,0.42,HARPS-Post,0.9455,0.0065,-1.0000,-1.0000,2016-03-05T00:17:09
HD85512,2457452.60885,-0.28,0.41,HARPS-Post,0.9510,0.006,-1.0000,-1.0000,2016-03-05T02:25:33
HD85512,2457453.51688,2.31,0.68,HARPS-Post,0.9442,0.006,-1.0000,-1.0000,2016-03-06T00:13:00
HD85512,2457453.61870,1.02,0.67,HARPS-Post,0.9574,0.0051,-1.0000,-1.0000,2016-03-06T02:39:44
HD85512,2457455.73873,-0.57,1.08,HARPS-Post,0.9837,0.013,-1.0000,-1.0000,2016-03-08T05:32:33
HD85512,2457455.81546,-0.61,1.09,HARPS-Post,1.0505,0.018,-1.0000,-1.0000,2016-03-08T07:23:08
HD85512,2457456.51625,0.75,0.60,HARPS-Post,0.9576,0.011,-1.0000,-1.0000,2016-03-09T00:11:52
HD85512,2457456.63467,1.54,0.50,HARPS-Post,0.9856,0.0095,-1.0000,-1.0000,2016-03-09T03:02:42
HD85512,2457457.53590,0.12,0.99,HARPS-Post,0.9816,0.0073,-1.0000,-1.0000,2016-03-10T00:40:33
HD85512,2457457.62006,-0.17,1.01,HARPS-Post,0.9989,0.009,-1.0000,-1.0000,2016-03-10T02:41:03
HD85512,2457458.53065,-0.12,0.91,HARPS-Post,0.9668,0.0078,-1.0000,-1.0000,2016-03-11T00:33:00
HD85512,2457458.60620,-0.67,0.92,HARPS-Post,0.9830,0.0083,-1.0000,-1.0000,2016-03-11T02:21:47
HD85512,2457459.60911,0.55,0.67,HARPS-Post,0.9601,0.0082,-1.0000,-1.0000,2016-03-12T02:25:46
HD85512,2457459.70360,0.28,0.87,HARPS-Post,0.9750,0.015,-1.0000,-1.0000,2016-03-12T04:42:38
HD85512,2457460.60193,-0.99,0.55,HARPS-Post,0.9398,0.0089,-1.0000,-1.0000,2016-03-13T02:15:38
HD85512,2457460.76140,-0.39,0.56,HARPS-Post,0.9669,0.012,-1.0000,-1.0000,2016-03-13T06:05:04
HD85512,2457462.59602,-0.22,0.55,HARPS-Post,0.9539,0.0059,-1.0000,-1.0000,2016-03-15T02:06:55
HD85512,2457462.70221,-0.84,0.57,HARPS-Post,0.9546,0.0082,-1.0000,-1.0000,2016-03-15T04:40:02
HD85512,2457463.59260,-1.47,0.64,HARPS-Post,0.9451,0.0079,-1.0000,-1.0000,2016-03-16T02:01:48
HD85512,2457464.57732,-0.86,0.68,HARPS-Post,0.9373,0.01,-1.0000,-1.0000,2016-03-17T01:40:00
HD85512,2457464.66863,-1.28,0.69,HARPS-Post,0.9571,0.012,-1.0000,-1.0000,2016-03-17T03:52:11
HD85512,2457465.60027,-0.24,0.56,HARPS-Post,0.9681,0.0096,-1.0000,-1.0000,2016-03-18T02:13:04
HD85512,2457465.74585,0.22,0.51,HARPS-Post,0.9430,0.0092,-1.0000,-1.0000,2016-03-18T05:42:48
HD85512,2457470.62813,0.75,0.95,HARPS-Post,0.9303,0.0095,-1.0000,-1.0000,2016-03-23T02:53:20
HD85512,2457470.71502,-0.52,0.95,HARPS-Post,0.9490,0.013,-1.0000,-1.0000,2016-03-23T04:58:21
HD85512,2457473.56532,-0.39,0.53,HARPS-Post,0.9093,0.0073,-1.0000,-1.0000,2016-03-26T01:22:38
HD85512,2457473.78324,-0.96,0.56,HARPS-Post,0.9371,0.0092,-1.0000,-1.0000,2016-03-26T06:36:51
HD85512,2457474.55044,-0.38,0.58,HARPS-Post,0.9187,0.0073,-1.0000,-1.0000,2016-03-27T01:01:08
HD85512,2457474.75394,-1.09,0.67,HARPS-Post,0.9044,0.012,-1.0000,-1.0000,2016-03-27T05:54:46
HD85512,2457475.59746,0.39,0.63,HARPS-Post,0.9245,0.0099,-1.0000,-1.0000,2016-03-28T02:09:16
HD85512,2457475.74662,0.81,0.64,HARPS-Post,0.9522,0.016,-1.0000,-1.0000,2016-03-28T05:44:15
HD85512,2457476.58138,0.10,0.62,HARPS-Post,0.9443,0.008,-1.0000,-1.0000,2016-03-29T01:46:13
HD85512,2457476.73748,-0.29,0.66,HARPS-Post,0.8835,0.01,-1.0000,-1.0000,2016-03-29T05:30:55
HD85512,2457477.49700,-0.05,0.53,HARPS-Post,0.9304,0.0093,-1.0000,-1.0000,2016-03-29T23:44:14
HD85512,2457477.56793,0.36,0.48,HARPS-Post,0.9239,0.0079,-1.0000,-1.0000,2016-03-30T01:26:59
HD85512,2457478.64637,-0.66,0.77,HARPS-Post,0.9253,0.0092,-1.0000,-1.0000,2016-03-31T03:19:51
HD85512,2457478.74178,-1.52,0.78,HARPS-Post,0.9141,0.011,-1.0000,-1.0000,2016-03-31T05:37:09
HD85512,2457479.52360,0.23,0.58,HARPS-Post,0.9461,0.0075,-1.0000,-1.0000,2016-04-01T00:23:06
HD85512,2457479.71955,0.24,0.59,HARPS-Post,0.9525,0.012,-1.0000,-1.0000,2016-04-01T05:05:16
HD85512,2457486.53435,1.63,0.77,HARPS-Post,0.8852,0.0092,-1.0000,-1.0000,2016-04-08T00:38:36
HD85512,2457486.68585,1.20,0.78,HARPS-Post,0.8973,0.01,-1.0000,-1.0000,2016-04-08T04:17:04
HD85512,2457487.52362,0.94,0.60,HARPS-Post,0.9295,0.0099,-1.0000,-1.0000,2016-04-09T00:23:29
HD85512,2457487.63427,1.17,0.60,HARPS-Post,0.9155,0.01,-1.0000,-1.0000,2016-04-09T03:02:50
HD85512,2457488.57857,0.13,0.66,HARPS-Post,0.9322,0.0083,-1.0000,-1.0000,2016-04-10T01:42:33
HD85512,2457488.68601,0.92,0.69,HARPS-Post,0.9677,0.01,-1.0000,-1.0000,2016-04-10T04:17:17
HD85512,2457489.51195,0.56,0.64,HARPS-Post,0.9282,0.0087,-1.0000,-1.0000,2016-04-11T00:06:52
HD85512,2457514.53541,-0.71,1.54,HARPS-Post,0.9152,0.044,-1.0000,-1.0000,2016-05-06T00:42:09
HD85512,2457516.58853,0.50,0.72,HARPS-Post,0.9178,0.012,-1.0000,-1.0000,2016-05-08T01:58:05
HD85512,2457516.64151,-0.43,0.79,HARPS-Post,0.8613,0.015,-1.0000,-1.0000,2016-05-08T03:14:41
HD85512,2457523.53606,1.34,0.93,HARPS-Post,0.9574,0.018,-1.0000,-1.0000,2016-05-15T00:42:51
HD85512,2457523.61303,-0.25,1.47,HARPS-Post,0.7737,0.02,-1.0000,-1.0000,2016-05-15T02:33:41
HD85512,2457526.52565,-1.29,0.87,HARPS-Post,0.9179,0.0072,-1.0000,-1.0000,2016-05-18T00:28:30
HD85512,2457526.61875,-1.31,0.88,HARPS-Post,0.8932,0.011,-1.0000,-1.0000,2016-05-18T02:42:52
HD85512,2457529.50111,-0.46,0.98,HARPS-Post,0.8874,0.0094,-1.0000,-1.0000,2016-05-20T23:53:29
HD85512,2457529.57348,-4.62,1.72,HARPS-Post,0.4646,0.048,-1.0000,-1.0000,2016-05-21T01:36:34
HD85512,2457533.50257,2.82,1.03,HARPS-Post,0.9007,0.0069,-1.0000,-1.0000,2016-05-24T23:55:55
HD85512,2457818.56786,1.97,0.70,HARPS-Post,1.0800,0.0081,-1.0000,-1.0000,2017-03-06T01:24:00
HD85512,2457883.54368,0.58,0.63,HARPS-Post,1.0598,0.017,-1.0000,-1.0000,2017-05-10T00:51:34
HD85512,2458241.49216,-0.49,0.58,HARPS-Post,1.1199,0.0084,-1.0000,-1.0000,2018-05-02T23:36:42
HD85512,2458241.50294,-0.91,0.58,HARPS-Post,1.0944,0.0069,-1.0000,-1.0000,2018-05-02T23:52:13
HD85512,2458241.51381,-0.51,0.57,HARPS-Post,1.1210,0.0079,-1.0000,-1.0000,2018-05-03T00:07:44
HD85512,2458241.52469,-0.33,0.58,HARPS-Post,1.0964,0.0079,-1.0000,-1.0000,2018-05-03T00:23:15
HD85512,2458241.63508,-0.81,0.58,HARPS-Post,1.1024,0.01,-1.0000,-1.0000,2018-05-03T03:02:49
