HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD115617,2455587.88134,0.77,1.29,PFS-Pre,0.1400,0.00036,-1.0000,-1.0000,rn06.1311
HD115617,2455587.88278,1.98,1.24,PFS-Pre,0.1430,0.00039,-1.0000,-1.0000,rn06.1312
HD115617,2455587.88534,0.77,1.16,PFS-Pre,0.1422,0.00038,-1.0000,-1.0000,rn06.1313
HD115617,2455666.66786,-0.09,1.12,PFS-Pre,0.1358,0.00026,-1.0000,-1.0000,rn07.562
HD115617,2455666.66935,-2.25,1.08,PFS-Pre,0.1380,0.00029,-1.0000,-1.0000,rn07.563
HD115617,2455666.67079,1.22,1.11,PFS-Pre,0.1397,0.00031,-1.0000,-1.0000,rn07.564
HD115617,2456347.83633,-6.88,1.12,PFS-Pre,0.1482,0.00061,-1.0000,-1.0000,rn15.537
HD115617,2456347.83757,-8.08,1.15,PFS-Pre,0.1428,0.00052,-1.0000,-1.0000,rn15.538
HD115617,2456347.83875,-4.69,1.05,PFS-Pre,0.1433,0.00054,-1.0000,-1.0000,rn15.539
HD115617,2456347.83993,-7.88,1.06,PFS-Pre,0.1425,0.00056,-1.0000,-1.0000,rn15.540
HD115617,2456352.78928,-2.91,1.10,PFS-Pre,0.1414,0.00051,-1.0000,-1.0000,rn15.854
HD115617,2456352.79041,-5.15,1.05,PFS-Pre,0.1434,0.00052,-1.0000,-1.0000,rn15.855
HD115617,2456352.79152,-5.15,1.00,PFS-Pre,0.1394,0.00052,-1.0000,-1.0000,rn15.856
HD115617,2456352.79265,-4.50,1.10,PFS-Pre,0.1423,0.00048,-1.0000,-1.0000,rn15.857
HD115617,2456359.79552,0.52,1.15,PFS-Pre,0.1389,0.00056,-1.0000,-1.0000,rn15.1670
HD115617,2456434.64583,0.64,1.22,PFS-Pre,0.1396,0.00054,-1.0000,-1.0000,rn16.715
HD115617,2456434.64703,3.03,1.20,PFS-Pre,0.1405,0.00054,-1.0000,-1.0000,rn16.716
HD115617,2456434.64822,-1.52,1.28,PFS-Pre,0.1402,0.00054,-1.0000,-1.0000,rn16.717
HD115617,2456439.63743,-3.39,1.23,PFS-Pre,0.1392,0.00039,-1.0000,-1.0000,rn16.1565
HD115617,2456439.63911,-0.51,1.20,PFS-Pre,0.1364,0.00038,-1.0000,-1.0000,rn16.1566
HD115617,2456439.64091,-1.60,1.25,PFS-Pre,0.1355,0.00036,-1.0000,-1.0000,rn16.1567
HD115617,2456501.52123,-1.99,1.14,PFS-Pre,0.1435,0.00074,-1.0000,-1.0000,rn17.81
HD115617,2456501.52288,-4.42,1.21,PFS-Pre,0.1433,0.00072,-1.0000,-1.0000,rn17.82
HD115617,2456501.52444,-6.34,1.20,PFS-Pre,0.1433,0.00073,-1.0000,-1.0000,rn17.83
HD115617,2456501.52593,-4.38,1.21,PFS-Pre,0.1463,0.00076,-1.0000,-1.0000,rn17.84
HD115617,2456502.49726,-4.34,1.19,PFS-Pre,0.1419,0.00061,-1.0000,-1.0000,rn17.257
HD115617,2456697.83148,-4.71,0.97,PFS-Pre,0.1429,0.00053,-1.0000,-1.0000,rn20.712
