HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD14412,2453239.14365,-2.42,1.24,HIRES-Post,0.1734,1.7e-06,-1.0000,-1.0000,rj01.484
HD14412,2453302.87701,-0.94,1.27,HIRES-Post,0.1735,1.7e-06,-1.0000,-1.0000,rj02.559
HD14412,2453302.87867,-1.19,1.37,HIRES-Post,0.1732,1.7e-06,-1.0000,-1.0000,rj02.560
HD14412,2453338.77253,0.08,1.22,HIRES-Post,0.1683,1.8e-06,-1.0000,-1.0000,rj03.168
HD14412,2453338.77372,-0.01,1.13,HIRES-Post,0.1687,1.8e-06,-1.0000,-1.0000,rj03.169
HD14412,2453338.77491,-4.23,1.04,HIRES-Post,0.1695,1.8e-06,-1.0000,-1.0000,rj03.170
HD14412,2453338.77605,1.92,1.30,HIRES-Post,0.1685,1.8e-06,-1.0000,-1.0000,rj03.171
HD14412,2453368.84488,2.53,1.31,HIRES-Post,0.1701,1.8e-06,-1.0000,-1.0000,rj04.405
HD14412,2453368.84606,1.90,1.25,HIRES-Post,0.1730,1.9e-06,-1.0000,-1.0000,rj04.406
HD14412,2453368.84728,3.82,1.34,HIRES-Post,0.1697,1.8e-06,-1.0000,-1.0000,rj04.407
HD14412,2453427.70898,1.15,1.26,HIRES-Post,0.1742,2.1e-06,-1.0000,-1.0000,rj06.1016
HD14412,2453427.71101,-0.36,1.45,HIRES-Post,0.1737,2.2e-06,-1.0000,-1.0000,rj06.1017
HD14412,2453427.71250,0.03,1.20,HIRES-Post,0.1743,2.3e-06,-1.0000,-1.0000,rj06.1018
HD14412,2453692.89842,3.80,1.25,HIRES-Post,0.1831,1.8e-06,-1.0000,-1.0000,rj13.138
HD14412,2453692.90003,1.62,1.33,HIRES-Post,0.1870,1.9e-06,-1.0000,-1.0000,rj13.139
HD14412,2453692.90155,0.31,1.26,HIRES-Post,0.1872,1.9e-06,-1.0000,-1.0000,rj13.140
HD14412,2453693.84097,4.08,1.22,HIRES-Post,0.1822,1.7e-06,-1.0000,-1.0000,rj13.551
HD14412,2453693.84227,4.68,1.31,HIRES-Post,0.1912,1.8e-06,-1.0000,-1.0000,rj13.552
HD14412,2453693.84354,1.52,1.22,HIRES-Post,0.1901,1.8e-06,-1.0000,-1.0000,rj13.553
HD14412,2453693.98660,4.10,1.18,HIRES-Post,0.1763,2.1e-06,-1.0000,-1.0000,rj13.613
HD14412,2453693.98790,4.89,1.14,HIRES-Post,0.1762,2e-06,-1.0000,-1.0000,rj13.614
HD14412,2453693.98929,3.18,1.24,HIRES-Post,0.1754,2.1e-06,-1.0000,-1.0000,rj13.615
HD14412,2453694.78912,0.85,1.22,HIRES-Post,0.1862,1.9e-06,-1.0000,-1.0000,rj13.1058
