HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD72673,2452984.80323,1.00,0.65,HARPS-Pre,0.1655,0.003,-1.0000,-1.0000,2003-12-11T07:11:15
HD72673,2453001.79335,-2.44,1.11,HARPS-Pre,0.1704,0.0045,-1.0000,-1.0000,2003-12-28T06:56:36
HD72673,2453002.78588,-1.18,0.74,HARPS-Pre,0.1567,0.0041,-1.0000,-1.0000,2003-12-29T06:45:45
HD72673,2453053.61879,-2.25,0.99,HARPS-Pre,0.1556,0.0031,-1.0000,-1.0000,2004-02-18T02:43:30
HD72673,2453062.63584,0.32,0.84,HARPS-Pre,0.1672,0.0024,-1.0000,-1.0000,2004-02-27T03:04:30
HD72673,2453692.80126,0.97,0.84,HARPS-Pre,0.1735,0.002,-1.0000,-1.0000,2005-11-18T07:10:58
HD72673,2453692.80375,1.16,0.86,HARPS-Pre,0.1740,0.0026,-1.0000,-1.0000,2005-11-18T07:14:29
HD72673,2453692.80619,1.59,0.86,HARPS-Pre,0.1728,0.0025,-1.0000,-1.0000,2005-11-18T07:18:00
HD72673,2453692.80871,1.84,0.85,HARPS-Pre,0.1740,0.0024,-1.0000,-1.0000,2005-11-18T07:21:32
HD72673,2453692.81105,1.18,0.84,HARPS-Pre,0.1620,0.0023,-1.0000,-1.0000,2005-11-18T07:25:04
HD72673,2453692.81350,1.41,0.84,HARPS-Pre,0.1696,0.0025,-1.0000,-1.0000,2005-11-18T07:28:35
HD72673,2453692.81597,2.10,0.86,HARPS-Pre,0.1719,0.0025,-1.0000,-1.0000,2005-11-18T07:32:07
HD72673,2453692.81843,2.18,0.90,HARPS-Pre,0.1731,0.003,-1.0000,-1.0000,2005-11-18T07:35:38
HD72673,2453692.82085,1.58,0.91,HARPS-Pre,0.1577,0.0034,-1.0000,-1.0000,2005-11-18T07:39:10
HD72673,2453692.82338,2.87,0.89,HARPS-Pre,0.1689,0.0032,-1.0000,-1.0000,2005-11-18T07:42:41
HD72673,2453692.82578,2.19,0.90,HARPS-Pre,0.1712,0.0029,-1.0000,-1.0000,2005-11-18T07:46:13
