HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD20807,2452949.77017,-4.65,1.13,HARPS-Pre,0.1403,0.0033,-1.0000,-1.0000,2003-11-06T06:25:29
HD20807,2452949.77161,-0.60,1.16,HARPS-Pre,0.1263,0.0046,-1.0000,-1.0000,2003-11-06T06:27:33
HD20807,2452949.77298,-2.68,1.11,HARPS-Pre,0.1473,0.0032,-1.0000,-1.0000,2003-11-06T06:29:35
HD20807,2453000.65385,-2.92,1.29,HARPS-Pre,0.1434,0.0043,-1.0000,-1.0000,2003-12-27T03:40:29
HD20807,2453039.63272,-0.66,1.07,HARPS-Pre,0.1488,0.0028,-1.0000,-1.0000,2004-02-04T03:10:40
HD20807,2453039.63485,-0.19,1.10,HARPS-Pre,0.1409,0.004,-1.0000,-1.0000,2004-02-04T03:13:42
HD20807,2453039.63690,-0.52,1.08,HARPS-Pre,0.1401,0.0033,-1.0000,-1.0000,2004-02-04T03:16:44
HD20807,2453261.83574,3.78,1.32,HARPS-Pre,0.2117,0.015,-1.0000,-1.0000,2004-09-13T07:58:54
HD20807,2453261.83748,0.88,1.26,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,2004-09-13T08:01:24
HD20807,2453261.83923,2.71,1.31,HARPS-Pre,0.1957,0.022,-1.0000,-1.0000,2004-09-13T08:03:55
HD20807,2453306.83616,-3.17,1.00,HARPS-Pre,0.1398,0.0024,-1.0000,-1.0000,2004-10-28T08:00:20
HD20807,2453306.83757,-0.34,1.00,HARPS-Pre,0.1245,0.0025,-1.0000,-1.0000,2004-10-28T08:02:21
HD20807,2453306.83894,-1.51,1.00,HARPS-Pre,0.1332,0.0025,-1.0000,-1.0000,2004-10-28T08:04:22
HD20807,2453335.70118,-1.79,0.94,HARPS-Pre,0.1384,0.0016,-1.0000,-1.0000,2004-11-26T04:46:16
HD20807,2453335.70359,-1.21,0.95,HARPS-Pre,0.1370,0.0017,-1.0000,-1.0000,2004-11-26T04:49:46
HD20807,2453335.70610,-1.86,0.95,HARPS-Pre,0.1422,0.0017,-1.0000,-1.0000,2004-11-26T04:53:17
HD20807,2453335.70849,-2.29,0.95,HARPS-Pre,0.1352,0.0019,-1.0000,-1.0000,2004-11-26T04:56:48
HD20807,2453430.55473,-5.70,0.95,HARPS-Pre,0.1359,0.0017,-1.0000,-1.0000,2005-03-01T01:18:23
HD20807,2453430.55750,-5.90,0.95,HARPS-Pre,0.1388,0.0015,-1.0000,-1.0000,2005-03-01T01:22:24
HD20807,2453430.56022,-6.30,0.95,HARPS-Pre,0.1359,0.0018,-1.0000,-1.0000,2005-03-01T01:26:26
HD20807,2453624.92459,-2.75,0.94,HARPS-Pre,0.1463,0.0017,-1.0000,-1.0000,2005-09-11T10:05:48
HD20807,2453624.92773,-2.96,0.95,HARPS-Pre,0.1374,0.0019,-1.0000,-1.0000,2005-09-11T10:10:20
HD20807,2453624.93095,-2.19,0.94,HARPS-Pre,0.1423,0.0017,-1.0000,-1.0000,2005-09-11T10:14:51
HD20807,2453688.65403,-4.48,0.92,HARPS-Pre,0.1425,0.0012,-1.0000,-1.0000,2005-11-14T03:37:28
HD20807,2453688.65719,-2.97,0.92,HARPS-Pre,0.1419,0.0011,-1.0000,-1.0000,2005-11-14T03:41:59
HD20807,2453688.66036,-2.95,0.92,HARPS-Pre,0.1434,0.0013,-1.0000,-1.0000,2005-11-14T03:46:30
HD20807,2453690.76636,-2.03,0.92,HARPS-Pre,0.1459,0.0028,-1.0000,-1.0000,2005-11-16T06:20:27
