HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD100623,2458503.79293,3.32,0.91,PFS-Post,0.1792,0.00031,-1.0000,-1.0000,rn49.764
HD100623,2458503.79460,4.05,0.94,PFS-Post,0.1785,0.00032,-1.0000,-1.0000,rn49.765
HD100623,2458503.79626,3.20,0.93,PFS-Post,0.1767,0.0003,-1.0000,-1.0000,rn49.766
HD100623,2458503.79790,3.83,0.89,PFS-Post,0.1778,0.0003,-1.0000,-1.0000,rn49.767
HD100623,2458503.79956,4.40,0.91,PFS-Post,0.1779,0.00029,-1.0000,-1.0000,rn49.768
HD100623,2458509.87751,2.23,1.06,PFS-Post,0.1980,0.0008,-1.0000,-1.0000,rn49.2646
HD100623,2458509.87945,1.79,1.07,PFS-Post,0.1972,0.00074,-1.0000,-1.0000,rn49.2647
HD100623,2458509.88135,3.92,1.10,PFS-Post,0.1963,0.00071,-1.0000,-1.0000,rn49.2648
HD100623,2458509.88320,2.79,1.01,PFS-Post,0.1945,0.00071,-1.0000,-1.0000,rn49.2649
HD100623,2458526.81629,4.74,1.14,PFS-Post,0.1957,0.00085,-1.0000,-1.0000,rn50.171
HD100623,2458526.81779,3.01,1.04,PFS-Post,0.1939,0.00085,-1.0000,-1.0000,rn50.172
HD100623,2458526.81919,4.49,1.05,PFS-Post,0.1950,0.00085,-1.0000,-1.0000,rn50.173
HD100623,2458526.82053,4.17,1.06,PFS-Post,0.1922,0.00085,-1.0000,-1.0000,rn50.174
HD100623,2458526.82191,5.19,1.13,PFS-Post,0.1963,0.00086,-1.0000,-1.0000,rn50.175
HD100623,2458592.63725,6.65,1.11,PFS-Post,0.1885,0.00053,-1.0000,-1.0000,rn51.443
HD100623,2458592.63985,7.18,1.04,PFS-Post,0.1848,0.00042,-1.0000,-1.0000,rn51.444
HD100623,2458592.64237,9.24,0.98,PFS-Post,0.1828,0.00041,-1.0000,-1.0000,rn51.445
HD100623,2458623.60491,2.11,1.15,PFS-Post,0.1980,0.00077,-1.0000,-1.0000,rn52.2009
HD100623,2458623.60752,3.49,1.13,PFS-Post,0.1954,0.00065,-1.0000,-1.0000,rn52.2010
HD100623,2458623.61046,4.62,1.09,PFS-Post,0.1938,0.00059,-1.0000,-1.0000,rn52.2011
HD100623,2458889.71504,6.93,0.99,PFS-Post,0.1959,0.00084,-1.0000,-1.0000,rn56.5677
HD100623,2458889.71638,6.72,0.96,PFS-Post,0.1917,0.00077,-1.0000,-1.0000,rn56.5678
HD100623,2458889.71768,9.29,1.03,PFS-Post,0.1948,0.00078,-1.0000,-1.0000,rn56.5679
HD100623,2458889.71899,9.18,1.01,PFS-Post,0.1957,0.00083,-1.0000,-1.0000,rn56.5680
HD100623,2458889.72031,9.12,1.05,PFS-Post,0.1949,0.00083,-1.0000,-1.0000,rn56.5681
