HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD26965,2453240.12912,-2.64,1.26,HIRES-Post,0.1532,1.7e-06,-1.0000,-1.0000,rj01.768
HD26965,2453302.95763,-1.20,1.12,HIRES-Post,0.1439,1.6e-06,-1.0000,-1.0000,rj02.576
HD26965,2453302.95829,-2.39,1.28,HIRES-Post,0.1426,1.7e-06,-1.0000,-1.0000,rj02.577
HD26965,2453339.97033,-5.24,1.04,HIRES-Post,0.1540,1.7e-06,-1.0000,-1.0000,rj03.581
HD26965,2453339.97112,-5.13,1.02,HIRES-Post,0.1551,1.7e-06,-1.0000,-1.0000,rj03.582
HD26965,2453339.97180,-5.22,1.01,HIRES-Post,0.1545,1.8e-06,-1.0000,-1.0000,rj03.583
HD26965,2453368.97176,-5.40,1.09,HIRES-Post,0.1500,1.9e-06,-1.0000,-1.0000,rj04.451
HD26965,2453368.97238,-2.23,1.09,HIRES-Post,0.1531,1.8e-06,-1.0000,-1.0000,rj04.452
HD26965,2453368.97301,-4.21,1.15,HIRES-Post,0.1548,1.9e-06,-1.0000,-1.0000,rj04.453
HD26965,2453426.80475,-5.42,0.94,HIRES-Post,0.1552,1.8e-06,-1.0000,-1.0000,rj06.638
HD26965,2453426.80539,-7.19,0.95,HIRES-Post,0.1499,1.9e-06,-1.0000,-1.0000,rj06.639
HD26965,2453426.80613,-5.59,0.89,HIRES-Post,0.1534,1.9e-06,-1.0000,-1.0000,rj06.640
HD26965,2453692.94027,-7.03,1.05,HIRES-Post,0.1647,1.8e-06,-1.0000,-1.0000,rj13.155
HD26965,2453692.94112,-8.22,1.01,HIRES-Post,0.1607,1.7e-06,-1.0000,-1.0000,rj13.156
HD26965,2453692.94197,-7.43,1.00,HIRES-Post,0.1634,1.7e-06,-1.0000,-1.0000,rj13.157
HD26965,2453692.94342,-5.59,1.05,HIRES-Post,0.1651,1.8e-06,-1.0000,-1.0000,rj13.158
HD26965,2453692.94408,-6.63,1.12,HIRES-Post,0.1625,1.7e-06,-1.0000,-1.0000,rj13.159
HD26965,2453693.04887,-5.05,1.02,HIRES-Post,0.1639,1.7e-06,-1.0000,-1.0000,rj13.211
HD26965,2453693.04962,-5.40,0.99,HIRES-Post,0.1580,1.7e-06,-1.0000,-1.0000,rj13.212
HD26965,2453693.05025,-4.47,1.09,HIRES-Post,0.1623,1.7e-06,-1.0000,-1.0000,rj13.213
HD26965,2453694.06059,-4.79,1.01,HIRES-Post,0.1572,1.8e-06,-1.0000,-1.0000,rj13.638
HD26965,2453694.06120,-8.86,1.08,HIRES-Post,0.1547,1.8e-06,-1.0000,-1.0000,rj13.639
HD26965,2453694.06184,-5.69,1.05,HIRES-Post,0.1541,1.7e-06,-1.0000,-1.0000,rj13.640
HD26965,2453694.95232,-4.24,1.16,HIRES-Post,0.1638,3.2e-06,-1.0000,-1.0000,rj13.1147
HD26965,2453694.95284,-4.95,0.96,HIRES-Post,0.1598,3.2e-06,-1.0000,-1.0000,rj13.1148
HD26965,2453694.95338,-6.66,1.13,HIRES-Post,0.1599,3.3e-06,-1.0000,-1.0000,rj13.1149
HD26965,2453694.95808,-6.28,1.10,HIRES-Post,0.1705,1.7e-06,-1.0000,-1.0000,rj13.1153
HD26965,2453694.95866,-6.36,1.00,HIRES-Post,0.1694,1.9e-06,-1.0000,-1.0000,rj13.1154
HD26965,2453694.95926,-4.79,1.06,HIRES-Post,0.1670,1.7e-06,-1.0000,-1.0000,rj13.1155
HD26965,2453695.82267,-4.27,1.04,HIRES-Post,0.1695,1.9e-06,-1.0000,-1.0000,rj13.1555
HD26965,2453695.82327,-5.58,1.06,HIRES-Post,0.1633,1.8e-06,-1.0000,-1.0000,rj13.1556
HD26965,2453695.82387,-4.82,0.97,HIRES-Post,0.1628,1.7e-06,-1.0000,-1.0000,rj13.1557
HD26965,2453696.91376,-7.39,1.14,HIRES-Post,0.1662,1.8e-06,-1.0000,-1.0000,rj13.2132
HD26965,2453696.91438,-5.01,1.00,HIRES-Post,0.1629,1.7e-06,-1.0000,-1.0000,rj13.2133
HD26965,2453696.91500,-3.00,0.98,HIRES-Post,0.1653,1.6e-06,-1.0000,-1.0000,rj13.2134
HD26965,2453724.93943,-4.64,1.12,HIRES-Post,0.1651,1.7e-06,-1.0000,-1.0000,rj14.629
HD26965,2453724.94005,-4.22,1.15,HIRES-Post,0.1631,1.8e-06,-1.0000,-1.0000,rj14.630
HD26965,2453724.94069,-4.96,1.24,HIRES-Post,0.1639,1.8e-06,-1.0000,-1.0000,rj14.631
HD26965,2453724.94132,-3.49,1.23,HIRES-Post,0.1633,1.8e-06,-1.0000,-1.0000,rj14.632
HD26965,2453724.94194,-4.29,1.08,HIRES-Post,0.1637,1.7e-06,-1.0000,-1.0000,rj14.633
HD26965,2454396.90258,-17.36,1.58,HIRES-Post,0.1943,2.2e-06,-1.0000,-1.0000,rj47.165
HD26965,2454398.01871,-0.73,1.13,HIRES-Post,0.1895,2.1e-06,-1.0000,-1.0000,rj47.392
HD26965,2454399.97429,-1.74,1.22,HIRES-Post,0.1915,2.3e-06,-1.0000,-1.0000,rj47.1243
HD26965,2454399.97499,-1.53,1.26,HIRES-Post,0.1958,2.3e-06,-1.0000,-1.0000,rj47.1244
HD26965,2454429.95876,1.48,1.12,HIRES-Post,0.1819,2e-06,-1.0000,-1.0000,rj48.875
HD26965,2454453.84796,-4.76,2.76,HIRES-Post,0.1931,9.8e-06,-1.0000,-1.0000,rj49.135
HD26965,2454453.85245,-1.02,1.37,HIRES-Post,0.1877,2.4e-06,-1.0000,-1.0000,rj49.136
HD26965,2454454.86758,0.20,1.35,HIRES-Post,0.1852,2.3e-06,-1.0000,-1.0000,rj49.544
HD26965,2454454.86831,-1.49,1.23,HIRES-Post,0.1845,2.1e-06,-1.0000,-1.0000,rj49.545
HD26965,2454456.02581,-3.10,1.37,HIRES-Post,0.2015,3.5e-06,-1.0000,-1.0000,rj49.992
HD26965,2454459.03919,-4.01,1.65,HIRES-Post,0.1916,5.8e-06,-1.0000,-1.0000,rj49.1943
HD26965,2454460.82194,-1.45,1.54,HIRES-Post,0.1841,3e-06,-1.0000,-1.0000,rj49.2251
HD26965,2454461.85765,-8.33,1.44,HIRES-Post,0.1726,3.2e-06,-1.0000,-1.0000,rj49.2641
HD26965,2454461.85970,-0.96,1.39,HIRES-Post,0.1752,3.2e-06,-1.0000,-1.0000,rj49.2642
HD26965,2454490.81950,-3.11,1.16,HIRES-Post,0.1820,2.2e-06,-1.0000,-1.0000,rj51.144
HD26965,2454491.84057,-2.38,1.07,HIRES-Post,0.1869,2.3e-06,-1.0000,-1.0000,rj51.548
HD26965,2454544.79764,-5.22,1.33,HIRES-Post,0.2279,6.4e-06,-1.0000,-1.0000,rj52.126
HD26965,2454545.73468,-6.07,1.15,HIRES-Post,0.1914,2.2e-06,-1.0000,-1.0000,rj52.509
HD26965,2454546.72975,-4.09,1.24,HIRES-Post,0.1939,2.7e-06,-1.0000,-1.0000,rj52.906
HD26965,2454690.13931,1.60,1.23,HIRES-Post,0.2074,3e-06,-1.0000,-1.0000,rq03.492
HD26965,2454690.13989,-0.57,1.31,HIRES-Post,0.2024,2.8e-06,-1.0000,-1.0000,rq03.493
HD26965,2454702.13714,-1.25,0.97,HIRES-Post,0.1808,2.1e-06,-1.0000,-1.0000,rj60.220
HD26965,2454778.95224,-2.13,1.26,HIRES-Post,0.1898,3e-06,-1.0000,-1.0000,rq06.424
HD26965,2454778.95281,0.84,1.30,HIRES-Post,0.1850,2.7e-06,-1.0000,-1.0000,rq06.425
HD26965,2454778.95339,0.08,1.18,HIRES-Post,0.1860,2.9e-06,-1.0000,-1.0000,rq06.426
HD26965,2454780.00658,-1.30,1.30,HIRES-Post,0.1867,3.1e-06,-1.0000,-1.0000,rq06.756
HD26965,2454780.00716,-1.31,1.12,HIRES-Post,0.1805,3e-06,-1.0000,-1.0000,rq06.757
HD26965,2454780.00775,-1.36,1.17,HIRES-Post,0.1821,2.8e-06,-1.0000,-1.0000,rq06.758
HD26965,2454810.97653,-1.08,1.26,HIRES-Post,0.1849,3.4e-06,-1.0000,-1.0000,rq07.1649
HD26965,2454820.05730,5.12,1.41,HIRES-Post,0.2106,6.8e-06,-1.0000,-1.0000,rj61.607
HD26965,2454820.05794,5.67,1.39,HIRES-Post,0.1854,6.7e-06,-1.0000,-1.0000,rj61.608
HD26965,2454820.05872,2.16,1.33,HIRES-Post,0.2000,7.3e-06,-1.0000,-1.0000,rj61.609
HD26965,2454820.05950,4.04,1.36,HIRES-Post,0.1872,6.6e-06,-1.0000,-1.0000,rj61.610
HD26965,2454820.06015,2.20,1.29,HIRES-Post,0.1979,7.2e-06,-1.0000,-1.0000,rj61.611
HD26965,2454820.85328,-1.73,1.16,HIRES-Post,0.1884,2.4e-06,-1.0000,-1.0000,rj61.929
HD26965,2454820.85477,0.01,1.29,HIRES-Post,0.1919,2.4e-06,-1.0000,-1.0000,rj61.930
HD26965,2454820.85598,0.90,1.33,HIRES-Post,0.1863,2.3e-06,-1.0000,-1.0000,rj61.931
HD26965,2454820.85751,1.37,1.24,HIRES-Post,0.1886,2.4e-06,-1.0000,-1.0000,rj61.932
HD26965,2454821.86775,-4.22,1.14,HIRES-Post,0.1897,2.2e-06,-1.0000,-1.0000,rj61.1245
HD26965,2454821.86834,-2.75,1.06,HIRES-Post,0.1949,2.2e-06,-1.0000,-1.0000,rj61.1246
HD26965,2454821.86896,-2.03,1.23,HIRES-Post,0.1894,2.3e-06,-1.0000,-1.0000,rj61.1247
HD26965,2454821.86954,-2.25,1.09,HIRES-Post,0.1868,2.1e-06,-1.0000,-1.0000,rj61.1248
HD26965,2454821.87017,-2.33,1.18,HIRES-Post,0.1879,2.2e-06,-1.0000,-1.0000,rj61.1249
HD26965,2454821.87078,-5.99,1.17,HIRES-Post,0.1945,2.3e-06,-1.0000,-1.0000,rj61.1250
