HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD32147,2458740.87988,0.16,0.76,PFS-Post,0.2264,0.0013,-1.0000,-1.0000,rn54.1051
HD32147,2458740.88190,0.50,0.83,PFS-Post,0.2230,0.0013,-1.0000,-1.0000,rn54.1052
HD32147,2458740.88390,0.35,0.81,PFS-Post,0.2276,0.0014,-1.0000,-1.0000,rn54.1053
HD32147,2458740.88590,0.65,0.81,PFS-Post,0.2202,0.0013,-1.0000,-1.0000,rn54.1054
HD32147,2458768.81932,-0.27,0.73,PFS-Post,0.2167,0.0011,-1.0000,-1.0000,rn55.2108
HD32147,2458771.85406,-1.49,0.72,PFS-Post,0.2028,0.00081,-1.0000,-1.0000,rn55.2768
HD32147,2458771.85770,-0.69,0.73,PFS-Post,0.2017,0.00088,-1.0000,-1.0000,rn55.2769
HD32147,2458889.58563,0.49,0.74,PFS-Post,0.2421,0.0013,-1.0000,-1.0000,rn56.5632
HD32147,2458889.58744,1.13,0.76,PFS-Post,0.2413,0.0014,-1.0000,-1.0000,rn56.5633
HD32147,2458889.58921,1.10,0.79,PFS-Post,0.2409,0.0014,-1.0000,-1.0000,rn56.5634
HD32147,2458889.59098,0.50,0.78,PFS-Post,0.2414,0.0014,-1.0000,-1.0000,rn56.5635
HD32147,2459214.64647,-0.78,0.72,PFS-Post,0.2605,0.001,-1.0000,-1.0000,rn59.2102
HD32147,2459214.64939,-0.82,1.13,PFS-Post,0.3587,0.0031,-1.0000,-1.0000,rn59.2103
HD32147,2459214.65242,-0.45,1.04,PFS-Post,0.3150,0.0022,-1.0000,-1.0000,rn59.2104
