HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD102365,2454246.79782,-0.59,1.01,HIRES-Post,0.1524,2.1e-06,-1.0000,-1.0000,rj32.127
HD102365,2454246.79846,2.28,1.07,HIRES-Post,0.1533,2.2e-06,-1.0000,-1.0000,rj32.128
HD102365,2454248.80572,-19.38,1.96,HIRES-Post,0.1520,1.7e-06,-1.0000,-1.0000,rj32.914
HD102365,2454248.80654,-1.34,0.95,HIRES-Post,0.1707,2.6e-06,-1.0000,-1.0000,rj32.915
HD102365,2454250.79859,2.94,1.07,HIRES-Post,0.1646,2.6e-06,-1.0000,-1.0000,rj32.1712
HD102365,2454251.80235,-0.15,1.03,HIRES-Post,0.1635,2.5e-06,-1.0000,-1.0000,rj32.2114
HD102365,2454255.75961,-0.36,1.13,HIRES-Post,0.1518,1.8e-06,-1.0000,-1.0000,rj33.120
HD102365,2454277.73627,0.61,1.06,HIRES-Post,0.1663,2.8e-06,-1.0000,-1.0000,rj35.213
HD102365,2454277.73696,2.02,0.97,HIRES-Post,0.1664,2.4e-06,-1.0000,-1.0000,rj35.214
HD102365,2454277.73765,-2.34,1.04,HIRES-Post,0.1730,2.5e-06,-1.0000,-1.0000,rj35.215
HD102365,2454278.73668,-1.82,1.01,HIRES-Post,0.1682,2.2e-06,-1.0000,-1.0000,rj35.411
HD102365,2454279.73674,-1.46,1.14,HIRES-Post,0.1662,2.7e-06,-1.0000,-1.0000,rj35.815
HD102365,2454865.08656,1.09,1.32,HIRES-Post,0.1546,2.7e-06,-1.0000,-1.0000,rq11.183
HD102365,2454983.78169,1.19,1.14,HIRES-Post,0.1605,2.9e-06,-1.0000,-1.0000,rq15.132
HD102365,2454984.82509,1.78,1.18,HIRES-Post,0.1670,4.5e-06,-1.0000,-1.0000,rq15.402
HD102365,2455585.14889,-0.74,1.24,HIRES-Post,0.1501,2.9e-06,-1.0000,-1.0000,rq42.316
HD102365,2456641.12025,-3.14,1.29,HIRES-Post,0.1708,4e-06,-1.0000,-1.0000,rq69.2892
