HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD23356,2451043.11837,-11.44,1.20,HIRES-Pre,0.3067,5.5e-06,-1.0000,-1.0000,rk23.45
HD23356,2451072.03992,-14.58,2.64,HIRES-Pre,0.3509,6.1e-06,-1.0000,-1.0000,rk25.485
HD23356,2451073.00322,-6.62,1.76,HIRES-Pre,0.3364,7.5e-06,-1.0000,-1.0000,rk25.610
HD23356,2451170.87673,-15.14,5.63,HIRES-Pre,0.3212,5.2e-06,-1.0000,-1.0000,rk27.60
HD23356,2451228.74880,-21.06,5.86,HIRES-Pre,0.3938,5.7e-06,-1.0000,-1.0000,rk29.274
HD23356,2451411.06862,9.89,1.39,HIRES-Pre,0.3602,1.4e-05,-1.0000,-1.0000,rk33.267
HD23356,2451543.89097,-11.44,5.77,HIRES-Pre,0.3404,1.4e-05,-1.0000,-1.0000,rk37.65
HD23356,2451882.80811,-4.09,6.03,HIRES-Pre,0.3477,8.6e-06,-1.0000,-1.0000,rk46.49
HD23356,2452134.12062,1.94,1.21,HIRES-Pre,0.3345,5.9e-06,-1.0000,-1.0000,rk55.599
HD23356,2452236.85097,-2.41,5.78,HIRES-Pre,0.3433,6.1e-06,-1.0000,-1.0000,rk59.271
HD23356,2452536.03274,-3.45,1.30,HIRES-Pre,0.3285,6.8e-06,-1.0000,-1.0000,rk67.117
HD23356,2452854.13204,5.90,1.18,HIRES-Pre,0.2672,5.6e-06,-1.0000,-1.0000,rk77.48
