HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD26965,2457274.86119,-0.50,0.58,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-09T08:35:15
HD26965,2457274.86384,-0.40,0.58,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-09T08:39:06
HD26965,2457274.86646,-0.15,0.58,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-09T08:42:57
HD26965,2457274.86925,-0.01,0.58,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-09T08:46:48
HD26965,2457277.84888,0.27,0.91,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-12T08:17:36
HD26965,2457277.85100,0.49,0.91,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-12T08:20:37
HD26965,2457277.85305,-0.26,0.91,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-12T08:23:37
HD26965,2457277.85516,0.14,0.91,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-12T08:26:38
HD26965,2457277.85725,0.17,0.91,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-12T08:29:39
HD26965,2457277.85937,0.04,0.91,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-12T08:32:40
HD26965,2457295.83017,0.05,1.03,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-30T07:49:16
HD26965,2457295.83145,0.19,1.03,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-30T07:51:07
HD26965,2457295.83275,-0.11,1.03,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-30T07:52:58
HD26965,2457295.83405,0.56,1.03,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-30T07:54:49
HD26965,2457295.83532,0.10,1.03,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-30T07:56:40
HD26965,2457295.83659,-0.30,1.03,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-30T07:58:31
HD26965,2457295.83789,0.33,1.03,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-30T08:00:22
HD26965,2457295.83916,0.21,1.03,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-09-30T08:02:13
HD26965,2457300.84578,1.51,0.74,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-05T08:05:10
HD26965,2457305.85843,2.17,0.78,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-10T08:28:28
HD26965,2457305.86053,1.05,0.78,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-10T08:31:29
HD26965,2457305.86262,0.92,0.80,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-10T08:34:30
HD26965,2457305.86477,1.33,0.79,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-10T08:37:31
HD26965,2457305.86684,1.05,0.78,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-10T08:40:32
HD26965,2457305.86896,1.68,0.79,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-10T08:43:32
HD26965,2457308.81157,0.98,0.83,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-13T07:21:07
HD26965,2457308.81307,1.40,0.83,HARPS-Post,-1.0000,-1.0000,-1.0000,-1.0000,2015-10-13T07:23:17
