HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD125072,2457197.68207,1.20,1.02,HARPS-Post,0.3788,0.0025,-1.0000,-1.0000,2015-06-24T04:09:00
HD125072,2457201.60500,0.61,1.04,HARPS-Post,0.3610,0.0039,-1.0000,-1.0000,2015-06-28T02:18:16
HD125072,2457263.50840,1.20,0.91,HARPS-Post,0.4157,0.0023,-1.0000,-1.0000,2015-08-29T00:04:40
HD125072,2457265.50478,0.23,0.74,HARPS-Post,0.4148,0.0025,-1.0000,-1.0000,2015-08-30T23:59:12
HD125072,2457428.82242,0.17,0.68,HARPS-Post,0.3792,0.0015,-1.0000,-1.0000,2016-02-10T07:36:10
HD125072,2457434.81766,0.27,0.48,HARPS-Post,0.3728,0.0018,-1.0000,-1.0000,2016-02-16T07:28:49
HD125072,2457516.74412,0.44,1.35,HARPS-Post,0.3714,0.011,-1.0000,-1.0000,2016-05-08T05:39:46
HD125072,2457523.79054,-4.32,1.57,HARPS-Post,0.2411,0.026,-1.0000,-1.0000,2016-05-15T06:43:50
HD125072,2457526.72525,1.03,0.86,HARPS-Post,0.3324,0.0041,-1.0000,-1.0000,2016-05-18T05:12:13
HD125072,2457529.76462,0.71,0.96,HARPS-Post,0.3591,0.0033,-1.0000,-1.0000,2016-05-21T06:05:56
HD125072,2457534.75895,-4.10,1.01,HARPS-Post,0.3512,0.0024,-1.0000,-1.0000,2016-05-26T05:58:17
HD125072,2457536.70645,-2.20,1.01,HARPS-Post,0.3465,0.0024,-1.0000,-1.0000,2016-05-28T04:42:34
HD125072,2457568.65005,1.48,0.50,HARPS-Post,0.3615,0.0027,-1.0000,-1.0000,2016-06-29T03:22:58
HD125072,2457612.49579,3.66,0.46,HARPS-Post,0.4036,0.0032,-1.0000,-1.0000,2016-08-11T23:47:04
HD125072,2457614.52521,0.62,0.91,HARPS-Post,0.3994,0.0025,-1.0000,-1.0000,2016-08-14T00:27:23
HD125072,2457883.68826,0.32,0.53,HARPS-Post,0.3765,0.0038,-1.0000,-1.0000,2017-05-10T04:16:45
HD125072,2457968.57198,-3.97,0.74,HARPS-Post,0.3485,0.0036,-1.0000,-1.0000,2017-08-03T01:33:26
HD125072,2457969.56616,-2.72,0.68,HARPS-Post,0.3601,0.0041,-1.0000,-1.0000,2017-08-04T01:25:00
HD125072,2457970.54961,-2.94,0.51,HARPS-Post,0.3794,0.003,-1.0000,-1.0000,2017-08-05T01:01:25
