HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD156026,2458204.91451,-3.08,0.72,PFS-Post,0.4040,0.00052,-1.0000,-1.0000,rn42.287
HD156026,2458204.91842,-3.95,0.73,PFS-Post,0.4024,0.00047,-1.0000,-1.0000,rn42.288
HD156026,2458205.91678,-3.14,0.75,PFS-Post,0.3996,0.00037,-1.0000,-1.0000,rn42.452
HD156026,2458205.92060,-2.20,0.77,PFS-Post,0.4012,0.00037,-1.0000,-1.0000,rn42.453
HD156026,2458206.91080,-3.11,0.80,PFS-Post,0.4003,0.00034,-1.0000,-1.0000,rn42.611
HD156026,2458206.91468,-2.84,0.72,PFS-Post,0.4007,0.00035,-1.0000,-1.0000,rn42.612
HD156026,2458207.91422,-2.04,0.71,PFS-Post,0.4018,0.00039,-1.0000,-1.0000,rn42.766
HD156026,2458207.91808,-0.75,0.77,PFS-Post,0.4023,0.00037,-1.0000,-1.0000,rn42.767
HD156026,2458208.85351,-1.28,0.73,PFS-Post,0.4471,0.00047,-1.0000,-1.0000,rn42.920
HD156026,2458208.85607,-0.63,0.71,PFS-Post,0.4470,0.00048,-1.0000,-1.0000,rn42.921
HD156026,2458208.85867,-0.83,0.73,PFS-Post,0.4490,0.00054,-1.0000,-1.0000,rn42.922
HD156026,2458209.85014,-0.55,0.74,PFS-Post,0.4006,0.00044,-1.0000,-1.0000,rn42.1098
HD156026,2458209.85312,-0.58,0.74,PFS-Post,0.4049,0.00049,-1.0000,-1.0000,rn42.1099
HD156026,2458209.85568,0.38,0.73,PFS-Post,0.4011,0.00044,-1.0000,-1.0000,rn42.1100
HD156026,2458209.85823,0.53,0.72,PFS-Post,0.4011,0.00042,-1.0000,-1.0000,rn42.1101
HD156026,2458209.86082,-1.26,0.72,PFS-Post,0.3999,0.00044,-1.0000,-1.0000,rn42.1102
HD156026,2458209.86337,-0.39,0.76,PFS-Post,0.3986,0.00043,-1.0000,-1.0000,rn42.1103
HD156026,2458209.86596,0.14,0.72,PFS-Post,0.3990,0.0004,-1.0000,-1.0000,rn42.1104
HD156026,2458209.86852,-0.64,0.76,PFS-Post,0.3968,0.00041,-1.0000,-1.0000,rn42.1105
HD156026,2458209.87110,0.20,0.74,PFS-Post,0.3983,0.00039,-1.0000,-1.0000,rn42.1106
HD156026,2458264.81073,0.24,0.74,PFS-Post,0.4825,0.00063,-1.0000,-1.0000,rn43.801
HD156026,2458264.81323,-0.01,0.75,PFS-Post,0.4873,0.00067,-1.0000,-1.0000,rn43.802
HD156026,2458264.81573,-0.13,0.80,PFS-Post,0.4937,0.00072,-1.0000,-1.0000,rn43.803
HD156026,2458298.73287,-1.32,0.83,PFS-Post,0.4384,0.00079,-1.0000,-1.0000,rn44.1290
HD156026,2458298.73546,-1.56,0.81,PFS-Post,0.4363,0.00082,-1.0000,-1.0000,rn44.1291
HD156026,2458298.73811,-0.28,0.84,PFS-Post,0.4390,0.00082,-1.0000,-1.0000,rn44.1292
HD156026,2458331.58025,-0.84,0.92,PFS-Post,0.4093,0.0015,-1.0000,-1.0000,rn45.627
HD156026,2458331.58171,-1.00,0.97,PFS-Post,0.4127,0.0017,-1.0000,-1.0000,rn45.628
HD156026,2458331.58318,0.01,0.95,PFS-Post,0.4135,0.0016,-1.0000,-1.0000,rn45.629
HD156026,2458331.58460,-0.07,0.98,PFS-Post,0.4084,0.0015,-1.0000,-1.0000,rn45.630
HD156026,2458331.58605,-0.29,0.87,PFS-Post,0.4070,0.0015,-1.0000,-1.0000,rn45.631
HD156026,2458331.58750,0.61,0.92,PFS-Post,0.4138,0.0016,-1.0000,-1.0000,rn45.632
