HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD156026,2453485.16621,-0.04,1.69,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru73.353
HD156026,2453485.17043,-1.07,1.58,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru73.354
HD156026,2453485.17468,1.18,1.69,UCLES,-1.0000,-1.0000,0.5795,0.0025,ru73.355
HD156026,2453485.17891,4.36,1.70,UCLES,-1.0000,-1.0000,0.5812,0.0024,ru73.356
HD156026,2453520.18036,-3.07,1.85,UCLES,-1.0000,-1.0000,0.5790,0.0029,ru75.686
HD156026,2453520.18634,-3.65,2.01,UCLES,-1.0000,-1.0000,0.5806,0.0032,ru75.687
HD156026,2453520.19231,4.73,1.97,UCLES,-1.0000,-1.0000,0.5807,0.0031,ru75.688
HD156026,2453520.19828,0.21,1.83,UCLES,-1.0000,-1.0000,0.5804,0.0029,ru75.689
HD156026,2453572.03600,-5.39,1.79,UCLES,-1.0000,-1.0000,0.5788,0.0026,ru76.1179
HD156026,2453572.04369,-3.01,1.75,UCLES,-1.0000,-1.0000,0.5779,0.0025,ru76.1180
HD156026,2453572.05139,-7.25,1.67,UCLES,-1.0000,-1.0000,0.5787,0.0024,ru76.1181
HD156026,2453572.05909,-5.48,1.80,UCLES,-1.0000,-1.0000,0.5768,0.0026,ru76.1182
HD156026,2454013.86968,-0.56,1.56,UCLES,-1.0000,-1.0000,0.5916,0.0021,ru83.1343
HD156026,2454013.87623,-0.43,1.71,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru83.1344
HD156026,2454013.88337,-2.63,1.49,UCLES,-1.0000,-1.0000,0.5913,0.002,ru83.1345
HD156026,2454227.14864,-12.36,1.69,UCLES,-1.0000,-1.0000,0.5831,0.0021,ru88.1416
HD156026,2454227.15285,-12.63,1.74,UCLES,-1.0000,-1.0000,0.5844,0.0021,ru88.1417
HD156026,2454227.15707,-13.76,1.71,UCLES,-1.0000,-1.0000,0.5847,0.0021,ru88.1418
HD156026,2454553.15627,-7.26,2.23,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru93.2585
HD156026,2454553.16418,-9.59,2.42,UCLES,-1.0000,-1.0000,0.6028,0.0034,ru93.2586
HD156026,2454553.17320,-12.11,1.85,UCLES,-1.0000,-1.0000,0.6024,0.0029,ru93.2588
HD156026,2455075.97743,-4.18,2.19,UCLES,-1.0000,-1.0000,0.5868,0.0033,rw01.683
HD156026,2455075.98485,-2.32,2.30,UCLES,-1.0000,-1.0000,0.5861,0.0035,rw01.684
HD156026,2455075.99244,-3.02,2.32,UCLES,-1.0000,-1.0000,0.5854,0.0037,rw01.685
HD156026,2455996.21087,-12.24,1.72,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,rw25.99
HD156026,2455996.21864,-10.24,1.75,UCLES,-1.0000,-1.0000,0.5919,0.0025,rw25.100
HD156026,2455996.22627,-12.98,1.84,UCLES,-1.0000,-1.0000,0.5921,0.0025,rw25.101
HD156026,2456467.07779,-10.45,2.15,UCLES,-1.0000,-1.0000,0.5964,0.0037,rw30.791
HD156026,2456467.08202,-8.84,2.02,UCLES,-1.0000,-1.0000,0.5979,0.0037,rw30.792
HD156026,2456467.08631,-10.96,1.99,UCLES,-1.0000,-1.0000,0.5961,0.0036,rw30.793
HD156026,2456792.18239,-11.20,2.01,UCLES,-1.0000,-1.0000,0.5972,0.0027,rw36.392
HD156026,2456792.18917,-11.68,2.15,UCLES,-1.0000,-1.0000,0.6003,0.0028,rw36.393
HD156026,2456792.19563,-10.62,2.15,UCLES,-1.0000,-1.0000,0.6001,0.0028,rw36.394
HD156026,2457289.89520,1.79,2.28,UCLES,-1.0000,-1.0000,0.5811,0.0035,rw43.202
HD156026,2457289.90264,7.32,2.18,UCLES,-1.0000,-1.0000,0.5806,0.0033,rw43.203
HD156026,2457289.91058,7.44,2.18,UCLES,-1.0000,-1.0000,0.5777,0.0034,rw43.204
