HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD7570,2450830.99527,-7.11,1.84,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru02.88
HD7570,2451383.32642,-8.01,1.80,UCLES,-1.0000,-1.0000,0.7321,0.0011,ru13.73
HD7570,2451413.28778,-27.90,6.01,UCLES,-1.0000,-1.0000,0.7205,0.0068,ru14.242
HD7570,2451413.29432,-2.63,4.13,UCLES,-1.0000,-1.0000,0.7257,0.0053,ru14.243
HD7570,2451413.29943,-12.15,2.56,UCLES,-1.0000,-1.0000,0.7293,0.0031,ru14.244
HD7570,2451414.32544,-12.69,1.74,UCLES,-1.0000,-1.0000,0.7315,0.0018,ru14.344
HD7570,2451683.33438,-0.98,1.92,UCLES,-1.0000,-1.0000,0.7261,0.0019,ru19.128
HD7570,2451743.30080,-4.16,2.20,UCLES,-1.0000,-1.0000,0.7262,0.0022,ru28.89
HD7570,2451857.01131,4.43,4.28,UCLES,-1.0000,-1.0000,0.7216,0.0046,ru33.132
HD7570,2451857.01891,-7.47,6.83,UCLES,-1.0000,-1.0000,0.7250,0.0059,ru33.133
HD7570,2451919.96961,-12.79,1.92,UCLES,-1.0000,-1.0000,0.7316,0.0012,ru34.130
HD7570,2452061.33257,19.15,2.59,UCLES,-1.0000,-1.0000,0.7246,0.0032,ru42.116
HD7570,2452093.32897,2.20,1.74,UCLES,-1.0000,-1.0000,0.7310,0.001,ru43.173
HD7570,2452128.26186,-0.08,2.04,UCLES,-1.0000,-1.0000,0.7298,0.0019,ru45.140
HD7570,2452187.13652,-6.17,1.83,UCLES,-1.0000,-1.0000,0.7262,0.0017,ru48.48
HD7570,2452423.33300,0.33,1.65,UCLES,-1.0000,-1.0000,0.7292,0.0019,ru52.294
HD7570,2452455.34853,-2.77,1.90,UCLES,-1.0000,-1.0000,0.7240,0.0026,ru53.275
HD7570,2452477.28369,-2.01,1.69,UCLES,-1.0000,-1.0000,0.7309,0.0016,ru54.236
HD7570,2452594.02504,0.78,1.73,UCLES,-1.0000,-1.0000,0.7279,0.0023,ru57.234
HD7570,2452857.25690,-5.36,2.00,UCLES,-1.0000,-1.0000,-1.0000,-1.0000,ru65.38
