HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD20794,2452983.59985,3.69,1.00,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2452990.60114,2.60,1.02,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2452997.55867,6.58,1.00,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2452999.62555,2.26,1.01,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453004.60376,3.45,0.97,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453009.53498,0.23,1.00,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453010.53091,1.57,0.98,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453012.60802,1.74,0.97,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453032.53398,1.47,0.91,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453034.58113,4.84,0.94,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453036.53379,2.74,0.94,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453038.56369,1.61,0.91,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453045.51244,3.81,0.90,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453054.53793,6.01,0.94,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453055.52278,4.31,0.89,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453230.90296,1.97,0.21,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453262.87095,-1.16,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453310.82398,3.18,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453312.75915,0.71,0.26,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453315.80215,2.42,0.22,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453316.82406,1.97,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453341.69171,1.58,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453377.57919,1.27,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453400.59371,4.17,0.27,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453408.54253,2.19,0.28,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453668.74176,0.86,0.22,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453673.82234,2.90,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453674.73300,4.11,0.21,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453691.58617,3.45,0.22,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453693.59399,4.58,0.19,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453694.64411,3.75,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453695.60193,3.70,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453696.59316,3.13,0.19,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453697.65874,3.57,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453698.66139,3.97,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453699.65395,2.24,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453700.66166,2.35,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453721.63169,1.76,0.19,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453722.62981,2.73,0.19,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453724.60414,1.34,0.19,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453725.62725,3.19,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453726.62220,2.59,0.19,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453727.57248,1.36,0.19,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453728.61245,2.57,0.20,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453729.61929,2.59,0.19,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453757.56424,2.21,0.21,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453759.56948,3.29,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453761.56306,2.63,0.21,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453783.55739,3.15,0.22,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2453789.52406,2.46,0.21,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454049.71860,2.38,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454053.72517,1.76,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454055.71354,2.81,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454076.73714,4.19,0.24,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454079.66089,3.41,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454296.95311,2.39,0.29,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454300.93052,1.23,0.29,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454314.85228,4.74,0.31,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454342.80318,0.46,0.28,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454343.89478,1.36,0.29,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454344.82884,0.43,0.28,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454347.82197,2.32,0.27,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454420.73061,0.78,0.28,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454422.70972,2.52,0.27,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454425.71338,4.04,0.29,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454427.71952,3.37,0.27,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454429.70374,5.35,0.27,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454445.62258,4.01,0.28,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454449.66272,2.43,0.28,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454454.66159,0.96,0.29,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454479.55226,2.19,0.28,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454483.54825,4.24,0.29,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454487.55631,2.66,0.28,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454521.53584,3.35,0.28,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454530.52980,4.30,0.29,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454701.91799,4.32,0.27,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454706.88531,2.50,0.32,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454709.87464,1.27,0.27,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454710.86323,1.61,0.27,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454736.74586,4.30,0.26,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454739.81083,3.85,0.26,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2454745.70941,0.99,0.25,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455095.80819,1.69,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455096.77926,0.26,0.24,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455097.80335,1.16,0.24,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455098.82758,0.72,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455099.84495,1.38,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455100.83441,0.93,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455101.84642,3.84,0.25,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455104.85554,1.20,0.24,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455111.77509,1.48,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455113.77912,1.97,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455116.75122,1.11,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455135.75213,2.89,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455136.71007,3.27,0.25,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455137.64328,3.71,0.24,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455138.72902,4.67,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455139.66322,5.06,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455140.70410,4.12,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455141.73381,3.79,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455142.58293,4.88,0.30,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455143.74307,4.62,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455151.68952,1.98,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455152.67278,2.67,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455153.67143,4.04,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455155.62444,3.17,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455156.54685,3.95,0.24,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455157.61948,3.40,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455158.60584,3.47,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455159.62025,3.06,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455160.62309,2.80,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
HD20794,2455161.59915,2.45,0.23,HARPS-Pre,-1.0000,-1.0000,-1.0000,-1.0000,---
