HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD100623,2455587.81881,-12.97,1.02,PFS-Pre,0.1945,0.00053,-1.0000,-1.0000,rn06.1295
HD100623,2455587.82093,-11.79,1.05,PFS-Pre,0.1955,0.00046,-1.0000,-1.0000,rn06.1296
HD100623,2455587.82346,-14.38,1.05,PFS-Pre,0.1943,0.00046,-1.0000,-1.0000,rn06.1297
HD100623,2455663.62168,-7.70,1.00,PFS-Pre,0.1849,0.00035,-1.0000,-1.0000,rn07.58
HD100623,2456093.52471,-7.98,0.95,PFS-Pre,0.1669,0.00062,-1.0000,-1.0000,rn11.969
HD100623,2456093.52668,-6.20,1.03,PFS-Pre,0.1689,0.00063,-1.0000,-1.0000,rn11.970
HD100623,2456093.52858,-8.00,0.99,PFS-Pre,0.1712,0.00064,-1.0000,-1.0000,rn11.971
HD100623,2456289.85498,-9.41,0.81,PFS-Pre,0.1615,0.00037,-1.0000,-1.0000,rn14.790
HD100623,2456289.85759,-9.45,0.80,PFS-Pre,0.1606,0.00038,-1.0000,-1.0000,rn14.791
HD100623,2456348.72032,-7.66,1.06,PFS-Pre,0.1595,0.00065,-1.0000,-1.0000,rn15.689
HD100623,2456348.72223,-7.53,0.92,PFS-Pre,0.1603,0.00061,-1.0000,-1.0000,rn15.690
HD100623,2456348.72414,-5.82,1.05,PFS-Pre,0.1593,0.0006,-1.0000,-1.0000,rn15.691
HD100623,2456359.76019,-5.25,1.13,PFS-Pre,0.1563,0.00064,-1.0000,-1.0000,rn15.1664
HD100623,2456359.76304,-4.21,1.22,PFS-Pre,0.1585,0.00065,-1.0000,-1.0000,rn15.1665
HD100623,2456429.58582,-10.00,1.28,PFS-Pre,0.1596,0.00039,-1.0000,-1.0000,rn16.199
HD100623,2456429.58891,-10.77,1.25,PFS-Pre,0.1625,0.00039,-1.0000,-1.0000,rn16.200
HD100623,2456696.78062,-7.04,0.93,PFS-Pre,0.1549,0.00044,-1.0000,-1.0000,rn20.564
HD100623,2456696.78247,-6.08,0.91,PFS-Pre,0.1554,0.00045,-1.0000,-1.0000,rn20.565
HD100623,2456696.78432,-6.66,0.96,PFS-Pre,0.1559,0.00043,-1.0000,-1.0000,rn20.566
HD100623,2456699.76545,-6.56,0.89,PFS-Pre,0.1566,0.00057,-1.0000,-1.0000,rn20.974
HD100623,2456699.76771,-4.12,0.82,PFS-Pre,0.1528,0.00052,-1.0000,-1.0000,rn20.975
HD100623,2456703.78451,-5.74,1.10,PFS-Pre,0.1590,0.00065,-1.0000,-1.0000,rn20.1527
HD100623,2456703.78681,-4.66,1.17,PFS-Pre,0.1574,0.00059,-1.0000,-1.0000,rn20.1528
HD100623,2456733.70043,-4.30,1.01,PFS-Pre,0.1517,0.00037,-1.0000,-1.0000,rn21.699
HD100623,2456733.70323,-3.78,0.99,PFS-Pre,0.1532,0.00037,-1.0000,-1.0000,rn21.700
HD100623,2456819.52575,-3.37,1.11,PFS-Pre,0.2081,0.0007,-1.0000,-1.0000,rn22.670
HD100623,2456819.52770,-2.37,1.18,PFS-Pre,0.1605,0.00065,-1.0000,-1.0000,rn22.671
HD100623,2456819.52969,-3.72,1.16,PFS-Pre,0.1615,0.00065,-1.0000,-1.0000,rn22.672
HD100623,2457028.81321,-6.20,0.91,PFS-Pre,0.1522,0.00033,-1.0000,-1.0000,rn24.1130
HD100623,2457028.81530,-6.37,0.92,PFS-Pre,0.1519,0.00032,-1.0000,-1.0000,rn24.1131
HD100623,2457028.81737,-6.32,0.90,PFS-Pre,0.1503,0.00032,-1.0000,-1.0000,rn24.1132
HD100623,2457052.72149,-5.67,0.89,PFS-Pre,0.1517,0.00039,-1.0000,-1.0000,rn25.339
HD100623,2457052.72377,-4.91,0.82,PFS-Pre,0.1532,0.00039,-1.0000,-1.0000,rn25.340
HD100623,2457059.76166,-4.78,0.94,PFS-Pre,0.1505,0.00039,-1.0000,-1.0000,rn25.958
HD100623,2457059.76352,-3.98,0.91,PFS-Pre,0.1510,0.00039,-1.0000,-1.0000,rn25.959
HD100623,2457059.76536,-5.65,0.94,PFS-Pre,0.1508,0.0004,-1.0000,-1.0000,rn25.960
HD100623,2457061.74739,-5.84,1.09,PFS-Pre,0.1510,0.00048,-1.0000,-1.0000,rn25.1346
HD100623,2457061.74947,-6.52,0.99,PFS-Pre,0.1500,0.00041,-1.0000,-1.0000,rn25.1347
HD100623,2457061.75154,-5.49,1.01,PFS-Pre,0.1503,0.00043,-1.0000,-1.0000,rn25.1348
HD100623,2457117.66621,-2.43,0.95,PFS-Pre,0.1522,0.00048,-1.0000,-1.0000,rn26.156
HD100623,2457117.66784,-2.20,1.15,PFS-Pre,0.1567,0.00057,-1.0000,-1.0000,rn26.157
HD100623,2457117.66946,-1.65,1.10,PFS-Pre,0.1563,0.00055,-1.0000,-1.0000,rn26.158
HD100623,2457124.62336,-3.12,0.99,PFS-Pre,0.1548,0.00049,-1.0000,-1.0000,rn26.1236
HD100623,2457202.45609,-3.18,1.24,PFS-Pre,0.1568,0.00062,-1.0000,-1.0000,rn27.1057
HD100623,2457389.78920,-4.50,0.95,PFS-Pre,0.1469,0.00038,-1.0000,-1.0000,rn30.645
HD100623,2457389.79150,-3.72,1.01,PFS-Pre,0.1480,0.0004,-1.0000,-1.0000,rn30.646
HD100623,2457394.82100,-0.72,1.04,PFS-Pre,0.1530,0.00065,-1.0000,-1.0000,rn30.1139
HD100623,2457394.82353,-3.53,1.06,PFS-Pre,0.1522,0.00064,-1.0000,-1.0000,rn30.1140
HD100623,2457452.74354,-2.92,1.02,PFS-Pre,0.1538,0.00039,-1.0000,-1.0000,rn31.852
HD100623,2457452.74516,-3.46,1.09,PFS-Pre,0.1529,0.00039,-1.0000,-1.0000,rn31.853
HD100623,2457452.74680,-2.64,1.02,PFS-Pre,0.1508,0.00038,-1.0000,-1.0000,rn31.854
HD100623,2457468.67638,0.42,1.04,PFS-Pre,0.1536,0.00043,-1.0000,-1.0000,rn32.78
HD100623,2457468.67826,0.53,1.01,PFS-Pre,0.1570,0.00046,-1.0000,-1.0000,rn32.79
HD100623,2457468.68012,-0.65,1.00,PFS-Pre,0.1579,0.0005,-1.0000,-1.0000,rn32.80
HD100623,2457507.60904,2.88,1.22,PFS-Pre,0.1525,0.00049,-1.0000,-1.0000,rn33.1180
HD100623,2457533.54135,0.60,1.16,PFS-Pre,0.1565,0.00056,-1.0000,-1.0000,rn34.500
HD100623,2457554.54342,0.25,1.20,PFS-Pre,0.1553,0.00063,-1.0000,-1.0000,rn35.199
HD100623,2457554.54608,0.39,1.17,PFS-Pre,0.1589,0.00064,-1.0000,-1.0000,rn35.200
HD100623,2457741.82746,-3.08,0.96,PFS-Pre,0.1591,0.00054,-1.0000,-1.0000,rn37.906
HD100623,2457741.82909,-1.22,1.00,PFS-Pre,0.1607,0.00058,-1.0000,-1.0000,rn37.907
HD100623,2457741.83072,-1.18,1.01,PFS-Pre,0.1608,0.00057,-1.0000,-1.0000,rn37.908
HD100623,2457761.79198,-0.62,0.95,PFS-Pre,0.1580,0.00048,-1.0000,-1.0000,rn38.517
HD100623,2457761.79360,-0.29,1.02,PFS-Pre,0.1555,0.00048,-1.0000,-1.0000,rn38.518
HD100623,2457761.79525,-1.71,0.96,PFS-Pre,0.1603,0.00053,-1.0000,-1.0000,rn38.519
HD100623,2457765.80917,2.62,1.10,PFS-Pre,0.1617,0.00073,-1.0000,-1.0000,rn38.1113
HD100623,2457765.81077,-0.14,1.06,PFS-Pre,0.1617,0.00067,-1.0000,-1.0000,rn38.1114
HD100623,2457765.81240,0.77,1.04,PFS-Pre,0.1612,0.00067,-1.0000,-1.0000,rn38.1115
HD100623,2457769.82109,-2.07,0.94,PFS-Pre,0.1583,0.00036,-1.0000,-1.0000,rn38.1720
HD100623,2457769.82340,-2.48,0.85,PFS-Pre,0.1567,0.00033,-1.0000,-1.0000,rn38.1721
HD100623,2457824.76167,2.19,0.90,PFS-Pre,0.1581,0.00042,-1.0000,-1.0000,rn39.114
HD100623,2457824.76397,3.56,1.03,PFS-Pre,0.1590,0.0004,-1.0000,-1.0000,rn39.115
HD100623,2457850.60863,2.26,1.09,PFS-Pre,0.1643,0.0005,-1.0000,-1.0000,rn40.474
HD100623,2457850.61095,1.78,1.11,PFS-Pre,0.1638,0.00048,-1.0000,-1.0000,rn40.475
HD100623,2457853.61354,0.15,1.23,PFS-Pre,0.1746,0.00093,-1.0000,-1.0000,rn40.1070
HD100623,2457853.61628,2.73,1.26,PFS-Pre,0.1736,0.00092,-1.0000,-1.0000,rn40.1071
HD100623,2457862.67663,3.56,1.11,PFS-Pre,0.1664,0.00047,-1.0000,-1.0000,rn40.1495
HD100623,2457862.67899,3.92,1.10,PFS-Pre,0.1614,0.00046,-1.0000,-1.0000,rn40.1496
