HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD32147,2455663.48214,-4.38,0.83,PFS-Pre,0.2271,0.0014,-1.0000,-1.0000,rn07.37
HD32147,2455786.92931,-4.68,0.76,PFS-Pre,0.2179,0.00099,-1.0000,-1.0000,rn08.301
HD32147,2455794.92560,-3.48,0.92,PFS-Pre,0.2141,0.00095,-1.0000,-1.0000,rn08.1607
HD32147,2455794.92812,-4.28,0.86,PFS-Pre,0.2215,0.0014,-1.0000,-1.0000,rn08.1608
HD32147,2455845.81413,-2.93,0.82,PFS-Pre,0.2037,0.00096,-1.0000,-1.0000,rn09.484
HD32147,2455845.81656,-2.48,0.79,PFS-Pre,0.1965,0.00095,-1.0000,-1.0000,rn09.485
HD32147,2455845.81926,-2.66,0.79,PFS-Pre,0.1995,0.00098,-1.0000,-1.0000,rn09.486
HD32147,2455850.86004,-3.35,0.78,PFS-Pre,0.1984,0.00095,-1.0000,-1.0000,rn09.1067
HD32147,2455850.86240,-3.43,0.84,PFS-Pre,0.2007,0.00099,-1.0000,-1.0000,rn09.1068
HD32147,2455850.86496,-4.30,0.85,PFS-Pre,0.2045,0.001,-1.0000,-1.0000,rn09.1069
HD32147,2455852.84862,-1.76,0.85,PFS-Pre,0.1997,0.00092,-1.0000,-1.0000,rn09.1487
HD32147,2456285.70179,-2.85,0.62,PFS-Pre,0.2340,0.00073,-1.0000,-1.0000,rn14.499
HD32147,2456285.70445,-3.73,0.63,PFS-Pre,0.2324,0.00075,-1.0000,-1.0000,rn14.500
HD32147,2456289.73582,-1.65,0.62,PFS-Pre,0.2297,0.0006,-1.0000,-1.0000,rn14.748
HD32147,2456289.73847,-2.77,0.59,PFS-Pre,0.2261,0.00059,-1.0000,-1.0000,rn14.749
HD32147,2456346.55545,-3.33,0.69,PFS-Pre,0.2393,0.001,-1.0000,-1.0000,rn15.393
HD32147,2456348.56490,-5.07,0.64,PFS-Pre,0.2518,0.0013,-1.0000,-1.0000,rn15.646
HD32147,2456348.56793,-4.57,0.66,PFS-Pre,0.2568,0.0013,-1.0000,-1.0000,rn15.647
HD32147,2456611.78166,-2.32,0.96,PFS-Pre,0.2433,0.00035,-1.0000,-1.0000,rn19.1923
HD32147,2456611.78388,-1.64,0.86,PFS-Pre,0.2402,0.00035,-1.0000,-1.0000,rn19.1924
HD32147,2456702.60422,-1.49,0.81,PFS-Pre,0.2634,0.001,-1.0000,-1.0000,rn20.1338
HD32147,2456702.60652,0.08,0.77,PFS-Pre,0.2655,0.00087,-1.0000,-1.0000,rn20.1339
HD32147,2457028.61224,-2.47,0.73,PFS-Pre,0.2373,0.00054,-1.0000,-1.0000,rn24.1078
HD32147,2457054.60921,-0.11,0.65,PFS-Pre,0.2400,0.0008,-1.0000,-1.0000,rn25.608
HD32147,2457122.47811,-2.41,0.80,PFS-Pre,0.2241,0.00087,-1.0000,-1.0000,rn26.902
HD32147,2457122.48042,-4.77,0.77,PFS-Pre,0.2250,0.00089,-1.0000,-1.0000,rn26.903
HD32147,2457269.89269,-1.10,0.88,PFS-Pre,0.2416,0.001,-1.0000,-1.0000,rn28.2165
HD32147,2457269.89499,-0.08,0.91,PFS-Pre,0.2464,0.001,-1.0000,-1.0000,rn28.2166
HD32147,2457326.80459,0.81,1.05,PFS-Pre,0.2178,0.0013,-1.0000,-1.0000,rn29.1228
HD32147,2457395.60451,-1.31,0.81,PFS-Pre,0.2166,0.00067,-1.0000,-1.0000,rn30.1246
HD32147,2457449.52552,0.45,0.73,PFS-Pre,0.2181,0.0009,-1.0000,-1.0000,rn31.272
HD32147,2457449.52736,0.17,0.73,PFS-Pre,0.2154,0.00088,-1.0000,-1.0000,rn31.273
HD32147,2457449.52909,0.16,0.81,PFS-Pre,0.2165,0.00087,-1.0000,-1.0000,rn31.274
HD32147,2457740.66781,0.45,0.77,PFS-Pre,0.2120,0.00088,-1.0000,-1.0000,rn37.674
HD32147,2457740.66960,0.80,0.81,PFS-Pre,0.2165,0.00089,-1.0000,-1.0000,rn37.675
HD32147,2457740.67140,0.83,0.79,PFS-Pre,0.2150,0.0009,-1.0000,-1.0000,rn37.676
HD32147,2457761.64778,0.70,0.75,PFS-Pre,0.1989,0.00058,-1.0000,-1.0000,rn38.492
HD32147,2457761.65010,1.28,0.80,PFS-Pre,0.2030,0.00063,-1.0000,-1.0000,rn38.493
HD32147,2457766.64882,0.85,0.79,PFS-Pre,0.2080,0.00063,-1.0000,-1.0000,rn38.1240
HD32147,2457766.65113,0.23,0.79,PFS-Pre,0.2085,0.00061,-1.0000,-1.0000,rn38.1241
