HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD136352,2457181.65559,2.82,0.91,HARPS-Post,0.1436,0.0011,-1.0000,-1.0000,2015-06-08T03:28:27
HD136352,2457183.62342,2.67,0.55,HARPS-Post,0.1455,0.0019,-1.0000,-1.0000,2015-06-10T02:47:06
HD136352,2457183.62723,2.96,0.54,HARPS-Post,0.1492,0.002,-1.0000,-1.0000,2015-06-10T02:52:38
HD136352,2457183.63104,1.57,0.56,HARPS-Post,0.1439,0.0021,-1.0000,-1.0000,2015-06-10T02:58:10
HD136352,2457258.51390,0.19,0.92,HARPS-Post,0.1582,0.0036,-1.0000,-1.0000,2015-08-24T00:15:34
HD136352,2457258.51962,0.40,1.04,HARPS-Post,0.1487,0.0053,-1.0000,-1.0000,2015-08-24T00:23:35
HD136352,2457425.87073,1.42,0.51,HARPS-Post,0.1411,0.001,-1.0000,-1.0000,2016-02-07T08:49:11
HD136352,2457799.89940,-5.64,0.68,HARPS-Post,0.1438,0.0016,-1.0000,-1.0000,2017-02-15T09:30:51
HD136352,2457799.90488,-5.22,0.68,HARPS-Post,0.1410,0.0016,-1.0000,-1.0000,2017-02-15T09:38:32
HD136352,2457882.80428,-3.30,0.88,HARPS-Post,0.1441,0.0015,-1.0000,-1.0000,2017-05-09T07:02:40
HD136352,2457969.57938,-2.94,0.70,HARPS-Post,0.1449,0.0018,-1.0000,-1.0000,2017-08-04T01:43:05
