HD,BJD,RVel,e_RVel,r_RVel,SHK,e_SHK,EWHa,e_EWHa,Filename
HD23356,2452940.74864,-4.08,0.77,HARPS-Pre,0.4053,0.0029,-1.0000,-1.0000,2003-10-28T05:45:14
HD23356,2453001.60599,-6.63,0.86,HARPS-Pre,0.3771,0.0036,-1.0000,-1.0000,2003-12-28T02:24:59
HD23356,2453049.53190,-4.33,0.81,HARPS-Pre,0.4088,0.0046,-1.0000,-1.0000,2004-02-14T00:43:21
HD23356,2453287.82306,1.86,1.79,HARPS-Pre,0.3629,0.014,-1.0000,-1.0000,2004-10-09T07:37:53
HD23356,2453287.82401,4.03,1.32,HARPS-Pre,0.4880,0.01,-1.0000,-1.0000,2004-10-09T07:39:24
HD23356,2453287.82511,5.45,1.36,HARPS-Pre,0.4028,0.0084,-1.0000,-1.0000,2004-10-09T07:40:55
HD23356,2453287.82612,3.49,1.23,HARPS-Pre,0.4181,0.0063,-1.0000,-1.0000,2004-10-09T07:42:26
HD23356,2453287.82717,2.44,1.22,HARPS-Pre,0.4434,0.0073,-1.0000,-1.0000,2004-10-09T07:43:57
HD23356,2453287.82820,3.84,1.27,HARPS-Pre,0.4191,0.007,-1.0000,-1.0000,2004-10-09T07:45:28
HD23356,2453287.82927,3.92,1.28,HARPS-Pre,0.4448,0.0079,-1.0000,-1.0000,2004-10-09T07:46:58
HD23356,2453287.83029,3.90,1.36,HARPS-Pre,0.4012,0.014,-1.0000,-1.0000,2004-10-09T07:48:30
HD23356,2453287.83140,2.91,1.48,HARPS-Pre,0.4483,0.011,-1.0000,-1.0000,2004-10-09T07:50:01
HD23356,2453287.83242,2.07,1.36,HARPS-Pre,0.4245,0.0094,-1.0000,-1.0000,2004-10-09T07:51:32
HD23356,2453289.79502,1.69,1.09,HARPS-Pre,0.4153,0.0071,-1.0000,-1.0000,2004-10-11T06:57:34
HD23356,2453289.79607,2.25,1.08,HARPS-Pre,0.4430,0.0069,-1.0000,-1.0000,2004-10-11T06:59:04
HD23356,2453289.79714,1.96,1.05,HARPS-Pre,0.4385,0.0069,-1.0000,-1.0000,2004-10-11T07:00:36
HD23356,2453289.79819,2.58,1.06,HARPS-Pre,0.4235,0.0059,-1.0000,-1.0000,2004-10-11T07:02:07
HD23356,2453289.79924,2.63,1.06,HARPS-Pre,0.4429,0.0056,-1.0000,-1.0000,2004-10-11T07:03:37
HD23356,2453289.80032,1.35,1.11,HARPS-Pre,0.4463,0.0085,-1.0000,-1.0000,2004-10-11T07:05:10
HD23356,2453289.80138,2.16,1.08,HARPS-Pre,0.4386,0.0065,-1.0000,-1.0000,2004-10-11T07:06:40
HD23356,2453289.80242,2.10,1.10,HARPS-Pre,0.4411,0.0067,-1.0000,-1.0000,2004-10-11T07:08:11
HD23356,2453289.80349,2.00,1.08,HARPS-Pre,0.4287,0.0057,-1.0000,-1.0000,2004-10-11T07:09:43
HD23356,2453289.80453,1.53,1.11,HARPS-Pre,0.4359,0.0083,-1.0000,-1.0000,2004-10-11T07:11:14
HD23356,2453604.87333,-4.25,1.29,HARPS-Pre,0.4032,0.0068,-1.0000,-1.0000,2005-08-22T08:49:56
HD23356,2453608.87914,-2.85,0.90,HARPS-Pre,0.4141,0.0017,-1.0000,-1.0000,2005-08-26T08:55:37
HD23356,2454048.75280,-0.83,0.75,HARPS-Pre,0.4086,0.0021,-1.0000,-1.0000,2006-11-09T05:51:23
HD23356,2454050.73314,2.48,0.53,HARPS-Pre,0.4131,0.0028,-1.0000,-1.0000,2006-11-11T05:22:10
HD23356,2454054.77761,0.44,0.90,HARPS-Pre,0.3935,0.0019,-1.0000,-1.0000,2006-11-15T06:26:42
HD23356,2454142.55137,-0.87,0.82,HARPS-Pre,0.4076,0.0022,-1.0000,-1.0000,2007-02-11T01:09:54
HD23356,2454142.55710,-1.52,0.82,HARPS-Pre,0.4041,0.0021,-1.0000,-1.0000,2007-02-11T01:17:55
HD23356,2455140.78767,-1.31,0.64,HARPS-Pre,0.3823,0.0017,-1.0000,-1.0000,2009-11-05T06:39:26
HD23356,2455141.70493,-0.51,0.53,HARPS-Pre,0.3783,0.0017,-1.0000,-1.0000,2009-11-06T04:39:50
HD23356,2455168.58634,-6.12,0.90,HARPS-Pre,0.3870,0.0018,-1.0000,-1.0000,2009-12-03T01:50:34
