Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
21054,145958a,j,rj01.670,2453239.835266,32.50,1.293859,0.187,114572.0
21055,145958a,j,rj08.1541,2453550.876562,18.45,1.177225,0.18,96730.0
21056,145958a,j,rj08.1542,2453550.878333,19.76,1.179792,0.179,95348.0
21057,145958a,j,rj08.1543,2453550.880116,14.68,1.153479,0.18,95751.0
21058,145958a,j,rj11.536,2453603.787488,19.80,1.274544,0.178,100267.0
21059,145958a,j,rj11.537,2453603.789259,23.06,1.182762,0.178,100030.0
21060,145958a,j,rj11.538,2453603.791007,21.41,1.241629,0.178,99094.0
21061,145958a,j,rj15.2461,2453754.170856,13.25,1.133903,0.179,97451.0
21062,145958a,j,rj15.2462,2453754.172604,14.42,1.217368,0.178,97930.0
21063,145958a,j,rj16.700,2453777.163438,22.08,1.284381,0.178,98944.0
21064,145958a,j,rj16.701,2453777.165324,23.47,1.24957,0.177,100058.0
21065,145958a,j,rj16.702,2453777.167164,21.77,1.363391,0.177,99762.0
21066,145958a,j,rj17.187,2453807.085868,13.90,1.230163,0.182,98777.0
21067,145958a,j,rj17.188,2453807.087708,14.46,1.299818,0.183,99922.0
21068,145958a,j,rj17.189,2453807.089468,18.63,1.255796,0.182,99223.0
21069,145958a,j,rj20.1352,2453933.874711,7.70,1.098644,0.174,90241.0
21070,145958a,j,rj20.1353,2453933.876551,8.72,1.056787,0.174,90657.0
21071,145958a,j,rj20.1354,2453933.878484,9.81,1.175854,0.174,89689.0
21072,145958a,j,rj29.307,2454139.168414,6.21,1.213477,0.172,70754.0
21073,145958a,j,rj29.308,2454139.169965,3.89,1.253844,0.173,71374.0
21074,145958a,j,rj32.192,2454246.998808,8.71,1.271868,0.172,70266.0
21075,145958a,j,rj32.193,2454247.000579,11.99,1.277795,0.173,70297.0
21076,145958a,j,rj32.557,2454247.978148,12.92,1.29015,0.172,70448.0
21077,145958a,j,rj32.1344,2454249.894456,7.68,1.331001,0.172,70645.0
21078,145958a,j,rj32.2159,2454251.956852,0.90,1.349404,0.172,70618.0
21079,145958a,j,rj33.210,2454255.987106,-3.46,1.289796,0.172,52321.0
21080,145958a,j,rj33.211,2454255.988252,-4.23,1.324368,0.172,52792.0
21081,145958a,j,rj35.264,2454277.909155,12.74,1.265261,0.175,69769.0
21082,145958a,j,rj35.472,2454278.965845,14.52,1.355134,0.173,71293.0
21083,145958a,j,rj38.203,2454294.974016,12.64,1.253127,0.174,69713.0
21084,145958a,j,rj41.182,2454304.928912,7.10,1.159117,0.172,70835.0
21085,145958a,j,rj41.183,2454304.930671,4.96,1.244411,0.173,69909.0
21086,145958a,j,rj41.577,2454305.93331,3.23,1.131353,0.173,70015.0
21087,145958a,j,rj41.578,2454305.935093,2.89,1.116591,0.173,69190.0
21088,145958a,j,rj41.963,2454306.908461,6.68,1.176269,0.174,70057.0
21089,145958a,j,rj41.964,2454306.910174,4.03,1.11164,0.174,69754.0
21090,145958a,j,rj41.1393,2454307.957083,7.68,1.078333,0.174,71371.0
21091,145958a,j,rj41.1394,2454307.959259,7.41,1.173052,0.176,71287.0
