Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
98712,hip60633,j,rj90.1006,2455321.801795,-17.31,1.327976,0.389,15408.0
98713,hip60633,j,rj93.1468,2455378.755889,-5.94,1.094883,770.0,31026.0
98714,hip60633,j,rj93.1689,2455379.810171,-2.30,1.150211,769.0,26878.0
98715,hip60633,j,rj116.938,2455636.920237,15.97,1.083044,741.0,31723.0
98716,hip60633,j,rj118.1291,2455673.81156,17.53,1.107838,790.0,35048.0
98717,hip60633,j,rj120.893,2455706.815882,3.50,1.035265,0.354,33502.0
98718,hip60633,j,rj121.287,2455723.792392,4.21,1.078376,0.319,23876.0
98719,hip60633,j,rj124.80,2455733.77111,14.44,0.94617,0.334,37289.0
98720,hip60633,j,rj124.295,2455734.799351,3.60,0.946991,0.336,40627.0
98721,hip60633,j,rj130.466,2455788.7335,13.65,1.316461,0.325,25849.0
98722,hip60633,j,rj130.868,2455790.729918,17.30,1.223497,0.34,29742.0
98723,hip60633,j,rj141.175,2455932.103951,-10.25,0.989798,0.432,39258.0
98724,hip60633,j,rj142.174,2455945.069554,-5.09,1.173224,0.347,39001.0
98725,hip60633,j,rj143.162,2455961.015224,-5.07,1.072614,0.324,41352.0
98726,hip60633,j,rj146.278,2455991.8867,-6.07,1.261815,0.315,35504.0
98727,hip60633,j,rj146.499,2455992.85224,-7.79,1.302165,0.315,31235.0
98728,hip60633,j,rj148.106,2456018.838829,3.24,1.299125,0.36,28473.0
98729,hip60633,j,rj149.122,2456027.811854,-8.99,1.13543,0.358,41412.0
98730,hip60633,j,rj150.496,2456075.784933,-10.34,1.14662,0.327,32356.0
98731,hip60633,j,rj151.98,2456079.795873,-6.59,1.231756,0.29,22844.0
98732,hip60633,j,rj153.275,2456110.756765,-3.09,1.007486,0.357,34135.0
98733,hip60633,j,rj154.42,2456133.749559,-14.79,1.14066,0.303,33400.0
98734,hip60633,j,rj155.466,2456140.751004,-2.69,1.302446,0.318,31191.0
98735,hip60633,j,rj163.297,2456266.090679,-3.29,1.038567,0.351,35545.0
98736,hip60633,j,rj164.263,2456290.077772,8.91,1.075665,0.378,38990.0
98737,hip60633,j,rj165.109,2456318.949587,6.58,1.148657,0.328,29974.0
98738,hip60633,j,rj166.87,2456326.071485,20.53,1.289553,0.305,21178.0
98739,hip60633,j,rj166.289,2456327.014577,18.98,1.129579,0.343,31208.0
98740,hip60633,j,rj166.570,2456328.034201,16.16,1.351624,0.299,21071.0
98741,hip60633,j,rj167.283,2456344.926722,5.79,1.232467,0.344,23667.0
98742,hip60633,j,rj170.72,2456448.81846,-0.30,1.070423,0.288,30574.0
98743,hip60633,j,rj170.271,2456449.804588,-5.18,1.000679,0.373,36261.0
98744,hip60633,j,rj172.867,2456475.747946,3.92,0.994837,0.341,42671.0
98745,hip60633,j,rj185.91,2456637.156744,-9.60,1.123866,0.3277,32295.0
98746,hip60633,j,rj185.411,2456638.120143,-12.21,1.143439,0.3329,28663.0
98747,hip60633,j,rj187.427,2456709.958658,-29.09,1.524979,0.3197,10300.0
98748,hip60633,j,rj188.674,2456829.757537,-34.51,1.06133,0.2941,30907.0
98749,hip60633,j,rj200.92,2457179.869824,-3.23,1.020304,0.3207,36061.0
98750,hip60633,j,rj202.867,2457210.74847,2.55,1.231696,0.4682,26383.0
98751,hip60633,j,rj224.151,2457423.102514,-22.12,1.075481,0.3056,36754.0
98752,hip60633,j,rj249.319,2457765.043675,2.67,1.129952,0.3414,52295.0
98753,hip60633,j,rj279.109,2458125.027037,7.81,1.160243,0.3324,33388.0
98754,hip60633,j,rj316.488,2458492.064288,-1.51,1.101818,0.3301,37396.0
98755,hip60633,j,rj333.304,2458645.827879,19.24,1.130121,0.3111,33502.0
98756,hip60633,j,rj333.675,2458647.801209,9.90,1.032211,0.3137,31550.0
98757,hip60633,j,rj356.141,2458828.084858,-0.42,1.084069,0.4552,42108.0
98758,hip60633,j,rj366.107,2458916.937494,-78.40,2.515497,0.412,10194.0
