Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
14074,132505,j,rj06.374,2453426.095868,3.14,1.219364,0.148,93022.0
14075,132505,j,rj222.158,2457412.146104,3.83,1.435891,0.1483,27845.0
14076,132505,j,rj232.64,2457577.751436,-9.68,1.341311,0.1479,23629.0
14077,132505,j,rj266.361,2457971.734664,2.03,1.451818,0.146,22962.0
14078,132505,j,rj269.263,2457994.778977,0.95,1.552082,0.1499,23468.0
14079,132505,j,rj270.268,2458000.726309,-4.96,1.45433,0.1489,23584.0
14080,132505,j,rj282.331,2458151.105303,-6.38,1.573197,0.1473,23712.0
14081,132505,j,rj296.769,2458331.751506,1.56,1.437182,0.145,23307.0
14082,132505,j,rj299.70,2458344.735543,-6.89,1.234154,0.1439,46837.0
14083,132505,j,rj299.73,2458344.763493,-5.07,1.54706,0.1476,23237.0
14084,132505,j,rj316.517,2458492.16323,-0.27,1.352098,0.1469,24167.0
14085,132505,j,rj319.171,2458533.140983,-4.21,1.432171,0.1469,24028.0
