Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
94510,gl388,j,rj03.253,2453339.12059,16.75,0.997291,7.67,59126.0
94511,gl388,j,rj03.617,2453340.13691,-19.79,1.104235,8.48,49596.0
94512,gl388,j,rj05.615,2453398.917384,21.80,1.064314,8.0,74752.0
94513,gl388,j,rj05.616,2453398.924873,21.39,1.040811,7.91,79241.0
94514,gl388,j,rj14.148,2453724.005313,17.48,1.15523,8.13,46501.0
94515,gl388,j,rj14.149,2453724.011586,18.36,1.101847,8.17,55648.0
94516,gl388,j,rj15.589,2453748.002685,-20.94,1.104746,8.11,56884.0
94517,gl388,j,rj15.1290,2453749.8964,-28.13,1.210005,7.98,43542.0
94518,gl388,j,rj15.1291,2453749.903067,-30.89,1.116211,7.93,47864.0
94519,gl388,j,rj15.1510,2453750.913264,20.59,0.985429,8.3,72775.0
94520,gl388,j,rj15.1786,2453751.933981,-16.20,2.147399,6.78,6230.0
94521,gl388,j,rj15.1988,2453753.00706,15.39,1.046742,7.9,54701.0
94522,gl388,j,rj15.1989,2453753.01294,24.04,1.336096,7.53,34108.0
94523,gl388,j,rj15.2392,2453753.949329,-15.41,0.97467,8.11,64012.0
94524,gl388,j,rj15.2393,2453753.955613,-15.15,1.029639,8.23,62286.0
94525,gl388,j,rj16.235,2453776.0739,-1.56,0.980641,8.05,62515.0
94526,gl388,j,rj16.236,2453776.080116,-2.88,0.917176,7.77,65605.0
94527,gl388,j,rj16.660,2453777.060856,-10.27,0.931933,8.23,73771.0
94528,gl388,j,rj16.661,2453777.067164,-9.81,0.934605,8.2,70184.0
94529,gl388,j,rj16.1086,2453777.885775,14.36,0.968878,8.28,71566.0
94530,gl388,j,rj16.1173,2453778.145475,9.45,1.13725,8.24,33166.0
94531,gl388,j,rj16.1458,2453778.824525,-26.41,1.013267,8.1,52983.0
94532,gl388,j,rj18.190,2453837.867778,18.52,1.074712,8.46,38940.0
94533,gl388,j,rj18.191,2453837.874896,20.22,1.111372,8.58,54652.0
94534,gl388,j,rj18.653,2453841.863947,8.41,1.036351,8.33,70802.0
94535,gl388,j,rj18.654,2453841.870312,9.10,1.036367,8.24,69233.0
94536,gl388,j,rj28.213,2454130.100521,-36.56,1.377173,9.32,43811.0
94537,gl388,j,rj28.214,2454130.106713,-36.29,1.184526,8.68,48994.0
94538,gl388,j,rj28.596,2454130.995914,3.47,1.371743,8.4,42218.0
94539,gl388,j,rj82.448,2455197.960402,18.26,1.940077,7.5,26791.0
94540,gl388,j,rj138.924,2455905.112151,-24.61,1.06137,8.4,53446.0
94541,gl388,j,rj185.1174,2456641.072208,-47.00,1.33205,8.86,26926.0
94542,gl388,j,rj290.269,2458263.760777,19.55,1.258611,8.777,27203.0
