Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
1978,10476,lick,rh23.6,2447047.9038,-11.58,7.944657,-1,52067.0
1979,10476,lick,rh55.24,2447390.9679,-9.54,8.682928,-1,47337.0
1980,10476,lick,rh57.22,2447392.9687,-24.54,8.318209,-1,45155.0
1981,10476,lick,rh75.20,2447793.8279,-5.80,11.466738,-1,44307.0
1982,10476,lick,rh77.16,2447845.6995,7.55,8.051909,-1,65807.0
1983,10476,lick,rh97.12,2448114.9876,-5.64,9.631832,-1,92122.0
1984,10476,lick,rh99.19,2448199.7366,-10.50,9.017956,-1,77474.0
1985,10476,lick,ra18.17,2448645.7133,-4.98,9.021899,-1,94114.0
1986,10476,lick,ra39.39,2448845.9735,-16.42,8.940124,-1,84390.0
1987,10476,lick,ra47.23,2448892.873,-22.61,8.187723,-1,21627.0
1988,10476,lick,ra47.24,2448892.895,-19.21,9.216505,-1,21815.0
1989,10476,lick,ra47.25,2448892.9169,-10.61,9.27924,-1,21615.0
1990,10476,lick,ra49.40,2448905.8779,-1.74,8.707959,-1,72289.0
1991,10476,lick,ra55.30,2448991.766,7.17,11.907214,-1,109000.0
1992,10476,lick,ra75.24,2449255.8795,-10.06,9.621567,-1,35528.0
1993,10476,lick,ra77.19,2449299.7278,13.14,9.375344,-1,26999.0
1994,10476,lick,ra77.20,2449299.7505,9.04,9.414916,-1,22115.0
1995,10476,lick,ra82.21,2449349.656,-16.67,8.869292,-1,69929.0
1996,10476,lick,ra82.22,2449349.6589,-15.48,9.030787,-1,75303.0
1997,10476,lick,ra95.32,2449601.9652,-10.89,7.670964,-1,48294.0
1998,10476,lick,ra95.33,2449601.9867,-3.46,8.048443,-1,45914.0
1999,10476,lick,rb04.100,2449680.715,-10.50,4.403826,-1,25171.0
2000,10476,lick,rb24.60,2449970.942383,4.17,4.528641,-1,17177.0
2001,10476,lick,rb24.61,2449970.964844,2.57,4.509372,-1,17333.0
2002,10476,lick,rb25.86,2449984.882812,9.21,7.046486,-1,5669.0
2003,10476,lick,rb25.87,2449984.936523,-6.25,5.670746,-1,8889.0
2004,10476,lick,rb37.104,2450088.751953,0.79,4.808018,-1,18365.0
2005,10476,lick,rb37.274,2450091.670898,-21.23,4.040698,-1,54896.0
2006,10476,lick,rb48.112,2450301.004883,5.44,3.832036,-1,42519.0
2007,10476,lick,rb50.75,2450326.919922,-4.82,3.844684,-1,53652.0
2008,10476,lick,rb50.128,2450327.938477,-7.08,4.065578,-1,39000.0
2009,10476,lick,rb51.27,2450421.808594,-3.58,4.434696,-1,40041.0
2010,10476,lick,rb52.22,2450437.758789,1.67,4.491242,-1,36457.0
2011,10476,lick,rb53.23,2450441.742188,1.50,4.092262,-1,32549.0
2012,10476,lick,rb53.24,2450441.756836,2.15,4.258771,-1,35846.0
2013,10476,lick,rb60.43,2450640.991211,-0.02,4.251214,-1,41479.0
2014,10476,lick,rb62.100,2450656.951172,3.23,4.052732,-1,40591.0
2015,10476,lick,rb65.26,2450793.720703,-2.18,4.297028,-1,34131.0
2016,10476,lick,rb78.66,2451131.817383,11.68,5.803622,-1,28023.0
2017,10476,lick,rb80.132,2451155.704102,2.28,5.941335,-1,26208.0
2018,10476,lick,rb81.95,2451175.678711,3.61,6.011304,-1,18747.0
2019,10476,lick,rb97.160,2451446.953125,3.77,5.481167,-1,39376.0
2020,10476,lick,rb97.223,2451447.939453,-4.42,6.101275,-1,25451.0
2021,10476,lick,rd12.177,2451752.970703,6.59,5.333522,-1,53407.0
2022,10476,lick,rd54.49,2452120.964844,10.98,6.152392,-1,41760.0
2023,10476,lick,rd54.50,2452120.973633,3.60,5.699398,-1,44635.0
2024,10476,lick,rd54.120,2452121.919922,10.17,5.135716,-1,61040.0
2025,10476,lick,rd54.210,2452122.949219,9.05,5.104247,-1,50935.0
2026,10476,lick,rd55.128,2452128.934363,-4.54,7.90834,-1,29279.0
2027,10476,lick,rd55.129,2452128.964294,9.29,8.128368,-1,30555.0
2028,10476,lick,rd55.180,2452129.924805,4.50,6.828821,-1,17383.0
2029,10476,lick,rd55.181,2452129.941406,-0.20,7.06018,-1,17619.0
2030,10476,lick,rd59.101,2452158.942383,-1.34,6.037516,-1,56889.0
2031,10476,lick,rd59.166,2452159.915039,-4.18,5.504993,-1,56316.0
2032,10476,lick,rd77.9,2452267.657227,-8.68,4.255712,-1,32516.0
2033,10476,lick,rd77.10,2452267.665039,-0.43,4.084322,-1,71498.0
2034,10476,lick,rf09.43,2452508.949219,-3.41,3.640985,-1,75781.0
2035,10476,lick,rf09.44,2452508.954102,-0.00,3.472276,-1,76905.0
2036,10476,lick,rf09.45,2452508.959961,-1.94,3.997903,-1,79595.0
2037,10476,lick,rf09.97,2452509.863281,6.03,3.780983,-1,78238.0
2038,10476,lick,rf09.98,2452509.868164,-0.29,4.090389,-1,70768.0
2039,10476,lick,rf11.33,2452511.977539,-3.31,3.724647,-1,71524.0
2040,10476,lick,rf11.34,2452511.983398,-2.55,3.821498,-1,81302.0
2041,10476,lick,rf11.166,2452513.948242,-0.54,3.941709,-1,42050.0
2042,10476,lick,rf11.167,2452513.952148,1.18,4.217258,-1,39571.0
2043,10476,lick,rf42.209,2452896.894531,3.16,4.487408,-1,55663.0
2044,10476,lick,rf44.65,2452921.805664,-0.03,4.181169,-1,29572.0
2045,10476,lick,rf44.66,2452921.828125,-3.81,4.403066,-1,30535.0
2046,10476,lick,rf44.67,2452921.851562,-11.48,4.275198,-1,28393.0
2047,10476,lick,rf54.97,2453021.674873,-5.45,5.995371,-1,14615.0
2048,10476,lick,rf83.136,2453248.006836,-6.45,4.494192,-1,24091.0
2049,10476,lick,rf90.205,2453282.963867,6.88,4.290402,-1,45265.0
2050,10476,lick,rg01.184,2453387.62456,1.88,6.005317,-1,9715.0
2051,10476,lick,rg02.173,2453390.666296,3.51,6.409868,-1,12378.0
2052,10476,lick,rg02.338,2453392.651968,4.62,5.690913,-1,15517.0
2053,10476,lick,rg25.594,2453593.994838,-4.04,5.351412,-1,21412.0
2054,10476,lick,rg55.268,2453954.944954,-4.68,5.309974,-1,12862.0
2055,10476,lick,rg72.226,2454135.643646,-5.88,4.571604,-1,44191.0
2056,10476,lick,rg72.227,2454135.648461,-5.55,4.519649,-1,35803.0
2057,10476,lick,rg72.228,2454135.652801,-2.81,4.810985,-1,22170.0
2058,10476,lick,ri02.170,2454425.737222,-3.73,4.613216,-1,39484.0
2059,10476,lick,ri36.151,2454784.706759,6.91,4.790908,-1,27104.0
2060,10476,lick,ri37.15,2454844.639514,2.30,4.952128,-1,23765.0
2061,10476,lick,ri37.16,2454844.648125,11.69,5.11779,-1,24973.0
2062,10476,lick,rw05.331,2455114.857963,34.37,8.658843,-1,24173.0
2063,10476,lick,rw05.348,2455114.949063,16.23,5.999764,-1,36179.0
2064,10476,lick,rw05.544,2455115.875104,18.33,8.309521,-1,22706.0
