Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
19163,143761,lick,rb57.42,2450563.889648,50.17,7.095252,-1,9141.0
19164,143761,lick,rb57.43,2450563.913086,36.97,6.674538,-1,9356.0
19165,143761,lick,rb58.16,2450578.867188,-3.10,7.177846,-1,9032.0
19166,143761,lick,rb58.17,2450578.889648,-1.53,6.786759,-1,9593.0
19167,143761,lick,rb58.18,2450578.913086,-0.55,7.121106,-1,8980.0
19168,143761,lick,rb58.47,2450579.848633,-11.53,5.974468,-1,10482.0
19169,143761,lick,rb58.48,2450579.87207,-23.27,6.576103,-1,9637.0
19170,143761,lick,rb59.20,2450610.801758,52.35,4.321286,-1,37810.0
19171,143761,lick,rb59.88,2450613.772461,36.39,5.780816,-1,21625.0
19172,143761,lick,rb59.135,2450614.777344,31.97,4.680116,-1,28401.0
19173,143761,lick,rb60.18,2450640.753906,5.78,5.195952,-1,24330.0
19174,143761,lick,rb61.23,2450645.785156,57.14,4.000507,-1,43868.0
19175,143761,lick,rb62.18,2450655.728516,24.67,4.606592,-1,30512.0
19176,143761,lick,rb62.75,2450656.750977,15.29,5.999671,-1,23499.0
19177,143761,lick,rb63.12,2450681.68457,15.35,5.294637,-1,22153.0
19178,143761,lick,rb65.61,2450794.091797,-49.94,4.37406,-1,39993.0
19179,143761,lick,rb68.14,2450893.042211,36.04,5.60519,-1,16218.0
19180,143761,lick,rb69.45,2450977.830078,-10.43,6.958103,-1,19286.0
19181,143761,lick,rb69.46,2450977.844727,-5.91,7.283049,-1,17484.0
19182,143761,lick,rb69.117,2450979.806641,-22.61,7.803353,-1,15261.0
19183,143761,lick,rb70.115,2451005.760742,46.15,5.60398,-1,40607.0
19184,143761,lick,rb86.27,2451298.932685,-12.07,6.31128,-1,25730.0
19185,143761,lick,rb89.45,2451352.765625,-39.77,5.883418,-1,25045.0
19186,143761,lick,rb91.85,2451379.740234,-36.12,6.571486,-1,22768.0
19187,143761,lick,rb91.86,2451379.758789,-39.43,6.499288,-1,22450.0
19188,143761,lick,rb93.68,2451403.686523,45.69,5.978343,-1,22895.0
19189,143761,lick,rb93.69,2451403.708008,56.22,6.472153,-1,24218.0
19190,143761,lick,rd09.57,2451627.981445,-76.80,6.776035,-1,38906.0
19191,143761,lick,rd10.26,2451699.833984,-50.57,6.550302,-1,27721.0
19192,143761,lick,rd11.15,2451733.746094,-11.17,5.521182,-1,50131.0
19193,143761,lick,rd12.14,2451750.708008,-59.09,5.379297,-1,68588.0
19194,143761,lick,rd46.87,2452041.90918,45.70,7.143627,-1,30712.0
