Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
100941,s11844,k,rk55.101,2452128.123206,-6.20,3.746382,-1,57418.0
100942,s11844,k,rk55.286,2452129.068646,-4.86,3.613286,-1,55888.0
100943,s11844,k,rk55.417,2452133.073646,3.76,3.740163,-1,72504.0
100944,s11844,k,rk58.132,2452219.020197,-2.55,4.416859,-1,39139.0
100945,s11844,k,rk59.25,2452235.715671,-22.53,4.007562,-1,73714.0
100946,s11844,k,rk59.247,2452236.7475,-4.44,3.9951,-1,57938.0
100947,s11844,k,rk59.360,2452237.828264,22.13,4.722137,-1,43418.0
100948,s11844,k,rk59.458,2452238.77794,32.83,4.158106,-1,58334.0
100949,s11844,k,rk66.98,2452515.090185,5.84,3.234294,-1,86014.0
100950,s11844,k,rk68.52,2452572.856053,38.80,4.880235,-1,39521.0
100951,s11844,k,rk75.698,2452834.09647,8.94,4.111868,-1,94241.0
