Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
14542,1326b,j,rj19.1031,2453928.026991,-4.79,1.422564,0.83,13645.0
14543,1326b,j,rj104.118,2455490.020933,-2.77,1.377951,0.941,14282.0
14544,1326b,j,rj855.120,2455515.939102,-3.49,1.35507,0.7523,14288.0
14545,1326b,j,rj857.108,2455517.804769,-0.82,1.151117,0.7742,17788.0
14546,1326b,j,rj109.98,2455542.840224,-1.55,1.274238,0.956,13657.0
14547,1326b,j,rj122.306,2455727.110247,-0.30,1.393597,0.933,12393.0
14548,1326b,j,rj140.76,2455928.734852,-1.00,1.21503,1.0,15929.0
14549,1326b,j,rj161.300,2456208.974468,-1.07,1.336344,1.09,16445.0
14550,1326b,j,rj178.319,2456520.095479,-1.35,1.380328,0.79,15148.0
14551,1326b,j,rj185.801,2456639.834136,-3.52,1.784649,0.9434,7230.0
14552,1326b,j,rj194.158,2456907.146849,-0.35,1.447577,0.6563,15695.0
14553,1326b,j,rj302.275,2458364.990805,8.02,1.303188,0.8186,15071.0
14554,1326b,j,rj305.391,2458386.961741,0.86,1.37995,0.7896,16106.0
