Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
98275,hip428,k,rk43.241,2451757.100891,-6.59,1.887184,-1,13670.0
98276,hip428,k,rk47.333,2451899.818646,-16.37,1.788451,-1,19506.0
98277,hip428,k,rk54.352,2452097.002627,-4.57,2.436984,-1,15178.0
98278,hip428,k,rk55.91,2452128.073241,-0.67,1.654654,-1,35694.0
98279,hip428,k,rk55.276,2452129.011551,-12.09,1.887112,-1,34808.0
98280,hip428,k,rk55.424,2452133.106262,-5.55,1.885238,-1,34411.0
98281,hip428,k,rk55.548,2452133.905023,-6.84,1.741355,-1,48414.0
98282,hip428,k,rk56.172,2452161.922257,4.30,2.029531,-1,36633.0
98283,hip428,k,rk59.245,2452236.738171,4.70,2.18143,-1,32193.0
98284,hip428,k,rk59.341,2452237.733947,6.17,1.897233,-1,28452.0
98285,hip428,k,rk65.95,2452487.073808,0.49,1.685546,-1,47477.0
98286,hip428,k,rk67.469,2452537.941424,-0.55,1.975416,-1,56324.0
98287,hip428,k,rk68.447,2452574.840255,3.42,1.958617,-1,29387.0
98288,hip428,k,rk75.102,2452829.08059,-9.18,1.637534,-1,62914.0
98289,hip428,k,rk77.122,2452855.084259,-5.88,2.036872,-1,18104.0
98290,hip428,k,rk78.75,2452897.895984,-1.28,1.954313,-1,60556.0
98291,hip428,k,rk79.148,2452924.867512,4.52,2.234718,-1,32746.0
98292,hip428,k,rk80.243,2452988.825845,5.52,2.210177,-1,38691.0
98293,hip428,k,rk80.431,2452989.711204,-1.56,1.869574,-1,52594.0
