Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
97979,hip23512,j,rj03.202,2453338.866759,-13.33,2.104268,0.891,5487.0
97980,hip23512,j,rj23.1157,2453984.082407,1.01,1.87924,0.84,6446.0
97981,hip23512,j,rj840.126,2455259.803866,-7.81,2.035135,0.8247,8500.0
97982,hip23512,j,rj104.350,2455490.967556,0.19,1.847794,0.655,8583.0
97983,hip23512,j,rj855.197,2455516.117456,8.54,2.120614,0.8457,6655.0
97984,hip23512,j,rj856.187,2455517.056633,4.81,2.042314,0.8166,6982.0
97985,hip23512,j,rj857.174,2455518.136148,8.02,1.875552,0.8577,6321.0
97986,hip23512,j,rj859.169,2455548.964413,0.50,1.826302,0.7982,6723.0
97987,hip23512,j,rj860.167,2455549.962368,-9.02,1.953707,0.8123,6976.0
97988,hip23512,j,rj138.652,2455904.045406,-2.07,1.823494,0.687,8336.0
97989,hip23512,j,rj909.212,2456552.087652,4.34,2.200863,0.7322,6835.0
97990,hip23512,j,rj911.178,2456675.86384,-7.25,1.881209,0.7372,8830.0
97991,hip23512,j,rj222.119,2457411.902896,-0.12,2.080872,0.8519,7041.0
97992,hip23512,j,rj274.326,2458030.034036,15.48,1.932975,0.8196,6994.0
97993,hip23512,j,rj275.112,2458066.066298,-2.89,1.973405,0.9093,8463.0
97994,hip23512,j,rj277.295,2458097.899904,-0.17,2.260805,0.8215,6896.0
97995,hip23512,j,rj278.914,2458116.909409,-5.37,2.071583,0.8136,6504.0
97996,hip23512,j,rj282.112,2458149.851397,-0.29,2.150985,0.8645,6162.0
97997,hip23512,j,rj300.303,2458351.125232,-11.04,1.985115,0.7885,7760.0
